pmcid	title	abstract	body
3253728	2.0611498	2.1984668	2.5455174
3615923	1.9423258	0.20118852	0.20118852
3664367	1.862809	0.12181587	1.7403692
2726558	1.8240812	1.8441771	3.228173
3086328	1.7452574	0.21949361	2.437653
3704649	1.7224042	1.8811677	0.13430488
2621382	1.6836524	0.16388017	0.16388017
2737755	1.6751022	1.8790045	3.4521449
1855694	1.6726717	0.15384284	2.253317
3170124	1.6643354	1.7838011	3.1080382
3641938	1.5659057	0.18455143	3.6859546
3317255	1.4939529	0.11586925	3.3433018
2741488	1.4894446	1.5909686	1.917101
3087163	1.459313	1.6899385	2.2833514
3420562	1.4462589	2.1436844	1.9730263
2933632	1.4336987	1.5728154	3.205788
3152526	1.4307327	1.5948212	1.9633298
3355839	1.4280591	1.4945768	2.5791605
3857506	1.4219468	0.0	0.0
3354496	1.419328	0.09905107	2.2705138
3539052	1.3965564	0.1752081	2.6285307
2633003	1.3658512	1.4552797	2.5906866
3551416	1.3652501	2.050163	3.261496
2396178	1.3566515	1.4478558	2.650809
3755437	1.3518248	0.18250558	2.5302348
2396176	1.3417057	0.095376134	2.8290522
3792504	1.3364346	0.117700346	0.117700346
2737768	1.2942462	1.7192397	2.2593884
3036638	1.2911779	1.3781984	2.5818875
3533611	1.2903517	1.475182	3.0226707
3132325	1.2895806	1.802311	3.2324755
2936924	1.288613	1.411619	1.8727077
2769272	1.2879049	0.09941072	0.0
2259431	1.2866052	1.4489417	2.5773146
3795016	1.2836	0.0	0.0
3422903	1.280138	1.3681308	2.0281231
2628877	1.2789644	1.4876256	2.2148626
3836946	1.2784908	0.16504787	2.4060187
3337804	1.2748401	1.3628329	2.213165
3163221	1.2678506	2.459024	3.0497413
3147136	1.2597276	1.9146866	2.3716505
2737771	1.2550592	1.342942	1.5650543
3537696	1.2539741	1.3449956	1.7273939
3154349	1.2532312	1.3793758	0.0
3235142	1.2449201	0.0	1.00275
2909247	1.2301697	1.6358453	2.361817
2045659	1.2249134	2.2568674	2.139384
3852475	1.224255	1.7656018	2.0752604
3539461	1.207613	1.2850679	1.9285609
2702819	1.2070267	1.9009498	1.7451539
3118210	1.201291	1.2813059	2.4181232
3150318	1.1977346	1.2777497	1.9212426
3275124	1.1974795	0.0	2.7105832
3170346	1.1951084	1.7128922	2.3830376
2672458	1.1853625	0.0	1.4759829
2803851	1.1813085	1.2617829	2.3232121
2909170	1.1744425	1.2939472	1.8118718
3665130	1.1721576	0.10497739	0.0
3403125	1.1641488	1.5440289	3.0701299
2783122	1.1641016	0.10596215	0.10596215
2409333	1.1516545	0.08968604	0.0
