pmcid	score
3667316	0.2189391
3884599	0.21426412
3175412	0.20484427
2890701	0.1994618
2823760	0.19772975
3420757	0.19733775
3249329	0.1899558
2588583	0.18616779
3541771	0.18282336
3828058	0.18014804
3229082	0.17276712
3773376	0.17179243
3806709	0.17007507
3092083	0.1672671
3391846	0.16290821
3676979	0.16164532
3187738	0.16135997
3702444	0.16049872
3504288	0.15931846
3420220	0.15040019
3502223	0.1493946
3579530	0.14752075
2614954	0.14628878
3483580	0.14618917
2769397	0.14574268
3141698	0.14566976
3541572	0.14515561
2526395	0.1451362
3521399	0.14480563
3064649	0.14355436
3498726	0.14347312
3843328	0.14336467
2840894	0.14316913
3467924	0.14154191
2647911	0.1412281
2994179	0.14102513
3371526	0.14089303
3703866	0.1405714
3514192	0.14053263
3747615	0.14019383
3405457	0.14009537
3539114	0.13796386
2800872	0.13792023
3665244	0.13771318
3446152	0.13735582
3339128	0.13682759
2784587	0.13619292
2890892	0.13596107
3650951	0.13579476
3459714	0.13326766
2820011	0.13300934
3692179	0.13289067
3302919	0.13281924
2627172	0.13271046
2988177	0.13243093
3760368	0.13187318
2467397	0.13157663
3424656	0.13135299
3341745	0.13122314
3170811	0.13080113
2895296	0.12974545
3469905	0.12867127
3006379	0.1276617
3304623	0.12698391
3481881	0.12631653
2749808	0.12601319
1824744	0.12599881
3183718	0.1259494
3505429	0.12585059
3728612	0.12525766
3194026	0.12504873
3726919	0.124730304
3827536	0.12463078
3183723	0.1246135
3420783	0.123888925
2783102	0.1231814
2825506	0.122355185
3151509	0.12230167
3212602	0.12223603
3846194	0.12222471
2840378	0.12221692
2827047	0.12215942
2528306	0.122133784
3669005	0.12166528
3371672	0.121309906
2830981	0.121282734
2721946	0.12116832
2827094	0.120331764
2803831	0.11999472
3177381	0.11897198
2763730	0.118533544
2186338	0.11848258
2718140	0.11840248
3742896	0.11787151
2800864	0.11751632
3667319	0.11750868
3259091	0.11718087
3162264	0.117086224
3860041	0.116790324
3199411	0.11675662
3420472	0.11639303
3351966	0.11597059
2918825	0.115912676
3784123	0.11543121
3716997	0.11522281
3811708	0.11516669
3420560	0.11483152
2766886	0.114055045
2796414	0.1136067
2988890	0.113593094
3380110	0.11355729
2654868	0.11335106
3136415	0.11234066
3866077	0.11155517
3335457	0.111317925
2725902	0.111279234
3727118	0.111165375
3743605	0.10992651
3634204	0.10978288
3667341	0.10882586
3707070	0.108678386
3728529	0.10863045
3506051	0.108243704
3843512	0.10807342
3324958	0.1079135
2702052	0.1078502
3705742	0.10754958
2858847	0.10738802
3407711	0.10732604
3756220	0.107203774
3119938	0.10716027
3866678	0.10675481
3200093	0.10646596
3100863	0.10615658
3876317	0.105865106
3329706	0.10580269
3770028	0.1055503
3163609	0.105298504
3414006	0.10529572
3725021	0.10517484
3488409	0.10478146
1180430	0.10470356
3649173	0.104488924
3513812	0.10430627
3078236	0.10425006
3424948	0.10407955
3531039	0.1036623
3440504	0.10351922
3220071	0.1033124
3250586	0.102859765
3118541	0.1026005
3078221	0.102371566
3853893	0.10199754
3846209	0.101274475
2495001	0.10125561
3858090	0.10114947
3726922	0.10060981
3573807	0.10056046
3197540	0.10045021
3724137	0.10017842
3220153	0.10016778
2365968	0.09940497
3738335	0.09935972
3655306	0.09890444
3219857	0.09878536
3510937	0.098754644
2908646	0.098749
3876007	0.09874617
2740314	0.098690346
1968240	0.09866183
3420772	0.098383
3790023	0.09794708
3369560	0.09781681
3756204	0.097566925
3364015	0.09753499
3625550	0.09737472
2827134	0.09732554
3464076	0.09715093
3434906	0.09706949
2906497	0.097022265
3876769	0.09692639
3808022	0.096925266
3075451	0.09690785
3570336	0.09653725
3479765	0.095906705
3502788	0.09590066
3618104	0.095859416
3522328	0.09536183
3827526	0.095267884
2806544	0.095083445
3047819	0.09503265
3491339	0.0950293
2807529	0.09491263
2858881	0.09490163
3635634	0.094864935
3825977	0.094679795
3147087	0.094545044
3183036	0.09445234
3075463	0.09428837
3823387	0.09425285
2852693	0.09412059
2628095	0.094036445
2211745	0.09401732
3419093	0.09394953
2585102	0.093725376
3335552	0.09368436
1420325	0.093666986
3110305	0.093554795
3628477	0.093494624
3261225	0.09345205
3357022	0.093332686
3085068	0.09327453
3667330	0.09312461
2784062	0.09305883
3440505	0.09303501
3863558	0.09298757
3109839	0.09293764
2671752	0.09252544
2783091	0.0921093
2897868	0.09205571
2174498	0.09193469
3625010	0.0917514
3268750	0.09175068
2892497	0.091730945
3789905	0.09145606
3151000	0.09114259
