pmcid,score,pmcid,score,pmcid,score
2934582,0.5401895,2934582,0.5401895,2934582,0.5401895
3015305,0.43938547,3015305,0.43938547,3015305,0.43938547
3347651,0.42851555,3347651,0.42851555,3347651,0.42851555
2646742,0.42497286,2646742,0.42497286,2646742,0.42497286
2830945,0.42427692,2830945,0.42427692,2830945,0.42427692
2277430,0.41069564,2277430,0.41069564,2277430,0.41069564
239862,0.41052017,239862,0.41052017,239862,0.41052017
3015409,0.40749756,3015409,0.40749756,3015409,0.40749756
3616039,0.38348743,3616039,0.38348743,3616039,0.38348743
3638532,0.37783748,3638532,0.37783748,3638532,0.37783748
3533887,0.3755668,3533887,0.3755668,3533887,0.3755668
3052194,0.37546617,3052194,0.37546617,3052194,0.37546617
3888002,0.36710984,3888002,0.36710984,3888002,0.36710984
2925354,0.36493564,2925354,0.36493564,2925354,0.36493564
3725171,0.36239615,3725171,0.36239615,3725171,0.36239615
3779402,0.35749367,3779402,0.35749367,3779402,0.35749367
3418044,0.3548872,3418044,0.3548872,3418044,0.3548872
3461776,0.35199776,3461776,0.35199776,3461776,0.35199776
3649454,0.34944957,3649454,0.34944957,3649454,0.34944957
3556838,0.34644103,3556838,0.34644103,3556838,0.34644103
3484318,0.3449889,3484318,0.3449889,3484318,0.3449889
3383300,0.339914,3383300,0.339914,3383300,0.339914
2694377,0.3382085,2694377,0.3382085,2694377,0.3382085
3015688,0.33712116,3015688,0.33712116,3015688,0.33712116
2918822,0.33623508,2918822,0.33623508,2918822,0.33623508
2740293,0.33222196,2740293,0.33222196,2740293,0.33222196
2678139,0.33193266,2678139,0.33193266,2678139,0.33193266
3249850,0.32967925,3249850,0.32967925,3249850,0.32967925
3113183,0.3285869,3113183,0.3285869,3113183,0.3285869
3445186,0.32773268,3445186,0.32773268,3445186,0.32773268
3580896,0.32764262,3580896,0.32764262,3580896,0.32764262
2572068,0.3265237,2572068,0.3265237,2572068,0.3265237
3628494,0.32609805,3628494,0.32609805,3628494,0.32609805
3852762,0.32205763,3852762,0.32205763,3852762,0.32205763
3438719,0.3219312,3438719,0.3219312,3438719,0.3219312
2253550,0.32076877,2253550,0.32076877,2253550,0.32076877
2730560,0.31870872,2730560,0.31870872,2730560,0.31870872
3863961,0.31539807,3863961,0.31539807,3863961,0.31539807
1526710,0.3152814,1526710,0.3152814,1526710,0.3152814
2614979,0.3136492,2614979,0.3136492,2614979,0.3136492
2769297,0.3134105,2769297,0.3134105,2769297,0.3134105
2783077,0.31313908,2783077,0.31313908,2783077,0.31313908
2627451,0.31268045,2627451,0.31268045,2627451,0.31268045
3291426,0.31224048,3291426,0.31224048,3291426,0.31224048
3684085,0.31215134,3684085,0.31215134,3684085,0.31215134
3279489,0.31156787,3279489,0.31156787,3279489,0.31156787
3872157,0.31141853,3872157,0.31141853,3872157,0.31141853
3099092,0.31077546,3099092,0.31077546,3099092,0.31077546
2847139,0.30842546,2847139,0.30842546,2847139,0.30842546
3075160,0.30718195,3075160,0.30718195,3075160,0.30718195
3030803,0.306838,3030803,0.306838,3030803,0.306838
3783828,0.30591798,3783828,0.30591798,3783828,0.30591798
3628469,0.30533254,3628469,0.30533254,3628469,0.30533254
2929414,0.30466807,2929414,0.30466807,2929414,0.30466807
3304619,0.30414113,3304619,0.30414113,3304619,0.30414113
3214511,0.30337518,3214511,0.30337518,3214511,0.30337518
2995940,0.30199623,2995940,0.30199623,2995940,0.30199623
2988864,0.30197275,2988864,0.30197275,2988864,0.30197275
3047846,0.3008102,3047846,0.3008102,3047846,0.3008102
3593510,0.30008066,3593510,0.30008066,3593510,0.30008066
3336896,0.29898778,3336896,0.29898778,3336896,0.29898778
3748403,0.29854053,3748403,0.29854053,3748403,0.29854053
3407612,0.29753774,3407612,0.29753774,3407612,0.29753774
3169498,0.2975377,3169498,0.2975377,3169498,0.2975377
2836925,0.29737058,2836925,0.29737058,2836925,0.29737058
2769332,0.296798,2769332,0.296798,2769332,0.296798
3649089,0.2967216,3649089,0.2967216,3649089,0.2967216
3213015,0.29637054,3213015,0.29637054,3213015,0.29637054
3632018,0.29629266,3632018,0.29629266,3632018,0.29629266
3068583,0.29596382,3068583,0.29596382,3068583,0.29596382
3859883,0.29539132,3859883,0.29539132,3859883,0.29539132
3663309,0.29535246,3663309,0.29535246,3663309,0.29535246
3433556,0.2947892,3433556,0.2947892,3433556,0.2947892
2740156,0.2939064,2740156,0.2939064,2740156,0.2939064
3415050,0.29388767,3415050,0.29388767,3415050,0.29388767
3655519,0.29155752,3655519,0.29155752,3655519,0.29155752
3113161,0.2914843,3113161,0.2914843,3113161,0.2914843
3461611,0.291169,3461611,0.291169,3461611,0.291169
2647913,0.29113024,2647913,0.29113024,2647913,0.29113024
2612654,0.29103306,2612654,0.29103306,2612654,0.29103306
3411373,0.2894519,3411373,0.2894519,3411373,0.2894519
2910374,0.2884724,2910374,0.2884724,2910374,0.2884724
3296598,0.28846294,3296598,0.28846294,3296598,0.28846294
3773424,0.2883514,3773424,0.2883514,3773424,0.2883514
3350117,0.28735998,3350117,0.28735998,3350117,0.28735998
3712003,0.28650835,3712003,0.28650835,3712003,0.28650835
3017885,0.28631338,3017885,0.28631338,3017885,0.28631338
2769376,0.28569186,2769376,0.28569186,2769376,0.28569186
3614379,0.28415892,3614379,0.28415892,3614379,0.28415892
2890891,0.28356344,2890891,0.28356344,2890891,0.28356344
3628244,0.28354785,3628244,0.28354785,3628244,0.28354785
3285529,0.2833169,3285529,0.2833169,3285529,0.2833169
3068103,0.28247404,3068103,0.28247404,3068103,0.28247404
3015576,0.28168693,3015576,0.28168693,3015576,0.28168693
3531040,0.28124467,3531040,0.28124467,3531040,0.28124467
3489384,0.28020698,3489384,0.28020698,3489384,0.28020698
3015994,0.28011605,3015994,0.28011605,3015994,0.28011605
3018996,0.27973872,3018996,0.27973872,3018996,0.27973872
2938513,0.2795883,2938513,0.2795883,2938513,0.2795883
2726498,0.27916926,2726498,0.27916926,2726498,0.27916926
3122097,0.27884275,3122097,0.27884275,3122097,0.27884275
3819678,0.27881956,3819678,0.27881956,3819678,0.27881956
3195765,0.27881375,3195765,0.27881375,3195765,0.27881375
3226425,0.27873865,3226425,0.27873865,3226425,0.27873865
3160369,0.27791047,3160369,0.27791047,3160369,0.27791047
3544608,0.2778191,3544608,0.2778191,3544608,0.2778191
3340975,0.277239,3340975,0.277239,3340975,0.277239
2933122,0.2769634,2933122,0.2769634,2933122,0.2769634
3600282,0.27637765,3600282,0.27637765,3600282,0.27637765
3177411,0.27601177,3177411,0.27601177,3177411,0.27601177
3227160,0.27523246,3227160,0.27523246,3227160,0.27523246
2850982,0.2751404,2850982,0.2751404,2850982,0.2751404
3764957,0.27488387,3764957,0.27488387,3764957,0.27488387
3310784,0.27328202,3310784,0.27328202,3310784,0.27328202
3543584,0.2730076,3543584,0.2730076,3543584,0.2730076
3806164,0.27253014,3806164,0.27253014,3806164,0.27253014
