pmcid	score
3286741	0.35307124
2980629	0.2677322
3716810	0.26243466
3797929	0.24646083
3240785	0.24634112
3493738	0.24542531
2627450	0.24074112
3030803	0.23136263
3401934	0.22884265
3185926	0.2277205
3015657	0.20158431
2990396	0.19685712
3492969	0.19139156
3151000	0.19120395
3214684	0.19016975
3296170	0.18783946
2777911	0.186583
3111170	0.18640676
2596112	0.1858258
3625595	0.182612
2691532	0.18135731
3597902	0.17575648
3797560	0.17479931
2279110	0.17358586
3048090	0.17262359
3666422	0.159146
3588206	0.15911473
3572359	0.15887207
3459741	0.15875913
3405338	0.1562426
3016124	0.15493545
3724134	0.15403888
3083058	0.15294315
3724199	0.15009303
3095252	0.15008236
3683440	0.14911513
2687673	0.14855903
3672022	0.14626706
2769347	0.14608327
3693114	0.14606646
3037982	0.14349115
2797493	0.14248258
3890483	0.14233607
3015787	0.14218009
2627183	0.14040041
3016207	0.13994841
3304081	0.13969651
2526433	0.13886733
2852734	0.1363012
2890701	0.1362178
3329853	0.13528296
115203	0.13441002
3389881	0.13176082
2672140	0.13159458
3657443	0.13134803
3662737	0.1309706
2852693	0.130621
2732131	0.12722504
2949773	0.126586
1906788	0.12603952
3420668	0.12514788
2988890	0.124787666
2767154	0.12152731
3189573	0.12086673
2702879	0.120282486
2972238	0.12019017
3168381	0.119603194
2896587	0.1195479
3363118	0.11928593
1716166	0.118835576
2769477	0.11837281
3339326	0.11831598
3075172	0.11750046
3806709	0.1162079
3108676	0.11606424
2566573	0.11567612
3751043	0.11317224
3180603	0.112660006
3573972	0.11176399
3678061	0.1103077
3355924	0.1087861
3797933	0.108606525
3094313	0.105537504
2941747	0.10454086
3363056	0.10416267
3475910	0.10416144
3524702	0.10339764
3407736	0.102589965
2459162	0.102456406
3384959	0.102353536
3443734	0.102312066
3793952	0.10214477
3668164	0.101704806
3082221	0.1015035
3376344	0.100851536
3104662	0.10083276
1910602	0.10060985
3679812	0.10010907
3544060	0.10001326
1552052	0.09992178
2830979	0.09964016
3481819	0.09951167
2999595	0.09888154
3108663	0.0985856
3053495	0.09849838
3504232	0.09841576
2323473	0.09807239
3015908	0.09744437
3015652	0.096982725
2409333	0.09644182
2553648	0.09569881
1501004	0.095344976
3748667	0.09517869
1266355	0.09466123
3129114	0.09448147
3614728	0.09414758
3793477	0.09397093
3806710	0.093713686
2939554	0.09371133
3712161	0.09329288
3429898	0.09293825
3118311	0.09283226
2735164	0.092394985
1871591	0.091400295
3340108	0.09082139
3688353	0.090741195
3563235	0.090445876
3259020	0.090305105
3610301	0.090005845
3180598	0.08991236
3603059	0.08963094
3423789	0.0881794
2478665	0.08794882
3492097	0.08794657
3130650	0.087648146
