,title,abstract,body
3681391,0.052271906,0.052271906,3.3807209
3772336,0.030688763,1.2544532,3.1501637
2228297,0.040361274,1.3278923,3.1200984
3804373,0.045213066,1.4159732,3.0976703
3182911,0.033291478,0.39599216,3.0915284
3806786,0.073845774,0.8789604,2.97183
3667449,0.03258477,1.864223,2.9681768
3320097,0.10498604,1.5139558,2.9344726
3713290,0.040027004,0.040027004,2.9232693
3080564,0.052838635,1.4752582,2.9056776
2903665,0.05840572,2.3239756,2.897066
3119933,0.08622506,0.08622506,2.8775043
3479064,0.045303382,1.5790888,2.8713698
3663812,0.048840966,1.2104622,2.8613312
3839907,0.03628353,0.37384352,2.8566349
3095265,0.030989967,0.43102285,2.8413887
3375426,0.03389297,1.1815296,2.8360207
3800409,0.033373646,0.80614126,2.8340836
3507817,0.055658296,1.8374918,2.8265295
3605968,0.0388097,0.7955234,2.8051157
3706267,0.035666235,2.2204459,2.799265
3808082,0.058243472,1.8887174,2.7923102
1804104,0.059260406,0.059260406,2.755958
3871835,1.7137218,0.94726187,2.7541518
3014869,0.06850037,1.3485528,2.7488341
2764049,0.059981607,1.0712551,2.7480788
3278106,0.05744153,1.5318133,2.739787
2667516,0.03827475,0.03827475,2.7356594
2770545,0.040106833,0.7995413,2.7266748
1187869,0.035875328,1.5974075,2.722006
3641369,0.030638918,1.8059158,2.7122476
1277829,0.03864735,1.2632076,2.695341
2841824,0.03339983,0.34068513,2.6546016
3688436,0.037175454,1.4666803,2.6533523
2731720,0.05568564,0.05568564,2.6490664
2424031,0.07720903,1.1946874,2.6455526
1779399,0.039236598,0.039236598,2.6396735
3274729,0.040778432,1.1891803,2.6392725
3483490,0.03386358,1.488087,2.6315894
2888745,0.06033901,0.06033901,2.6313505
2628084,0.03038194,1.8242375,2.6183674
2815795,0.03948529,1.4775242,2.6153939
3844192,0.032851055,1.4869621,2.6141639
3638625,0.0321049,1.4049488,2.607624
1190204,1.7089295,1.1884338,2.594945
2946035,0.030512145,1.7087767,2.5945597
2361560,0.038771193,1.1801828,2.5887816
3704968,0.0580937,1.9521544,2.586246
3825049,0.043945897,1.2817882,2.5764182
1479389,0.060426686,0.17779294,2.575141
3682809,0.050327636,0.9199787,2.5641239
3292461,0.061174683,1.5697626,2.5600457
3652761,0.079545364,0.82466084,2.5499382
3430596,0.033550523,1.1883694,2.531868
3777131,0.055921603,0.9260812,2.5312207
