pmcid	title	abstract	body
1087206	8.13695	0.28142554	2.9174323
3159367	7.86826	0.28277403	4.409854
3089823	7.655246	0.2609675	0.2609675
2918838	7.59368	4.5696273	2.8997836
2896582	7.5737014	0.18451995	3.9104512
2915524	7.406808	4.687453	3.3592002
2871551	7.31934	5.5894947	2.5647554
2613254	7.30576	3.8531685	4.481668
3129533	7.2787523	6.157432	3.534684
3097618	7.1679454	5.030597	2.9951646
3109763	7.149629	5.5658164	0.31685355
3325009	7.129527	5.545715	3.910918
3628477	7.1257863	0.29441354	3.381718
2981784	7.12055	4.5611567	4.5573792
2438319	7.0786886	0.29027477	0.29027477
3237274	7.0724683	5.5024085	2.7318966
3152527	7.0664783	4.2935967	1.9779757
2987954	7.063094	4.290213	4.309303
3707746	7.0353465	5.1044	3.8290997
3041762	7.015445	5.732103	4.4535556
3061929	6.979702	5.3876376	3.6411922
2213673	6.970062	5.0363336	3.0773466
3587909	6.953738	4.091822	3.0610225
3531039	6.8590856	4.0750685	3.5259085
3276782	6.839776	4.0366836	4.0333786
3466900	6.818721	4.4007125	4.4226804
1634852	6.7877235	5.709529	4.5122957
3015729	6.6963954	3.364381	3.0766506
3042228	6.6816525	0.25260267	5.0162125
3325862	6.6361065	3.6766052	2.6679773
3006379	6.6340547	4.652404	3.8276572
3806430	6.6271677	4.1896896	2.909687
3431067	6.62381	3.5561142	2.6541643
1289282	6.616539	4.335743	4.7416086
2919999	6.604953	5.368562	3.1541474
2522257	6.6013756	5.229561	2.3029494
3888003	6.600385	4.162907	2.8829048
3036636	6.534489	3.9125073	3.109188
3502786	6.516815	3.833769	3.1854465
3423035	6.5148892	3.5487554	2.9195602
3776547	6.509042	4.10961	2.9376225
3606122	6.4923635	0.16828822	2.0994473
3459797	6.4863667	4.271139	2.093451
2988176	6.418033	3.6567972	2.7515588
3878962	6.4102874	4.2809234	4.154342
2646781	6.4012213	5.7977405	2.0314064
3056427	6.3896217	0.20941427	0.0
3543180	6.280131	4.2556467	4.155874
3485486	6.279611	4.4641438	5.1575456
3389875	6.254702	3.3397787	3.4451883
3259112	6.2499247	4.3640294	2.948327
3573803	6.2338557	4.34796	2.5519898
3878686	6.2305284	4.415061	2.7453902
3488388	6.227911	5.1203074	4.12328
3113998	6.226251	2.6981738	2.741113
2790738	6.2240496	0.20738569	2.7389116
3042608	6.219803	5.257265	4.6584525
3003679	6.2192965	3.7726367	2.5612714
3776284	6.20141	0.25773555	2.3042777
3350064	6.193322	5.0103245	2.7272818
3860030	6.165046	3.071033	2.5257306
3570945	6.1594706	4.607146	3.8272753
3784095	6.104479	4.3073583	3.543277
2984466	6.102955	3.0269773	2.414741
3420375	6.0887046	3.5845284	1.9886498
3830271	6.081339	3.5771625	1.9812838
3860042	6.075102	3.3067095	3.832327
3184632	6.0687656	4.127954	3.194694
3818784	6.040608	4.677437	3.739913
3002375	6.0308347	3.5027592	4.270566
1852545	5.923977	3.6346877	3.2571251
3616125	5.896753	0.23703933	2.425905
3096430	5.874656	0.0	3.798088
2769416	5.854943	0.2351287	0.0
3699360	5.8436174	3.9760306	3.1934052
2923795	5.837968	0.1821729	1.9867444
3342549	5.835334	4.075165	3.8444414
