pmcid,score,pmcid,score,pmcid,score
3546453,0.32492295,3546453,0.32492295,3546453,0.32492295
3403367,0.30817038,3403367,0.30817038,3403367,0.30817038
3542938,0.26773164,3542938,0.26773164,3542938,0.26773164
2687656,0.26048076,2687656,0.26048076,2687656,0.26048076
3439936,0.25293097,3439936,0.25293097,3439936,0.25293097
3808756,0.24389859,3808756,0.24389859,3808756,0.24389859
3671282,0.21886718,3671282,0.21886718,3671282,0.21886718
3863508,0.21587099,3863508,0.21587099,3863508,0.21587099
1375236,0.21381994,1375236,0.21381994,1375236,0.21381994
3420510,0.20372349,3420510,0.20372349,3420510,0.20372349
3262532,0.20247641,3262532,0.20247641,3262532,0.20247641
3532807,0.19657345,3532807,0.19657345,3532807,0.19657345
2987328,0.1922349,2987328,0.1922349,2987328,0.1922349
2740114,0.19218293,2740114,0.19218293,2740114,0.19218293
1459118,0.19115809,1459118,0.19115809,1459118,0.19115809
1896172,0.19045292,1896172,0.19045292,1896172,0.19045292
3194612,0.18752709,3194612,0.18752709,3194612,0.18752709
3564269,0.18722509,3564269,0.18722509,3564269,0.18722509
2518148,0.1853307,2518148,0.1853307,2518148,0.1853307
1397847,0.18457776,1397847,0.18457776,1397847,0.18457776
3764715,0.18429087,3764715,0.18429087,3764715,0.18429087
3420763,0.18371227,3420763,0.18371227,3420763,0.18371227
2390549,0.18362609,2390549,0.18362609,2390549,0.18362609
2738311,0.18359727,2738311,0.18359727,2738311,0.18359727
2901610,0.18277954,2901610,0.18277954,2901610,0.18277954
3866685,0.18093568,3866685,0.18093568,3866685,0.18093568
2929636,0.18074837,2929636,0.18074837,2929636,0.18074837
2174495,0.18070918,2174495,0.18070918,2174495,0.18070918
3571903,0.1788958,3571903,0.1788958,3571903,0.1788958
3834698,0.1777536,3834698,0.1777536,3834698,0.1777536
3800390,0.17700559,3800390,0.17700559,3800390,0.17700559
2613409,0.17604312,2613409,0.17604312,2613409,0.17604312
3279511,0.17581093,3279511,0.17581093,3279511,0.17581093
3551686,0.17543401,3551686,0.17543401,3551686,0.17543401
2474584,0.17425,2474584,0.17425,2474584,0.17425
3459526,0.17364602,3459526,0.17364602,3459526,0.17364602
2650979,0.17278501,2650979,0.17278501,2650979,0.17278501
3644260,0.17230959,3644260,0.17230959,3644260,0.17230959
2966984,0.17203495,2966984,0.17203495,2966984,0.17203495
3879014,0.17188923,3879014,0.17188923,3879014,0.17188923
3808267,0.1717266,3808267,0.1717266,3808267,0.1717266
2930659,0.17100115,2930659,0.17100115,2930659,0.17100115
3045886,0.17038618,3045886,0.17038618,3045886,0.17038618
2829599,0.16998425,2829599,0.16998425,2829599,0.16998425
3544059,0.16753358,3544059,0.16753358,3544059,0.16753358
476739,0.16702998,476739,0.16702998,476739,0.16702998
3544062,0.16685413,3544062,0.16685413,3544062,0.16685413
2211766,0.16674438,2211766,0.16674438,2211766,0.16674438
2874920,0.16653605,2874920,0.16653605,2874920,0.16653605
2936411,0.1664564,2936411,0.1664564,2936411,0.1664564
3193674,0.16627035,3193674,0.16627035,3193674,0.16627035
3853164,0.16582735,3853164,0.16582735,3853164,0.16582735
3322349,0.16577756,3322349,0.16577756,3322349,0.16577756
3640983,0.16163886,3640983,0.16163886,3640983,0.16163886
3880734,0.16155775,3880734,0.16155775,3880734,0.16155775
3827830,0.16051663,3827830,0.16051663,3827830,0.16051663
3221223,0.16021585,3221223,0.16021585,3221223,0.16021585
3446146,0.15952507,3446146,0.15952507,3446146,0.15952507
3548373,0.15934402,3548373,0.15934402,3548373,0.15934402
3334666,0.15665285,3334666,0.15665285,3334666,0.15665285
3163221,0.1549951,3163221,0.1549951,3163221,0.1549951
3120985,0.15440653,3120985,0.15440653,3120985,0.15440653
3263063,0.15439393,3263063,0.15439393,3263063,0.15439393
3019058,0.15399285,3019058,0.15399285,3019058,0.15399285
3492078,0.15327391,3492078,0.15327391,3492078,0.15327391
3099202,0.15169269,3099202,0.15169269,3099202,0.15169269
3327025,0.15071084,3327025,0.15071084,3327025,0.15071084
3878216,0.1506125,3878216,0.1506125,3878216,0.1506125
2763717,0.15020458,2763717,0.15020458,2763717,0.15020458
2944192,0.14979061,2944192,0.14979061,2944192,0.14979061
2913530,0.14942896,2913530,0.14942896,2913530,0.14942896
3621239,0.1493846,3621239,0.1493846,3621239,0.1493846
3764714,0.14893165,3764714,0.14893165,3764714,0.14893165
2931142,0.1485366,2931142,0.1485366,2931142,0.1485366
3166263,0.14844805,3166263,0.14844805,3166263,0.14844805
3512775,0.1478275,3512775,0.1478275,3512775,0.1478275
3495356,0.1473521,3495356,0.1473521,3495356,0.1473521
2878411,0.14732349,2878411,0.14732349,2878411,0.14732349
3674621,0.14678453,3674621,0.14678453,3674621,0.14678453
1887527,0.14621161,1887527,0.14621161,1887527,0.14621161
3700967,0.14612342,3700967,0.14612342,3700967,0.14612342
3674591,0.14596125,3674591,0.14596125,3674591,0.14596125
2807152,0.14587791,2807152,0.14587791,2807152,0.14587791
3482070,0.14585201,3482070,0.14585201,3482070,0.14585201
2833576,0.14584818,2833576,0.14584818,2833576,0.14584818
3852513,0.14564285,3852513,0.14564285,3852513,0.14564285
3436642,0.14554575,3436642,0.14554575,3436642,0.14554575
3237274,0.14542831,3237274,0.14542831,3237274,0.14542831
3263087,0.14461443,3263087,0.14461443,3263087,0.14461443
2813651,0.14395542,2813651,0.14395542,2813651,0.14395542
3424642,0.14391199,3424642,0.14391199,3424642,0.14391199
3049121,0.1431061,3049121,0.1431061,3049121,0.1431061
1794505,0.14281352,1794505,0.14281352,1794505,0.14281352
3368360,0.1427525,3368360,0.1427525,3368360,0.1427525
2248591,0.14196138,2248591,0.14196138,2248591,0.14196138
3132017,0.14190862,3132017,0.14190862,3132017,0.14190862
2664214,0.14156827,2664214,0.14156827,2664214,0.14156827
2855433,0.14123313,2855433,0.14123313,2855433,0.14123313
3407018,0.14112271,3407018,0.14112271,3407018,0.14112271
2919553,0.13979563,2919553,0.13979563,2919553,0.13979563
3475923,0.1371378,3475923,0.1371378,3475923,0.1371378
3410247,0.13655941,3410247,0.13655941,3410247,0.13655941
2667523,0.13644102,2667523,0.13644102,2667523,0.13644102
3657232,0.13643369,3657232,0.13643369,3657232,0.13643369
3780631,0.13594458,3780631,0.13594458,3780631,0.13594458
3733185,0.13528353,3733185,0.13528353,3733185,0.13528353
3745888,0.1350502,3745888,0.1350502,3745888,0.1350502
3410306,0.13480243,3410306,0.13480243,3410306,0.13480243
3879517,0.13464974,3879517,0.13464974,3879517,0.13464974
3573493,0.13420628,3573493,0.13420628,3573493,0.13420628
3651279,0.13408466,3651279,0.13408466,3651279,0.13408466
3675506,0.13380292,3675506,0.13380292,3675506,0.13380292
3651015,0.13367796,3651015,0.13367796,3651015,0.13367796
2783090,0.13322283,2783090,0.13322283,2783090,0.13322283
3420725,0.13320015,3420725,0.13320015,3420725,0.13320015
3544661,0.13295484,3544661,0.13295484,3544661,0.13295484
2931125,0.1325216,2931125,0.1325216,2931125,0.1325216
3610196,0.13251454,3610196,0.13251454,3610196,0.13251454
3544060,0.13236512,3544060,0.13236512,3544060,0.13236512
3481929,0.13224201,3481929,0.13224201,3481929,0.13224201
3138087,0.13203306,3138087,0.13203306,3138087,0.13203306
2777903,0.13187928,2777903,0.13187928,2777903,0.13187928
3480806,0.13175292,3480806,0.13175292,3480806,0.13175292
3371528,0.13164659,3371528,0.13164659,3371528,0.13164659
544880,0.13136998,544880,0.13136998,544880,0.13136998
3276790,0.13133058,3276790,0.13133058,3276790,0.13133058
2881083,0.13049373,2881083,0.13049373,2881083,0.13049373
3465901,0.13044256,3465901,0.13044256,3465901,0.13044256
1257438,0.1303605,1257438,0.1303605,1257438,0.1303605
3733956,0.13017532,3733956,0.13017532,3733956,0.13017532
3652048,0.12992577,3652048,0.12992577,3652048,0.12992577
2726516,0.12958889,2726516,0.12958889,2726516,0.12958889
2627812,0.12898363,2627812,0.12898363,2627812,0.12898363
2811979,0.12896986,2811979,0.12896986,2811979,0.12896986
2859367,0.12889893,2859367,0.12889893,2859367,0.12889893
3321529,0.12874657,3321529,0.12874657,3321529,0.12874657
3623899,0.12871641,3623899,0.12871641,3623899,0.12871641
3719111,0.12805603,3719111,0.12805603,3719111,0.12805603
