pmcid	score
3667316	0.21902932
3884599	0.21376388
3175412	0.20410791
2823760	0.19940396
3420757	0.19871645
2890701	0.1939448
3249329	0.1910781
2588583	0.1877193
3541771	0.18257768
3828058	0.18107839
3229082	0.17440079
3092083	0.16828167
3773376	0.16698511
3806709	0.16524282
3391846	0.16362698
3187738	0.16211686
3702444	0.16193308
3676979	0.15748252
3504288	0.15445845
3502223	0.14922382
3579530	0.14822383
2769397	0.14712474
3483580	0.14699279
3064649	0.14619745
3420220	0.14615701
2526395	0.14609101
3541572	0.14581247
3521399	0.1455016
3498726	0.14523509
2840894	0.14521122
3843328	0.14417583
3514192	0.1439785
2647911	0.14308827
2614954	0.14265768
2994179	0.14204328
3371526	0.14180173
3141698	0.14122538
3405457	0.14085445
3747615	0.1399974
3539114	0.13893308
2800872	0.13871355
3446152	0.13813502
3467924	0.13805835
3703866	0.13702935
2784587	0.13699369
2890892	0.13662405
3650951	0.13647935
2627172	0.13570857
2988177	0.13455516
3459714	0.13420966
3424656	0.13400058
3692179	0.1337247
3339128	0.13331325
3665244	0.13304256
3302919	0.1327003
3760368	0.13258664
2820011	0.13257256
3341745	0.13201314
2467397	0.131901
3469905	0.13078637
3170811	0.13065849
2895296	0.13053429
3006379	0.12851702
3194026	0.12834796
3304623	0.12753813
1824744	0.1269004
3481881	0.1265307
2749808	0.12642127
2783102	0.12638544
3183718	0.12586722
3505429	0.12573996
3212602	0.12566005
3827536	0.12525207
3183723	0.12514064
2528306	0.12478234
3151509	0.12425214
3420783	0.12423461
2840378	0.123000905
3846194	0.122884355
2827047	0.12282884
3669005	0.12236605
3728612	0.12230849
3371672	0.12205899
2827094	0.121985696
2721946	0.12188583
2830981	0.12168169
3726919	0.120937325
3667319	0.12019643
2718140	0.11904862
3177381	0.11888442
3259091	0.11840352
2825506	0.11837217
2763730	0.11835795
3742896	0.118177116
2800864	0.11794333
3420560	0.117913306
3199411	0.11753271
3784123	0.11604116
3716997	0.11590377
3351966	0.115736395
2803831	0.11570762
2766886	0.115182064
3136415	0.115044095
2186338	0.11469819
3380110	0.11418435
2725902	0.11412242
2654868	0.11405498
3860041	0.113893375
2796414	0.11342375
2988890	0.1132731
3162264	0.1131811
3727118	0.112725504
3420472	0.11223779
3866077	0.11208586
2918825	0.11190155
3335457	0.11188203
3811708	0.11126457
3743605	0.11063935
3728529	0.110417455
3843512	0.10998839
3756220	0.10984399
3634204	0.1097868
2858847	0.108787686
3707070	0.108544074
3119938	0.1077494
3866678	0.107523456
3414006	0.10699392
3876317	0.1066127
3770028	0.10661227
3200093	0.10642507
3100863	0.10608751
1180430	0.105899096
3725021	0.1057931
3667341	0.10518058
3324958	0.10494146
3488409	0.10490832
3407711	0.10483104
3513812	0.10472087
2702052	0.10453903
3506051	0.10450204
3705742	0.104353644
3440504	0.10419326
3078236	0.10402605
3220071	0.103885114
3846209	0.103678964
3573807	0.10328229
3853893	0.10311079
3250586	0.10296402
3329706	0.10293519
3726922	0.10255322
3858090	0.102405995
3163609	0.10150301
3424948	0.101413645
3649173	0.101057716
3220153	0.10073739
3219857	0.10058602
3531039	0.100457154
3724137	0.10034456
3790023	0.09950994
3738335	0.09938527
3876007	0.09933812
2740314	0.099242665
3118541	0.09917216
3078221	0.09913198
3655306	0.09905661
3420772	0.098933615
2908646	0.098715164
2495001	0.098329104
3756204	0.0983106
1968240	0.09825209
3570336	0.09812375
3625550	0.09796317
3434906	0.09787004
2906497	0.09774559
3364015	0.09773933
3369560	0.09767479
3502788	0.09763641
3047819	0.09755309
3522328	0.09754521
3075451	0.097251594
3197540	0.09707296
3183036	0.09656765
3827526	0.0963178
2807529	0.09626731
2365968	0.09617363
3510937	0.0956559
2628095	0.095544845
3147087	0.09554298
3825977	0.09509994
3823387	0.094949044
3075463	0.09489236
3085068	0.0947804
3667330	0.09473633
3808022	0.09469231
2211745	0.09462749
3876769	0.09455728
3464076	0.09448059
3863558	0.094261736
2585102	0.094205506
3628477	0.09419584
3419093	0.0941227
2827134	0.09404568
3335552	0.093875416
1420325	0.093772046
3357022	0.09363297
3110305	0.093613
2783091	0.09360702
3479765	0.09339126
3440505	0.093195304
3109839	0.093189076
2672230	0.093173705
3618104	0.093112245
3481935	0.0930545
2174498	0.09254708
2897868	0.09204787
3491339	0.09195979
3635634	0.09195496
2852693	0.09194653
2806544	0.09194112
2151774	0.09183923
3052291	0.09170851
2858881	0.09165656
3268750	0.09159598
3151000	0.09156558
3352650	0.091323145
3401651	0.09088857
3700155	0.090807684
3836935	0.09061174
3261225	0.09051617
3357020	0.090353295
3757639	0.09029973
