,title,abstract,body
3340973,0.7232128,0.7232128,0.7232128
2975006,0.71030676,0.71030676,0.71030676
2740076,0.6917653,0.6917653,0.6917653
2740296,0.67989534,0.67989534,0.67989534
3846936,0.66032535,0.66032535,0.66032535
2546371,0.64420515,0.64420515,0.64420515
3431046,0.57516575,0.57516575,0.57516575
2783113,0.55462736,0.55462736,0.55462736
2546372,0.5492208,0.5492208,0.5492208
2365938,0.53932285,0.53932285,0.53932285
3295586,0.53092813,0.53092813,0.53092813
3542900,0.5198975,0.5198975,0.5198975
3888003,0.51070607,0.51070607,0.51070607
3110133,0.50115585,0.50115585,0.50115585
3015692,0.49426427,0.49426427,0.49426427
3789895,0.49239242,0.49239242,0.49239242
3738361,0.48824805,0.48824805,0.48824805
3596056,0.48533544,0.48533544,0.48533544
3310715,0.48453206,0.48453206,0.48453206
2644320,0.48074338,0.48074338,0.48074338
3015409,0.4777503,0.4777503,0.4777503
3113158,0.47639716,0.47639716,0.47639716
3676979,0.46362182,0.46362182,0.46362182
3319783,0.4592311,0.4592311,0.4592311
2467416,0.45863467,0.45863467,0.45863467
3649614,0.4549516,0.4549516,0.4549516
3639699,0.44805774,0.44805774,0.44805774
3555578,0.44337568,0.44337568,0.44337568
3551405,0.44309545,0.44309545,0.44309545
3073784,0.44280085,0.44280085,0.44280085
3445186,0.440483,0.440483,0.440483
3277335,0.43658727,0.43658727,0.43658727
3267065,0.43565392,0.43565392,0.43565392
3072212,0.4326967,0.4326967,0.4326967
3205519,0.4258106,0.4258106,0.4258106
3735569,0.42472428,0.42472428,0.42472428
2908659,0.42470974,0.42470974,0.42470974
3770034,0.4230368,0.4230368,0.4230368
2782170,0.42184162,0.42184162,0.42184162
3777195,0.41823542,0.41823542,0.41823542
3148888,0.41439462,0.41439462,0.41439462
3418028,0.41438025,0.41438025,0.41438025
3070637,0.41432592,0.41432592,0.41432592
3649187,0.41367733,0.41367733,0.41367733
3857979,0.41315657,0.41315657,0.41315657
3015475,0.41025192,0.41025192,0.41025192
2245959,0.40839702,0.40839702,0.40839702
3860047,0.4015523,0.4015523,0.4015523
3015416,0.4006472,0.4006472,0.4006472
2556668,0.39886308,0.39886308,0.39886308
2740171,0.39461005,0.39461005,0.39461005
3512262,0.3907237,0.3907237,0.3907237
3015710,0.3872916,0.3872916,0.3872916
2943109,0.38667944,0.38667944,0.38667944
3326831,0.38530603,0.38530603,0.38530603
1887519,0.3848785,0.3848785,0.3848785
3043579,0.38466826,0.38466826,0.38466826
2700233,0.38315165,0.38315165,0.38315165
2672280,0.37907374,0.37907374,0.37907374
3073785,0.37644345,0.37644345,0.37644345
2769404,0.37262103,0.37262103,0.37262103
3854998,0.37029243,0.37029243,0.37029243
3600265,0.3690423,0.3690423,0.3690423
2882051,0.36894104,0.36894104,0.36894104
3214511,0.36729228,0.36729228,0.36729228
2740088,0.36702877,0.36702877,0.36702877
2934582,0.36693636,0.36693636,0.36693636
3638532,0.36673936,0.36673936,0.36673936
3047846,0.36668426,0.36668426,0.36668426
3136068,0.36451313,0.36451313,0.36451313
2241597,0.36353356,0.36353356,0.36353356
3183543,0.3634391,0.3634391,0.3634391
2980725,0.36320174,0.36320174,0.36320174
3015652,0.3624278,0.3624278,0.3624278
3663309,0.36238718,0.36238718,0.36238718
