,title,abstract,body
2840941,0.1945338,0.20266034,0.2257975
2589588,0.18311115,0.19067287,0.1925111
2982829,0.16552068,0.1734773,0.19174911
3375727,0.1617083,0.16948162,0.18696977
2248298,0.16310321,0.1705883,0.17208023
3596341,0.14766185,0.15402333,0.17169869
3496585,0.14065,0.18631127,0.16541323
3379929,0.13843581,0.14478888,0.16347957
270697,0.14283562,0.14898919,0.15036541
3429466,0.14074759,0.14751333,0.14901312
2850132,0.13837443,0.1447247,0.1459904
3651086,0.12226407,0.127875,0.14379518
3445823,0.12191081,0.12777106,0.1430284
1971064,0.121244386,0.12680851,0.14262156
2763003,0.1206769,0.17016664,0.14122242
3598348,0.11560827,0.121165566,0.13701633
3695962,0.11649818,0.121364824,0.13516288
2838910,0.1284061,0.1337702,0.13502514
2797018,0.12092474,0.12613437,0.12729949
3717729,0.108032405,0.14764501,0.1270077
3359162,0.10853924,0.113215275,0.12625688
3665546,0.106404915,0.11151982,0.1252548
3411676,0.10575781,0.11031401,0.12449922
1617125,0.10537846,0.13448294,0.123976246
3659061,0.10502428,0.10984402,0.12318419
2678146,0.10189616,0.1345098,0.122263506
3324503,0.10402079,0.10902108,0.12206155
1160571,0.11445741,0.11995939,0.12117902
3461428,0.11385147,0.11907632,0.12011774
1617089,0.10120409,0.10606899,0.11948348
2841609,0.10118364,0.10536211,0.11876475
3504423,0.11225129,0.11694051,0.11803759
3649729,0.110735185,0.11536107,0.11644331
1564027,0.11056608,0.11532944,0.11639475
3772026,0.09633856,0.10031696,0.11480133
3617864,0.095218174,0.13638291,0.114482865
3626720,0.09835078,0.10258787,0.1137201
3392272,0.096816204,0.10086063,0.11315012
3554598,0.09616682,0.10018413,0.11257945
3044544,0.10681648,0.11127867,0.11232261
3689637,0.10647221,0.11086908,0.111937925
3733882,0.39842245,0.13343722,0.111459374
2794284,0.10549568,0.11033706,0.11130205
1831475,0.0924145,0.13311796,0.11118472
2765762,0.1024957,0.10691136,0.10789891
3626688,0.09102372,0.09482619,0.10705664
2048943,0.09093464,0.095305875,0.10630609
3849445,0.0916854,0.09547163,0.10607029
3315680,0.08956905,0.09331074,0.10576498
3181876,0.088491604,0.09274541,0.10470907
3472242,0.08701224,0.091005385,0.10456406
3812024,0.08907623,0.1289684,0.104021564
3649727,0.08966711,0.0935301,0.10399121
3247098,0.08565387,0.08919103,0.10329007
3486899,0.086796865,0.11803151,0.10258974
2682795,0.09678848,0.10095828,0.10189083
3502429,0.08523697,0.08914864,0.10138767
522803,0.084952936,0.08861284,0.10116579
2928084,0.08579363,0.08933656,0.10023647
3751269,0.08510032,0.08865534,0.10021216
3033147,0.0943287,0.09886309,0.099868245
3395822,0.08367795,0.11448395,0.09825292
2416449,0.083335266,0.115052246,0.097792946
3187739,0.08216823,0.08570816,0.09702789
2933607,0.08324131,0.114946224,0.09686896
3577451,0.0805408,0.08390535,0.09661651
3285529,0.08222733,0.08562298,0.0958145
3517620,0.08088894,0.08460108,0.095790006
3658965,0.080953486,0.08433527,0.09507968
1592148,0.08185733,0.08538387,0.095021576
3499904,0.09033441,0.106123134,0.0949717
3765785,0.09023866,0.09396515,0.09487104
3206367,0.080669455,0.08437152,0.09479551
