pmcid,score,pmcid,score,pmcid,score
3638550,2.1979923,3764891,2.4160774,3681391,3.3807209
3109342,2.0115738,3721928,2.3335807,3524713,3.1887069
3733882,1.9598408,2903665,2.3239756,3361152,3.1527953
3695314,1.9355255,3633335,2.27277,3772336,3.1501637
3443647,1.9179368,3891987,2.2306466,2228297,3.1200984
3306744,1.9165406,3706267,2.2204459,3804373,3.0976703
3371413,1.908432,3276929,2.1972837,3182911,3.0915284
2978117,1.9026318,3366313,2.1692214,3407018,2.9736097
1236944,1.8948282,3661041,2.1018193,3806786,2.97183
3465864,1.8177848,2770478,2.099694,3667449,2.9681768
3771482,1.8008921,2763746,2.0342553,3112438,2.964979
3094252,1.7926215,3779187,2.033708,3320097,2.9344726
2266746,1.7794272,3831744,1.9835559,3713290,2.9232693
3650976,1.7706189,2989118,1.9799205,3104441,2.9094384
522841,1.7684277,3104441,1.9610124,3080564,2.9056776
3740777,1.7567751,3629039,1.9566158,3605862,2.899457
1791015,1.7472806,3655304,1.9533099,2903665,2.897066
2844943,1.7198901,3704968,1.9521544,3122899,2.8921058
3871835,1.7137218,2827707,1.9397618,3119933,2.8775043
1190204,1.7089295,1236944,1.9367148,3479064,2.8713698
3741331,1.6995424,3487274,1.9141749,3663812,2.8613312
3833799,1.6200196,3112438,1.9133866,3839907,2.8566349
3459797,1.6120621,3614524,1.8896755,3781903,2.8444223
3809295,1.6113855,3808082,1.8887174,3095265,2.8413887
3294359,1.6013194,3039607,1.8878394,3375426,2.8360207
3686659,1.5963522,3577468,1.8792583,3800409,2.8340836
3786656,1.5923129,3194774,1.8723485,3507817,2.8265295
3446808,1.580177,3660485,1.8716482,3605968,2.8051157
2777409,1.569402,3030793,1.8655053,3706267,2.799265
3626912,1.568227,3667449,1.864223,3808082,2.7923102
2912830,1.5677234,2834887,1.8589208,2642755,2.776682
2565735,1.5655383,3691596,1.8484155,1804104,2.755958
3474171,1.5650558,3734005,1.8439221,3871835,2.7541518
3598869,1.5601817,3507817,1.8374918,3014869,2.7488341
3401934,1.5588388,1199598,1.830731,2764049,2.7480788
3014884,1.5573652,2628084,1.8242375,3278106,2.739787
3621103,1.5568593,3103668,1.8204349,2667516,2.7356594
3746139,1.5548791,3822024,1.8130796,3358560,2.7350266
3403898,1.5544045,3641369,1.8059158,2770545,2.7266748
3751742,1.534807,3621765,1.7942202,1187869,2.722006
1534056,1.4464257,3015404,1.7915016,3577468,2.7218971
3872830,1.4460187,3015647,1.7891073,3112414,2.7167876
2767345,1.4436755,3427446,1.7842484,3198187,2.7162416
3343292,1.4396329,3790246,1.7714818,3641369,2.7122476
3078279,1.4381071,2857873,1.7650175,3779187,2.7076945
2531175,1.4373171,2790131,1.759908,1277829,2.695341
3180493,1.4354066,3765957,1.7548081,3534485,2.6883864
3353835,1.4319469,3151233,1.7542351,2988175,2.679655
2612756,1.4299577,3810555,1.7532964,2526371,2.678893
3401756,1.4195871,2955686,1.7370322,2841824,2.6546016
3023739,1.4124095,3184044,1.7342587,3688436,2.6533523
3837407,1.4092969,3800710,1.7341106,2763746,2.6506855
2964798,1.3758435,2823015,1.7259161,2731720,2.6490664
1824744,1.37021,3630346,1.7160118,2424031,2.6455526
2360667,1.364422,3890522,1.7137058,3691596,2.6397128
3749082,1.2945275,3059868,1.7105379,1779399,2.6396735
3484318,1.2888944,2946035,1.7087767,3274729,2.6392725
2823668,1.2835315,2588628,1.70864,3483490,2.6315894
2206511,1.278961,2667575,1.7029868,2888745,2.6313505
2769317,1.2765021,3047869,1.6976085,2628084,2.6183674
3375793,1.2740731,3341383,1.6840665,3487274,2.6178045
3505934,1.2730025,3552439,1.6829154,3285716,2.615804
3814638,1.262923,1617125,1.681091,2815795,2.6153939
3765588,1.260552,2542391,1.680124,3844192,2.6141639
3634274,1.2505138,2910499,1.6787872,3638625,2.607624
3512884,1.1981862,2672282,1.6773583,3657210,2.603111
3440487,1.1293976,3632582,1.6712389,1190204,2.594945
3250995,1.1282417,3167136,1.6668124,2946035,2.5945597
3254238,1.1258372,3016036,1.6643975,2946585,2.5940688
3618899,0.9907055,2526401,1.6638641,3507908,2.5896187
3446062,0.98685944,3272873,1.6627308,2361560,2.5887816
1891275,0.9824378,317472,1.6592562,3015161,2.587998
3888614,0.97340935,3170540,1.6584278,3704968,2.586246
2074424,0.8922654,3388642,1.6539321,1914268,2.5846078
3743519,0.84810007,3845712,1.6529741,3621765,2.5818603
3649217,0.8480257,2655275,1.6477087,3825049,2.5764182
3047834,0.7073495,2872850,1.6437091,1479389,2.575141
2062963,0.6978033,2040193,1.6436819,3560522,2.5719473
1784620,0.6471525,2613494,1.641539,3682809,2.5641239
2136736,0.5367147,3311442,1.638405,2693822,2.5620909
2075828,0.41863737,2151855,1.6377765,3341383,2.561123
3507551,0.33732498,3034675,1.6376745,3292461,2.5600457
2840941,0.2946983,3781199,1.6364319,3831744,2.5599744
2589588,0.27350816,3223151,1.6272379,2429979,2.5592031
2982829,0.24732415,2945514,1.6162906,3426078,2.553101
3375727,0.24280015,3282287,1.6147629,3652761,2.5499382
2248298,0.24129535,3094252,1.6132818,2526401,2.5495062
3596341,0.22393267,2245974,1.6101353,2764381,2.5462081
270697,0.21882528,3853041,1.6089287,3456865,2.5386431
3429466,0.21302319,2345467,1.5983847,2693508,2.5361257
3496585,0.21131842,3686255,1.5979947,3430596,2.531868
2850132,0.20530923,1187869,1.5974075,3777131,2.5312207
3379929,0.20524272,2538539,1.5953181,2887127,2.5275078
2838910,0.19234951,3443647,1.5945702,3686657,2.5246894
1971064,0.18691269,2815835,1.584058,3170540,2.5241635
3445823,0.18394208,3533748,1.5829715,3560765,2.517908
2797018,0.18347897,3599268,1.5825043,3648817,2.5157235
3651086,0.18183425,3435860,1.5795211,2972490,2.5157206
2763003,0.18126255,3479064,1.5790888,3389518,2.5024242
3598348,0.17456299,3521258,1.5787497,3581514,2.4988048
3695962,0.17421295,3759387,1.5770193,3654174,2.4971797
1160571,0.17200983,3023739,1.5728225,3528082,2.4966612
3461428,0.16780907,3893583,1.5721592,3689663,2.4960954
1564027,0.16765736,2965705,1.5715201,2903521,2.492586
3649729,0.16602892,3292461,1.5697626,2989118,2.4864423
3359162,0.16501544,3015825,1.5691177,2263036,2.4843261
3504423,0.1615223,3180168,1.5676587,3533117,2.4815304
3717729,0.16145514,3594600,1.5652941,3822024,2.4724376
3044544,0.16139755,3383136,1.5604265,3021110,2.4717731
3411676,0.15879491,3734720,1.5562885,3482998,2.467423
3689637,0.1577793,3371487,1.5561837,149403,2.466419
3665546,0.15777639,2528218,1.5544947,2943046,2.464509
2794284,0.15616071,3389518,1.5498351,3235964,2.4627054
2765762,0.15598625,3332357,1.5484952,3478230,2.461858
1617125,0.15567201,3757801,1.5431985,3784926,2.457977
3659061,0.15490724,3572373,1.5420483,3619700,2.4529672
3324503,0.15443869,2516298,1.5410746,3862842,2.4523904
1617089,0.15310478,3427950,1.5402514,2447585,2.4464283
2678146,0.15092984,3372001,1.5394298,2780671,2.4431143
2841609,0.14990267,3390291,1.5393581,2965705,2.440657
3626720,0.14988284,2909161,1.5392773,3284874,2.4384406
2682795,0.14971875,3128593,1.5371653,3302761,2.4374995
3554598,0.14563176,3447323,1.5368507,2630939,2.4358385
3392272,0.14511202,3797247,1.5357364,3633335,2.4337404
3617864,0.14355199,3657210,1.5345361,2770478,2.4320736
3772026,0.14278376,2920889,1.5327137,3429819,2.4284165
3033147,0.14123353,3278106,1.5318133,2939513,2.4277606
1831475,0.13958068,2946956,1.5315133,3524677,2.4201574
3626688,0.13649471,3044568,1.5307218,3091462,2.4171286
3649727,0.13629332,1781338,1.5283462,3499425,2.4142191
3849445,0.13595943,3198187,1.5279071,3029794,2.4130557
2048943,0.13551691,2526371,1.5246667,3579014,2.411406
3315680,0.134284,2253520,1.5238968,3162699,2.410999
3499904,0.13398461,3822406,1.5213252,2876857,2.4103625
3765785,0.13373405,400510,1.5182558,3572583,2.4084275
3812024,0.13178952,1298312,1.5160947,2945514,2.4072912
3181876,0.13125558,3320097,1.5139558,3734005,2.3998017
3486899,0.12914926,3832385,1.5137656,2872351,2.3947468
522803,0.12907906,3112414,1.5126119,3629039,2.3945456
3472242,0.1281659,1088007,1.5105574,2920889,2.3881369
3751269,0.12705362,1440784,1.5100245,2744824,2.3864806
2928084,0.12705292,3307086,1.5082189,3652181,2.383059
3247098,0.12697756,3179287,1.5070283,3538799,2.3826983
3502429,0.12573265,3072006,1.5061218,3850907,2.3818219
2416449,0.12553148,3290042,1.5058813,2409727,2.380285
3395822,0.12541002,3676603,1.5055661,3730461,2.3762403
2933607,0.12535028,3674935,1.503831,2615347,2.374064
3187739,0.1247034,2881949,1.5037161,3146462,2.3723865
1592148,0.12344513,3437195,1.4988971,3190510,2.368657
3420400,0.12317479,3219332,1.497359,2257968,2.359291
3285529,0.122238666,3483490,1.488087,3590432,2.3548462
2876742,0.121493384,3844192,1.4869621,2494993,2.351875
3206367,0.12133388,3161879,1.4861931,3853365,2.3491735
3658965,0.12129962,3707411,1.4836451,3062119,2.347435
3283561,0.12126892,2453658,1.4809988,3655304,2.3471437
3577451,0.120855495,3821091,1.4792897,3606612,2.3456774
3544609,0.119986884,2685364,1.4778562,3217058,2.3428252
3517620,0.11978323,3796347,1.4775572,3533016,2.3406947
2781135,0.11926169,2815795,1.4775242,3891987,2.3396409
3291454,0.11906243,3080564,1.4752582,2724509,2.3395393
1247383,0.11885066,3021110,1.4746443,2538539,2.3349679
3411439,0.11847137,2780671,1.4737717,3832385,2.3296368
3560965,0.11829118,3315657,1.4726005,2965908,2.3288238
3459708,0.11664937,2827807,1.4722822,3828396,2.3287473
3880751,0.11641492,3101755,1.4710246,3309222,2.328638
3278424,0.11617251,3661902,1.4706671,3734720,2.3283448
2661254,0.11584457,2966702,1.4704849,3676414,2.3268685
3261719,0.1144802,1847446,1.469976,3123184,2.3268442
2749339,0.11442342,3698174,1.468702,3577727,2.325945
101408,0.11340365,1269449,1.4680264,2845931,2.3255239
3577801,0.11257887,3688436,1.4666803,2909161,2.322258
113745,0.11252541,3786149,1.4659008,3728563,2.321425
3531481,0.112485714,3562196,1.465583,3044568,2.3198602
1434757,0.11242921,3120998,1.4646224,2998026,2.319746
3827496,0.112191364,3295699,1.460301,3870206,2.3181798
3485054,0.111764506,3546917,1.45732,3542201,2.3123333
3592785,0.111573935,3029794,1.4566694,2639700,2.307551
3168062,0.11114206,3136699,1.4495546,3066248,2.306961
3539069,0.110705666,3437453,1.444823,3608167,2.3033361
3026696,0.11066177,1621058,1.4442133,3816151,2.3031278
