pmcid	score
3311001	0.24810809
3121590	0.23048039
2740160	0.1814072
3860673	0.17107111
2908802	0.16433397
3628471	0.16133575
2846859	0.15636925
1636036	0.15246592
3504246	0.14944854
3606293	0.14695683
3468117	0.14496446
2241764	0.14195673
3177884	0.13939337
3700455	0.13497825
3556292	0.13305824
2804570	0.13110717
3150839	0.12875304
2702886	0.12814836
3543893	0.1271716
3846152	0.12696016
3567954	0.124799035
3469334	0.124756925
3099090	0.122707345
3353295	0.12239547
3683417	0.12112563
3756167	0.11961726
2700599	0.11924518
3817744	0.119105704
3830836	0.118956506
3845240	0.11827361
2908659	0.117361814
3825967	0.11703248
3156508	0.11537714
3295333	0.11436996
3443655	0.11421226
2599801	0.11392798
2443117	0.11357594
3765128	0.113338135
3093233	0.11280023
3601504	0.110688224
3874942	0.10899498
3395946	0.10799913
3614728	0.107378915
3437303	0.10737647
3858746	0.10681411
3095784	0.10676616
3763677	0.1056758
3200117	0.1053508
2330057	0.1049801
3385320	0.104656026
3265993	0.1043057
2984407	0.1042661
3227428	0.104264535
3430891	0.10397749
3195765	0.103922725
2630294	0.10368695
2729309	0.103538476
3075144	0.10284905
3175046	0.10268257
3519056	0.10263142
3571852	0.10251861
2830180	0.102151304
3335538	0.10207127
3580753	0.102052905
2700233	0.102006935
3004513	0.10198288
2745137	0.10193604
2729252	0.10190745
2576249	0.10169762
3189692	0.1011561
2839317	0.10113839
3095803	0.10107272
3634162	0.100950964
3443664	0.100560315
2646708	0.100477144
2783087	0.10033885
2847818	0.10011444
3212934	0.099897474
2682450	0.09963027
3426908	0.099361524
3500003	0.09903456
3411311	0.0987915
2660300	0.098642625
2767158	0.098598465
2648945	0.09857664
3372001	0.09846279
2628097	0.098343074
2862020	0.09788872
3307435	0.09779433
3307080	0.097637884
2984347	0.097576894
3852630	0.09719563
2656981	0.096847914
2989946	0.09660146
3162699	0.09644348
3115887	0.09627618
2672271	0.096266545
3075827	0.09573745
2397013	0.09569544
3489801	0.09529015
3227694	0.09518235
3129113	0.09496251
2898974	0.09453255
3713330	0.094056174
3878495	0.09402073
3704959	0.093873054
3508577	0.09377231
3631787	0.09347746
3665058	0.09294188
2653027	0.0924723
2920084	0.09247085
3369671	0.09237557
3572695	0.09209541
3169763	0.091920495
3712003	0.091670826
2895172	0.09159212
3072006	0.09126677
1525177	0.091242276
3876522	0.09116359
3113190	0.090260215
2705356	0.09014784
3649624	0.090114444
3289835	0.08992196
3841528	0.08982286
3632177	0.08965023
3377020	0.089544035
2932730	0.089344144
2957856	0.089235775
3530518	0.08918976
3714936	0.0891636
1892548	0.08869901
3134918	0.088660024
2740038	0.088561825
