,title,abstract,body
3088750,0.4024228,0.4024228,0.4024228
3200155,0.40029818,0.40029818,0.40029818
3748403,0.39421293,0.39421293,0.39421293
2647913,0.38107136,0.38107136,0.38107136
2516428,0.3758635,0.3758635,0.3758635
3215995,0.37433228,0.37433228,0.37433228
3649302,0.37360078,0.37360078,0.37360078
3097148,0.3724045,0.3724045,0.3724045
3614379,0.36696056,0.36696056,0.36696056
3295742,0.3602139,0.3602139,0.3602139
3336896,0.35975468,0.35975468,0.35975468
3145093,0.35863784,0.35863784,0.35863784
3145084,0.35800058,0.35800058,0.35800058
3860647,0.35437477,0.35437477,0.35437477
2277435,0.35436141,0.35436141,0.35436141
2596791,0.34246436,0.34246436,0.34246436
3389850,0.34225273,0.34225273,0.34225273
2905431,0.34166127,0.34166127,0.34166127
3014821,0.33874664,0.33874664,0.33874664
3195765,0.33404896,0.33404896,0.33404896
3858201,0.33381093,0.33381093,0.33381093
1687187,0.32578942,0.32578942,0.32578942
3015800,0.32371575,0.32371575,0.32371575
2867990,0.32235277,0.32235277,0.32235277
2397013,0.32186443,0.32186443,0.32186443
3521404,0.32090986,0.32090986,0.32090986
3492969,0.31988895,0.31988895,0.31988895
3809230,0.31895554,0.31895554,0.31895554
3489384,0.31332988,0.31332988,0.31332988
3169498,0.3122838,0.3122838,0.3122838
3030803,0.30911958,0.30911958,0.30911958
2475515,0.30816928,0.30816928,0.30816928
2740083,0.30712053,0.30712053,0.30712053
2689852,0.3069479,0.3069479,0.3069479
2806400,0.30590764,0.30590764,0.30590764
3259121,0.30556995,0.30556995,0.30556995
3866073,0.30523676,0.30523676,0.30523676
2994458,0.30199313,0.30199313,0.30199313
2700595,0.29808256,0.29808256,0.29808256
3307080,0.29772538,0.29772538,0.29772538
3037981,0.29762337,0.29762337,0.29762337
3860658,0.29699233,0.29699233,0.29699233
2827072,0.29616898,0.29616898,0.29616898
3248865,0.2947754,0.2947754,0.2947754
3765831,0.2921512,0.2921512,0.2921512
3878962,0.29206637,0.29206637,0.29206637
3080584,0.29145813,0.29145813,0.29145813
2740232,0.29095727,0.29095727,0.29095727
2929414,0.29076242,0.29076242,0.29076242
2799964,0.29064834,0.29064834,0.29064834
2934582,0.2903677,0.2903677,0.2903677
2850860,0.289572,0.289572,0.289572
29048,0.28881514,0.28881514,0.28881514
3636075,0.28878725,0.28878725,0.28878725
1892548,0.28767592,0.28767592,0.28767592
3018996,0.2866158,0.2866158,0.2866158
2627451,0.28553545,0.28553545,0.28553545
3588206,0.28516462,0.28516462,0.28516462
2850982,0.28492665,0.28492665,0.28492665
3654137,0.28483608,0.28483608,0.28483608
3468117,0.2846953,0.2846953,0.2846953
3609955,0.2832796,0.2832796,0.2832796
3445248,0.28308883,0.28308883,0.28308883
3170179,0.27925333,0.27925333,0.27925333
3854980,0.27901056,0.27901056,0.27901056
2992067,0.2785635,0.2785635,0.2785635
2387157,0.27833685,0.27833685,0.27833685
3734730,0.27644876,0.27644876,0.27644876
1712221,0.27623293,0.27623293,0.27623293
3411373,0.27590528,0.27590528,0.27590528
2988962,0.27503052,0.27503052,0.27503052
3178469,0.27423915,0.27423915,0.27423915
2907361,0.27412376,0.27412376,0.27412376
3338082,0.2732343,0.2732343,0.2732343
3797604,0.27316552,0.27316552,0.27316552
3876309,0.27304804,0.27304804,0.27304804
3504246,0.27202117,0.27202117,0.27202117
3016754,0.271418,0.271418,0.271418
2702950,0.27124208,0.27124208,0.27124208
3032247,0.27093375,0.27093375,0.27093375
2423720,0.27053383,0.27053383,0.27053383
2815823,0.2693198,0.2693198,0.2693198
3166808,0.26855478,0.26855478,0.26855478
3751152,0.26834998,0.26834998,0.26834998
3105458,0.26778427,0.26778427,0.26778427
2822176,0.26751065,0.26751065,0.26751065
3017885,0.2670652,0.2670652,0.2670652
3806701,0.26687974,0.26687974,0.26687974
3016500,0.2668358,0.2668358,0.2668358
3557185,0.26640326,0.26640326,0.26640326
