,title,abstract,body
3531257,0.28127638,0.28127638,0.28127638
2363236,0.25973776,0.25973776,0.25973776
2785826,0.25723404,0.25723404,0.25723404
3700241,0.24888612,0.24888612,0.24888612
2912127,0.24506441,0.24506441,0.24506441
3880166,0.24440408,0.24440408,0.24440408
3480172,0.24355832,0.24355832,0.24355832
2732267,0.24338637,0.24338637,0.24338637
2678120,0.23317361,0.23317361,0.23317361
3271214,0.22974929,0.22974929,0.22974929
3832642,0.22740911,0.22740911,0.22740911
2693554,0.22616951,0.22616951,0.22616951
3371985,0.22492133,0.22492133,0.22492133
3785345,0.22224467,0.22224467,0.22224467
2644609,0.22038572,0.22038572,0.22038572
3717067,0.21690942,0.21690942,0.21690942
3672507,0.21595195,0.21595195,0.21595195
1440864,0.21489564,0.21489564,0.21489564
2845931,0.21472807,0.21472807,0.21472807
3369420,0.21446788,0.21446788,0.21446788
1318457,0.21418102,0.21418102,0.21418102
3082828,0.21371259,0.21371259,0.21371259
2693508,0.21307841,0.21307841,0.21307841
2908644,0.21234386,0.21234386,0.21234386
2814195,0.21088006,0.21088006,0.21088006
1890567,0.21044609,0.21044609,0.21044609
3694111,0.21029386,0.21029386,0.21029386
2771838,0.20999476,0.20999476,0.20999476
3034940,0.20836285,0.20836285,0.20836285
3649159,0.20811905,0.20811905,0.20811905
3765937,0.20641063,0.20641063,0.20641063
2879845,0.20484723,0.20484723,0.20484723
3751742,0.20431113,0.20431113,0.20431113
3480049,0.20335592,0.20335592,0.20335592
3418340,0.20154947,0.20154947,0.20154947
3480136,0.20081165,0.20081165,0.20081165
3765337,0.20034297,0.20034297,0.20034297
2699708,0.19966033,0.19966033,0.19966033
3791957,0.19922222,0.19922222,0.19922222
3481628,0.19911905,0.19911905,0.19911905
3275563,0.19652075,0.19652075,0.19652075
3503952,0.19566265,0.19566265,0.19566265
3009659,0.19554627,0.19554627,0.19554627
3821432,0.1952418,0.1952418,0.1952418
3383136,0.19512199,0.19512199,0.19512199
2872341,0.19512129,0.19512129,0.19512129
2533017,0.19470687,0.19470687,0.19470687
3194078,0.19447728,0.19447728,0.19447728
2740048,0.19417332,0.19417332,0.19417332
3564478,0.19388762,0.19388762,0.19388762
2546416,0.1924152,0.1924152,0.1924152
3724576,0.19176726,0.19176726,0.19176726
3177940,0.19167219,0.19167219,0.19167219
3129061,0.1906227,0.1906227,0.1906227
3759770,0.19027413,0.19027413,0.19027413
3713301,0.18959193,0.18959193,0.18959193
3480120,0.18950246,0.18950246,0.18950246
3420511,0.18892184,0.18892184,0.18892184
3137978,0.18789543,0.18789543,0.18789543
3549382,0.18701737,0.18701737,0.18701737
2912126,0.18674973,0.18674973,0.18674973
3836660,0.18644355,0.18644355,0.18644355
2781734,0.18591386,0.18591386,0.18591386
3011308,0.18572396,0.18572396,0.18572396
2972439,0.18522242,0.18522242,0.18522242
2841420,0.18436652,0.18436652,0.18436652
3029818,0.18411686,0.18411686,0.18411686
2929516,0.18354997,0.18354997,0.18354997
2755149,0.18351239,0.18351239,0.18351239
3343169,0.18240179,0.18240179,0.18240179
3606611,0.18235284,0.18235284,0.18235284
3883066,0.18228842,0.18228842,0.18228842
3667015,0.1822216,0.1822216,0.1822216
3860462,0.18206878,0.18206878,0.18206878
3374763,0.18169144,0.18169144,0.18169144
3473978,0.18119496,0.18119496,0.18119496
3860552,0.18050988,0.18050988,0.18050988
1824716,0.18034369,0.18034369,0.18034369
3781223,0.17995481,0.17995481,0.17995481
