pmcid	title	abstract	body
3012278	3.6701596	2.4939775	1.9668773
2931126	3.6225357	0.06979596	0.07034189
3277335	3.5749674	0.15000395	2.4956682
2957620	3.320496	2.8465044	2.0770123
3081356	3.2778974	2.2708108	1.9070938
3446054	3.2637293	2.453874	2.124332
3492684	3.259636	2.75049	2.120129
2760694	3.1675904	0.09733654	1.630067
3201105	3.1190543	0.07112212	2.024855
3632500	3.0526145	0.08632793	0.08694014
3507669	3.0375957	1.687037	1.6480466
3473972	3.0281572	2.3414423	2.1668475
2709971	3.020776	2.0880952	1.7512202
3205072	3.0022454	2.2514842	2.1968684
3859883	2.915297	2.9721563	2.0046804
3370327	2.861621	0.18101154	2.2682078
3194749	2.8458292	0.0	1.920087
3466160	2.7923863	1.9566479	1.80479
2915954	2.7366352	2.3659317	1.4642788
2693867	2.6853724	2.52079	1.8476685
3381498	2.6727	0.07667715	1.9531701
3170265	2.658722	2.846363	1.7473466
2809071	2.6465688	1.7611463	1.4392158
2808664	2.5916996	2.1840737	2.119576
3177920	2.5490248	1.8061099	1.4613035
3392319	2.4479294	0.0	1.8836044
3628229	2.3486502	2.2057717	1.6740233
3551643	2.3271718	1.651912	1.3385245
3275841	2.2810688	1.2302729	1.156803
2726499	2.2273495	1.7560333	1.4730723
2936323	2.2254422	1.9255337	1.5884858
1847828	2.1995482	1.668807	1.3621465
3666420	2.1601167	1.7851831	1.3881894
3170633	2.1486523	2.068557	1.6768494
3389887	2.1467626	2.0104382	1.6870787
3556325	2.1431577	1.9380075	1.5854816
2740112	2.1371005	2.0359013	1.5539907
3119976	2.1019888	0.0	1.7475526
1262688	1.96578	1.8439054	1.3462403
2957592	1.9270855	0.0	0.0
2740083	1.9169391	2.1199849	1.4787532
3468355	1.8864453	1.8159094	1.4711745
3250004	1.8831863	0.0	1.2212747
3174128	1.7244925	1.6454237	1.1283253
2635349	1.420703	1.5463703	1.2712908
3425034	0.28699547	0.29253802	0.2946764
3632492	0.27312443	4.1759186	2.6617353
2687814	0.2728346	0.27738547	0.27935258
3232573	0.27276632	0.27803406	2.4921772
3749082	0.2696146	0.27456498	0.27671257
3446097	0.259931	0.26495084	0.26688758
3005218	0.2546531	0.25932875	2.4270775
3162786	0.24179015	0.24466555	0.24644881
2526417	0.2370445	3.3634481	2.3609035
3097588	0.23630424	0.24024577	0.2419495
3625593	0.22921579	0.2330391	0.23469172
2769330	0.2255065	0.22986156	0.23154178
2807148	0.22094329	0.22392593	0.22547144
1852903	0.21059737	0.21310182	0.21465504
3247765	0.20955223	0.21304755	2.4435813
3580901	0.20607743	0.2095148	2.6260862
3259313	0.20213734	0.20604108	2.2517507
3598686	0.20196475	0.205673	0.20728172
3809217	0.2013325	3.1302917	0.20614228
2804020	0.19877683	0.20242654	0.20400986
3891393	0.19800963	3.1911492	2.485953
3490505	0.19561072	0.19793695	0.19937961
3194761	0.19430031	0.1980527	2.7415426
3734005	0.19326854	0.197001	0.19844101
3573789	0.19003682	0.19352606	0.1950398
3465542	0.18952654	0.19318675	0.19459888
3289979	0.18932156	0.1918773	0.19320165
3569638	0.18256372	0.18560886	0.18692514
2799065	0.18127483	0.18477567	0.42115754
3122094	0.17930183	0.18229257	0.18358533
2646726	0.17839667	3.986133	2.1016483
3385618	0.17766754	0.1810987	0.18242247
3819680	0.1750396	0.17712119	0.17841215
3163180	0.17370431	0.17604923	0.17726432
3752485	0.17207886	0.17494912	0.1761898
3564025	0.16758817	0.17038353	0.17159183
3282974	0.1644288	0.16744787	0.16875759
3292802	0.16418508	0.16640149	0.16754998
3264881	0.16414115	0.16731109	0.1685341
3102615	0.16408718	0.16709997	0.168407
3094683	0.16283602	0.16503422	0.16617326
3445186	0.16257961	0.16529143	0.16646361
3294360	0.16185862	0.16404365	2.1183763
2908875	0.16100474	0.1641141	2.5275862
2831247	0.15904923	0.16212082	2.0705976
3020335	0.15885517	0.16099966	0.16211085
2831897	0.15621004	0.15806769	2.5884566
3808853	0.15509085	0.15767775	0.15879595
1906775	0.15402776	0.15659693	0.15770745
2650979	0.15385042	0.15641664	0.1575259
3564105	0.15343055	0.15550178	0.15657504
2908435	0.15334365	0.15615918	1.702307
3778772	0.15170652	0.15423697	0.15533076
3446153	0.15121545	2.6790183	2.2043493
3235783	0.15073405	0.15350167	0.1547023
3858201	0.15024874	0.15300743	0.15420422
3469389	0.14982113	0.15160282	0.1527078
2828460	0.14813216	2.925884	2.2707865
3734755	0.14809006	0.1505602	0.15162791
3722906	0.14762568	3.0388145	2.0967102
3294630	0.1474968	0.14925085	0.15033866
3838481	0.14611037	0.1487931	0.14995691
2989706	0.14464958	0.14660229	0.14761414
3152732	0.14365932	0.14536774	0.14642726
3701851	0.14347747	0.14518371	0.1462419
3600228	0.143014	0.14539945	0.1464306
3888612	0.14220941	0.1449558	0.14601539
