pmcid,score,pmcid,score,pmcid,score
3403857,0.42912003,3403857,0.42912003,3403857,0.42912003
3800611,0.34593666,3800611,0.34593666,3800611,0.34593666
3229010,0.3382061,3229010,0.3382061,3229010,0.3382061
3134893,0.3175778,3134893,0.3175778,3134893,0.3175778
3136022,0.28804728,3136022,0.28804728,3136022,0.28804728
3481392,0.26949742,3481392,0.26949742,3481392,0.26949742
3833473,0.26266244,3833473,0.26266244,3833473,0.26266244
2831203,0.26163095,2831203,0.26163095,2831203,0.26163095
3296221,0.25763193,3296221,0.25763193,3296221,0.25763193
3114312,0.2556053,3114312,0.2556053,3114312,0.2556053
3445178,0.2548573,3445178,0.2548573,3445178,0.2548573
3117824,0.25467882,3117824,0.25467882,3117824,0.25467882
2746805,0.25411296,2746805,0.25411296,2746805,0.25411296
3824631,0.25179198,3824631,0.25179198,3824631,0.25179198
3848950,0.24872878,3848950,0.24872878,3848950,0.24872878
3524703,0.24827738,3524703,0.24827738,3524703,0.24827738
2630936,0.24586415,2630936,0.24586415,2630936,0.24586415
3228382,0.2451585,3228382,0.2451585,3228382,0.2451585
3445248,0.24488418,3445248,0.24488418,3445248,0.24488418
2291314,0.2437757,2291314,0.2437757,2291314,0.2437757
2827708,0.2398761,2827708,0.2398761,2827708,0.2398761
3740609,0.23866268,3740609,0.23866268,3740609,0.23866268
2809071,0.23500714,2809071,0.23500714,2809071,0.23500714
2850849,0.23265503,2850849,0.23265503,2850849,0.23265503
481084,0.2319871,481084,0.2319871,481084,0.2319871
3728547,0.2308769,3728547,0.2308769,3728547,0.2308769
3833494,0.23048116,3833494,0.23048116,3833494,0.23048116
3176909,0.22935665,3176909,0.22935665,3176909,0.22935665
2740083,0.22897452,2740083,0.22897452,2740083,0.22897452
3701368,0.22888127,3701368,0.22888127,3701368,0.22888127
3019363,0.22881897,3019363,0.22881897,3019363,0.22881897
3249314,0.22475845,3249314,0.22475845,3249314,0.22475845
3200050,0.2227509,3200050,0.2227509,3200050,0.2227509
3115284,0.22257532,3115284,0.22257532,3115284,0.22257532
3793530,0.22062969,3793530,0.22062969,3793530,0.22062969
3716027,0.2195958,3716027,0.2195958,3716027,0.2195958
3046346,0.21920925,3046346,0.21920925,3046346,0.21920925
3628464,0.21906969,3628464,0.21906969,3628464,0.21906969
3683414,0.21888748,3683414,0.21888748,3683414,0.21888748
2740203,0.21686034,2740203,0.21686034,2740203,0.21686034
3016754,0.21544927,3016754,0.21544927,3016754,0.21544927
3833481,0.21451595,3833481,0.21451595,3833481,0.21451595
3441877,0.21384135,3441877,0.21384135,3441877,0.21384135
1564177,0.21374513,1564177,0.21374513,1564177,0.21374513
3660491,0.21290061,3660491,0.21290061,3660491,0.21290061
3106393,0.21196,3106393,0.21196,3106393,0.21196
3893488,0.21178286,3893488,0.21178286,3893488,0.21178286
3099620,0.21070662,3099620,0.21070662,3099620,0.21070662
3523895,0.2104323,3523895,0.2104323,3523895,0.2104323
3310834,0.20960951,3310834,0.20960951,3310834,0.20960951
3606735,0.20955612,3606735,0.20955612,3606735,0.20955612
3601985,0.20954767,3601985,0.20954767,3601985,0.20954767
3350058,0.20926066,3350058,0.20926066,3350058,0.20926066
2700595,0.20900159,2700595,0.20900159,2700595,0.20900159
3183693,0.20847103,3183693,0.20847103,3183693,0.20847103
3468804,0.20803775,3468804,0.20803775,3468804,0.20803775
2981764,0.20782442,2981764,0.20782442,2981764,0.20782442
3690066,0.20697163,3690066,0.20697163,3690066,0.20697163
3425150,0.20653813,3425150,0.20653813,3425150,0.20653813
2639568,0.20648657,2639568,0.20648657,2639568,0.20648657
