pmcid,score,pmcid,score,pmcid,score
2970787,0.80093676,2970787,0.80093676,2970787,0.80093676
3662144,0.46164796,3662144,0.46164796,3662144,0.46164796
3746308,0.39858708,3746308,0.39858708,3746308,0.39858708
3408995,0.3156877,3408995,0.3156877,3408995,0.3156877
2376090,0.31071094,2376090,0.31071094,2376090,0.31071094
3806158,0.3017235,3806158,0.3017235,3806158,0.3017235
3719271,0.27438655,3719271,0.27438655,3719271,0.27438655
1502130,0.2401254,1502130,0.2401254,1502130,0.2401254
3074283,0.23219067,3074283,0.23219067,3074283,0.23219067
3612759,0.2177637,3612759,0.2177637,3612759,0.2177637
3126760,0.21491581,3126760,0.21491581,3126760,0.21491581
2647934,0.20692566,2647934,0.20692566,2647934,0.20692566
3615941,0.20079757,3615941,0.20079757,3615941,0.20079757
2858844,0.19977185,2858844,0.19977185,2858844,0.19977185
2727116,0.19893767,2727116,0.19893767,2727116,0.19893767
2884455,0.19867669,2884455,0.19867669,2884455,0.19867669
3556020,0.19748002,3556020,0.19748002,3556020,0.19748002
3250001,0.19246097,3250001,0.19246097,3250001,0.19246097
1892556,0.19054566,1892556,0.19054566,1892556,0.19054566
2890908,0.18945666,2890908,0.18945666,2890908,0.18945666
3719296,0.18336473,3719296,0.18336473,3719296,0.18336473
3099610,0.17901665,3099610,0.17901665,3099610,0.17901665
1906866,0.17895684,1906866,0.17895684,1906866,0.17895684
3427037,0.17809407,3427037,0.17809407,3427037,0.17809407
3536353,0.1771852,3536353,0.1771852,3536353,0.1771852
2782204,0.17684737,2782204,0.17684737,2782204,0.17684737
3214685,0.17599389,3214685,0.17599389,3214685,0.17599389
3872718,0.17569858,3872718,0.17569858,3872718,0.17569858
3779461,0.17404915,3779461,0.17404915,3779461,0.17404915
3847484,0.17320186,3847484,0.17320186,3847484,0.17320186
3385165,0.17112657,3385165,0.17112657,3385165,0.17112657
3658351,0.16731592,3658351,0.16731592,3658351,0.16731592
3052454,0.16643368,3052454,0.16643368,3052454,0.16643368
1555610,0.16601215,1555610,0.16601215,1555610,0.16601215
3873172,0.1649434,3873172,0.1649434,3873172,0.1649434
3297526,0.16117679,3297526,0.16117679,3297526,0.16117679
3289784,0.16115798,3289784,0.16115798,3289784,0.16115798
3603049,0.1603403,3603049,0.1603403,3603049,0.1603403
2878711,0.15972768,2878711,0.15972768,2878711,0.15972768
2763732,0.15914315,2763732,0.15914315,2763732,0.15914315
2628006,0.15754405,2628006,0.15754405,2628006,0.15754405
3699953,0.15632337,3699953,0.15632337,3699953,0.15632337
