pmcid,score,pmcid,score,pmcid,score
3184713,0.37412515,3184713,0.37412515,3184713,0.37412515
3670525,0.3646459,3670525,0.3646459,3670525,0.3646459
3108320,0.3589519,3108320,0.3589519,3108320,0.3589519
3533459,0.31476837,3533459,0.31476837,3533459,0.31476837
3876013,0.31346747,3876013,0.31346747,3876013,0.31346747
2365968,0.31110382,2365968,0.31110382,2365968,0.31110382
2873453,0.29625198,2873453,0.29625198,2873453,0.29625198
3229059,0.29489404,3229059,0.29489404,3229059,0.29489404
2792863,0.29324153,2792863,0.29324153,2792863,0.29324153
3787617,0.2925125,3787617,0.2925125,3787617,0.2925125
2739158,0.292216,2739158,0.292216,2739158,0.292216
3290187,0.2841743,3290187,0.2841743,3290187,0.2841743
3101735,0.27734348,3101735,0.27734348,3101735,0.27734348
3877581,0.2701377,3877581,0.2701377,3877581,0.2701377
3371531,0.2694048,3371531,0.2694048,3371531,0.2694048
3817756,0.26650134,3817756,0.26650134,3817756,0.26650134
3860035,0.26623052,3860035,0.26623052,3860035,0.26623052
3889310,0.26341906,3889310,0.26341906,3889310,0.26341906
3443661,0.2625782,3443661,0.2625782,3443661,0.2625782
3401767,0.26154375,3401767,0.26154375,3401767,0.26154375
2840913,0.2565967,2840913,0.2565967,2840913,0.2565967
3635634,0.2552715,3635634,0.2552715,3635634,0.2552715
2852748,0.25200018,2852748,0.25200018,2852748,0.25200018
3555597,0.25181487,3555597,0.25181487,3555597,0.25181487
3132932,0.2516762,3132932,0.2516762,3132932,0.2516762
3878479,0.2501231,3878479,0.2501231,3878479,0.2501231
3881447,0.25009206,3881447,0.25009206,3881447,0.25009206
3481419,0.2483686,3481419,0.2483686,3481419,0.2483686
3679696,0.24641846,3679696,0.24641846,3679696,0.24641846
3700494,0.2461251,3700494,0.2461251,3700494,0.2461251
3179011,0.24542472,3179011,0.24542472,3179011,0.24542472
2906497,0.24510275,2906497,0.24510275,2906497,0.24510275
3447652,0.24482569,3447652,0.24482569,3447652,0.24482569
3664409,0.24432142,3664409,0.24432142,3664409,0.24432142
2939514,0.24356452,2939514,0.24356452,2939514,0.24356452
3657224,0.24322698,3657224,0.24322698,3657224,0.24322698
3294399,0.24185216,3294399,0.24185216,3294399,0.24185216
3555380,0.24138188,3555380,0.24138188,3555380,0.24138188
3248587,0.24084412,3248587,0.24084412,3248587,0.24084412
3417860,0.24021499,3417860,0.24021499,3417860,0.24021499
3810558,0.24002206,3810558,0.24002206,3810558,0.24002206
3419122,0.23987834,3419122,0.23987834,3419122,0.23987834
3778789,0.23860857,3778789,0.23860857,3778789,0.23860857
3299326,0.23752035,3299326,0.23752035,3299326,0.23752035
2244628,0.23734497,2244628,0.23734497,2244628,0.23734497
3830836,0.23663814,3830836,0.23663814,3830836,0.23663814
3821110,0.2359984,3821110,0.2359984,3821110,0.2359984
3603123,0.23518609,3603123,0.23518609,3603123,0.23518609
3401135,0.23377459,3401135,0.23377459,3401135,0.23377459
3524676,0.2337105,3524676,0.2337105,3524676,0.2337105
3662609,0.23369277,3662609,0.23369277,3662609,0.23369277
3665880,0.23359366,3665880,0.23359366,3665880,0.23359366
3789905,0.23352833,3789905,0.23352833,3789905,0.23352833
2726542,0.23332436,2726542,0.23332436,2726542,0.23332436
3752477,0.23311687,3752477,0.23311687,3752477,0.23311687
2829622,0.23235568,2829622,0.23235568,2829622,0.23235568
3853603,0.23103397,3853603,0.23103397,3853603,0.23103397
2740090,0.23066105,2740090,0.23066105,2740090,0.23066105
3514192,0.23012985,3514192,0.23012985,3514192,0.23012985
3684080,0.22951785,3684080,0.22951785,3684080,0.22951785
3500067,0.22849615,3500067,0.22849615,3500067,0.22849615
3434377,0.22523238,3434377,0.22523238,3434377,0.22523238
3420376,0.22475833,3420376,0.22475833,3420376,0.22475833
3420449,0.22149968,3420449,0.22149968,3420449,0.22149968
3759076,0.22050709,3759076,0.22050709,3759076,0.22050709
3459251,0.21873882,3459251,0.21873882,3459251,0.21873882
