pmcid,score,pmcid,score,pmcid,score
3179583,0.3758986,3179583,0.3758986,3179583,0.3758986
3385367,0.31289384,3385367,0.31289384,3385367,0.31289384
3033095,0.29720494,3033095,0.29720494,3033095,0.29720494
3366531,0.29002947,3366531,0.29002947,3366531,0.29002947
3793530,0.28612298,3793530,0.28612298,3793530,0.28612298
2135600,0.28395626,2135600,0.28395626,2135600,0.28395626
3247096,0.28273544,3247096,0.28273544,3247096,0.28273544
2686703,0.27511746,2686703,0.27511746,2686703,0.27511746
3663325,0.27007806,3663325,0.27007806,3663325,0.27007806
3162819,0.2698569,3162819,0.2698569,3162819,0.2698569
3551508,0.26836088,3551508,0.26836088,3551508,0.26836088
3320300,0.26758587,3320300,0.26758587,3320300,0.26758587
2634608,0.26707286,2634608,0.26707286,2634608,0.26707286
3777376,0.26634613,3777376,0.26634613,3777376,0.26634613
3681687,0.25939193,3681687,0.25939193,3681687,0.25939193
3564029,0.2593813,3564029,0.2593813,3564029,0.2593813
1276800,0.25827447,1276800,0.25827447,1276800,0.25827447
2135574,0.25456253,2135574,0.25456253,2135574,0.25456253
3849794,0.24878612,3849794,0.24878612,3849794,0.24878612
3060837,0.2453717,3060837,0.2453717,3060837,0.2453717
3114546,0.24444145,3114546,0.24444145,3114546,0.24444145
3425265,0.2415793,3425265,0.2415793,3425265,0.2415793
2636786,0.2415202,2636786,0.2415202,2636786,0.2415202
3810733,0.23187676,3810733,0.23187676,3810733,0.23187676
3320288,0.22957675,3320288,0.22957675,3320288,0.22957675
2974995,0.22802453,2974995,0.22802453,2974995,0.22802453
3305576,0.22605252,3305576,0.22605252,3305576,0.22605252
2732089,0.22517352,2732089,0.22517352,2732089,0.22517352
2815980,0.22437133,2815980,0.22437133,2815980,0.22437133
3086217,0.22309683,3086217,0.22309683,3086217,0.22309683
2572046,0.21886407,2572046,0.21886407,2572046,0.21886407
2771826,0.21820766,2771826,0.21820766,2771826,0.21820766
3537559,0.21789621,3537559,0.21789621,3537559,0.21789621
3593508,0.21399042,3593508,0.21399042,3593508,0.21399042
2783073,0.21351293,2783073,0.21351293,2783073,0.21351293
3031002,0.21104081,3031002,0.21104081,3031002,0.21104081
2876698,0.21075659,2876698,0.21075659,2876698,0.21075659
2904905,0.2093705,2904905,0.2093705,2904905,0.2093705
3463053,0.20929109,3463053,0.20929109,3463053,0.20929109
2828091,0.20867036,2828091,0.20867036,2828091,0.20867036
3301050,0.206352,3301050,0.206352,3301050,0.206352
2769415,0.20254883,2769415,0.20254883,2769415,0.20254883
2687693,0.20229,2687693,0.20229,2687693,0.20229
2526531,0.20169482,2526531,0.20169482,2526531,0.20169482
2459199,0.20154378,2459199,0.20154378,2459199,0.20154378
3232426,0.20054826,3232426,0.20054826,3232426,0.20054826
3665130,0.20016362,3665130,0.20016362,3665130,0.20016362
1112595,0.19979267,1112595,0.19979267,1112595,0.19979267
3294360,0.19914813,3294360,0.19914813,3294360,0.19914813
3484592,0.19786862,3484592,0.19786862,3484592,0.19786862
2600375,0.19771591,2600375,0.19771591,2600375,0.19771591
3512619,0.19734725,3512619,0.19734725,3512619,0.19734725
3626614,0.19727467,3626614,0.19727467,3626614,0.19727467
3259402,0.19726208,3259402,0.19726208,3259402,0.19726208
2700454,0.19716989,2700454,0.19716989,2700454,0.19716989
2846739,0.19679944,2846739,0.19679944,2846739,0.19679944
3081356,0.19675633,3081356,0.19675633,3081356,0.19675633
3563701,0.1967484,3563701,0.1967484,3563701,0.1967484
3446154,0.19570518,3446154,0.19570518,3446154,0.19570518
3032622,0.19548245,3032622,0.19548245,3032622,0.19548245
