pmcid	title	abstract	body
3335656	2.98044	2.5241883	1.3945287
2740127	2.8379767	2.630579	0.090994336
3270297	2.81428	0.089506626	1.3341122
2790131	2.6520562	1.9569039	1.3894663
3496369	2.6436527	1.550906	1.1623036
3599447	2.6420405	1.5492547	1.160619
3681363	2.6371891	1.6495167	1.1484008
2246062	2.6136243	1.7965564	1.3122338
2077861	2.6019745	1.78458	1.3000242
3541951	2.5935285	1.7758971	0.9553363
3461353	2.4983766	1.8845198	1.3237958
2689449	2.4806736	2.5416088	1.1593376
3696212	2.4744585	0.026621759	1.3096687
3570452	2.469586	0.08118736	1.3299787
3163524	2.4259326	2.087644	1.4644792
3015743	2.3504174	1.4433558	1.0548455
3741647	2.3209367	1.4525037	1.0160929
3475897	2.3123448	1.9124563	0.8834149
3651286	2.3109667	1.2376046	1.3796519
3366268	2.3002646	1.698141	1.1960006
3547027	2.2969592	1.4325279	0.9937949
3277037	2.288715	1.4049022	1.3106269
3052714	2.2374728	1.6556495	1.0656403
3646790	2.2357466	1.2916851	1.2099682
2944860	2.211282	2.39016	1.1667994
2844818	2.1993837	1.6532899	1.1543864
3025919	2.1979346	1.6518111	1.152875
3047987	2.1951377	0.0	0.0
2770545	2.1841369	1.2794975	1.1398102
3409880	2.1817327	1.6386716	0.83846223
2228297	2.17674	1.7585596	1.164834
3699771	2.1739666	2.6846287	1.5655175
2915794	2.0217733	1.6372766	1.0090498
3662740	2.019998	1.3841413	1.3499193
3099090	2.0194144	0.0	0.0
3218113	2.0150528	1.5756348	1.1447111
3146939	2.0139997	1.377975	1.0009028
3701675	2.0134752	1.3774356	1.0003531
3616937	2.0133927	1.0739567	1.0002666
3005661	2.011352	1.3752531	0.998128
3836426	1.9772873	1.5451498	0.8660306
3216032	1.9763632	1.4547365	0.85736287
3043564	1.9586701	1.5875331	1.4232523
2818622	1.9525446	1.2885118	1.0605901
1564048	1.9523237	1.1261781	1.0545853
2788899	1.9522822	1.2882432	1.2064493
3119444	1.9521937	1.4429684	1.0544492
3361254	1.9521557	1.7049605	0.9265426
1456978	1.9515202	1.125356	0.9258777
2526403	1.9505732	1.7033412	1.0527542
3513164	1.9423635	0.98287886	0.0
3284743	1.9244298	2.3781865	1.1545615
3015686	1.9233731	1.7057015	1.209048
2822299	1.9188787	1.4409311	1.0042647
3514724	1.9186296	1.0519398	0.8904392
3031240	1.918246	1.4402853	1.0036047
3616029	1.9178195	1.7050619	1.203086
3561725	1.9167423	1.6008006	1.2060786
3741390	1.9146324	1.6457129	1.1445065
2862044	1.9128609	2.1846502	1.3698009
3797893	1.9104248	0.0	0.99660784
3015447	1.9100691	1.4349126	1.1949883
3598246	1.9097917	1.4346293	0.9959463
2702831	1.763815	1.3793422	0.8797366
3850162	1.7307857	0.0	1.1667567
3642540	1.7256303	0.0	1.397954
1266380	1.7219566	0.9166192	0.7483282
2874484	1.7057046	1.4415346	1.0529835
2801462	1.6949583	1.5798314	1.1489893
3656393	1.6828241	1.6075258	1.2129394
3691899	1.6807374	1.6053885	0.8931473
3745954	1.6771123	1.4398748	0.8794706
3114343	1.6730866	1.2366028	0.90358126
2753354	1.6729234	1.2364357	0.90341043
2859335	1.6724377	1.2359385	0.9029023
3221028	1.6717765	1.2352622	1.0783637
3163575	1.6696544	1.1178088	0.7340596
3311713	1.6692559	1.4338269	0.8722978
3545994	1.6690714	1.4336385	0.872105
3148469	1.668178	0.0	0.8711716
3512884	1.6471121	0.96726197	0.0
3890975	1.6448786	0.0	1.4641836
2589624	1.6446432	1.6563587	0.0
3431046	1.6446313	1.4579732	1.1581217
3270458	1.6431535	1.3723521	0.8663356
3410066	1.6427295	1.3719177	1.0335807
3180518	1.6425755	1.5448565	0.8657315
2657116	1.6384605	1.2312093	0.85523146
3765547	1.6379579	0.0	1.309799
3751250	1.6356907	1.2283826	0.8523376
3099080	1.6348561	1.2275308	0.8514656
3630980	1.6173079	1.6571015	1.1561657
2607302	1.612806	0.0	1.0223671
3213198	1.610768	1.5482926	1.0202373
1553435	1.6094363	0.0	1.1582462
3432876	1.5105345	1.3963587	0.85774183
3512687	1.4395716	1.2362674	0.0
3271694	1.438276	1.234945	0.8606565
3093788	1.4370278	1.4566848	0.8593544
3572373	1.4364209	1.1572753	0.8657047
3113209	1.4357475	1.3710439	1.0326892
3726752	1.4353489	1.2319573	0.7515619
3821373	1.4315352	1.4433683	0.92699116
2262910	1.4310374	1.6348052	1.0235807
3302166	1.430919	1.2291254	0.85309803
3228742	1.4286598	0.0	0.85073745
2723667	1.4283061	1.1231409	0.9236132
2858727	1.4071972	1.3524773	0.75169116
1781572	1.3931065	1.0293436	0.0
3117807	1.2032131	0.89858747	0.8646467
2591287	0.98347425	0.0	0.0
2595410	0.8328748	0.72684664	0.0
3878174	0.4302	0.43905434	0.44948545
3022319	0.39100713	0.39910442	0.40791768
2768737	0.3807361	0.39140865	0.39902967
2270822	0.37453577	0.38322973	0.39180797
2453113	0.37157175	0.3801969	0.38870725
3405392	0.36101136	0.371131	0.37835717
3246139	0.35334864	0.3615508	0.36964378
3181873	0.33444393	0.34220725	0.34986722
3777352	0.3332328	0.34009135	0.3481713
2031887	0.33025536	0.3379215	0.34548554
3068880	0.31944332	0.32839778	0.3347919
3096313	0.31274882	0.32000858	0.32717165
2515901	0.30437148	0.3114367	0.31840795
3181770	0.29997844	0.30727854	0.3134635
3845061	0.29819635	0.30545306	0.3116013
3573983	0.29146188	0.29746073	0.30452785
3181900	0.28860623	0.29530555	0.3019157
2729295	0.28831577	0.29533204	0.30127656
3123969	0.28734946	0.29401964	0.30060098
2671777	0.28008887	0.28659052	0.2930056
3443362	0.27913803	0.2856176	0.29201084
3665220	0.27424854	0.28193608	0.28742558
2951743	0.27376783	0.28144193	0.2869218
2921140	0.2694026	0.27695432	0.2823468
3267342	0.2673986	0.27390584	0.2794191
3032763	0.26495045	0.27040365	0.27682793
2656332	0.26438075	0.27051774	0.27657303
3195167	0.263681	0.26910806	0.27550158
2738416	0.26276138	0.26816955	0.27454075
2889009	0.26154354	0.2669598	0.27285498
3142278	0.25994	0.26722646	0.27242956
2796021	0.25850725	0.2638606	0.26968732
2914256	0.2580324	0.26334321	0.26959977
3122543	0.25726432	0.2632361	0.2691284
3449426	0.25655732	0.26280075	0.26809046
2724509	0.2559818	0.2612504	0.26745725
3146202	0.25106522	0.2568931	0.2626434
3235717	0.2509708	0.2570783	0.2622528
3662142	0.24951409	0.25464955	0.26069957
3181871	0.24872607	0.25477892	0.2599072
2918304	0.24806048	0.25316605	0.25918078
3477044	0.24805458	0.2538126	0.25949395
2590592	0.24766573	0.25341472	0.25908718
3350949	0.24718662	0.2522742	0.25826773
3622424	0.24363206	0.24867737	0.2541688
3821958	0.24262169	0.24852602	0.25352842
3810321	0.24179809	0.24741088	0.25294894
1716160	0.24132922	0.24720207	0.2521778
2820028	0.23829089	0.24319535	0.24897324
3468878	0.23599526	0.24088244	0.24620177
1858696	0.2345831	0.23941128	0.24509925
3883248	0.2342931	0.23911531	0.24479625
3181745	0.23255058	0.23906927	0.24372412
2094705	0.23205183	0.23682792	0.24245451
3012558	0.23078726	0.23725656	0.2418761
3549946	0.23031016	0.23505037	0.24063472
2717212	0.23029901	0.23506822	0.24025916
2695233	0.22833999	0.23474064	0.2393112
2170450	0.22832547	0.23388185	0.2385895
2671773	0.22795042	0.23267101	0.23780899
2732008	0.22772107	0.23326273	0.23795791
3775057	0.22760633	0.23231979	0.23745002
3745444	0.2274201	0.23295446	0.23764342
3375088	0.22640692	0.23275341	1.6676463
3181876	0.22564271	0.2311338	0.23578611
2851027	0.22538486	0.23005229	0.23513246
3704402	0.22530766	0.23079062	0.23543604
2669860	0.22445995	0.23075186	0.23524475
1434505	0.22387654	0.22851275	0.23355892
3373552	0.22223876	0.22739753	0.2324876
3843012	0.22223628	0.22739497	0.23248498
1661590	0.22058657	0.22515464	0.23012666
3461647	0.22015111	0.22632226	0.2307289
3630936	0.21990913	0.2252607	0.22979479
3557457	0.21970567	0.2250523	0.22958222
