pmcid,score,pmcid,score,pmcid,score
3335556,0.22408625,3335556,0.22408625,3335556,0.22408625
3833587,0.21248057,3833587,0.21248057,3833587,0.21248057
3279489,0.20283474,3279489,0.20283474,3279489,0.20283474
3618104,0.20151979,3618104,0.20151979,3618104,0.20151979
3745931,0.19622664,3745931,0.19622664,3745931,0.19622664
2659845,0.19407107,2659845,0.19407107,2659845,0.19407107
2803987,0.19132233,2803987,0.19132233,2803987,0.19132233
3677011,0.18884036,3677011,0.18884036,3677011,0.18884036
3515415,0.18871193,3515415,0.18871193,3515415,0.18871193
2987954,0.1828762,2987954,0.1828762,2987954,0.1828762
3863515,0.18071556,3863515,0.18071556,3863515,0.18071556
3616125,0.18015242,3616125,0.18015242,3616125,0.18015242
3291424,0.17989968,3291424,0.17989968,3291424,0.17989968
3335608,0.17960131,3335608,0.17960131,3335608,0.17960131
2716679,0.17899553,2716679,0.17899553,2716679,0.17899553
3426013,0.17841299,3426013,0.17841299,3426013,0.17841299
2740015,0.17817435,2740015,0.17817435,2740015,0.17817435
2732080,0.17717882,2732080,0.17717882,2732080,0.17717882
3118368,0.17702378,3118368,0.17702378,3118368,0.17702378
2856542,0.17678761,2856542,0.17678761,2856542,0.17678761
3649648,0.17676757,3649648,0.17676757,3649648,0.17676757
3015846,0.17665431,3015846,0.17665431,3015846,0.17665431
3773459,0.17424917,3773459,0.17424917,3773459,0.17424917
3147240,0.17281488,3147240,0.17281488,3147240,0.17281488
3239171,0.17167382,3239171,0.17167382,3239171,0.17167382
2169208,0.17153642,2169208,0.17153642,2169208,0.17153642
3384962,0.17101365,3384962,0.17101365,3384962,0.17101365
3101915,0.16758391,3101915,0.16758391,3101915,0.16758391
2700593,0.16545674,2700593,0.16545674,2700593,0.16545674
3562643,0.16405886,3562643,0.16405886,3562643,0.16405886
3090107,0.16308184,3090107,0.16308184,3090107,0.16308184
2672273,0.16299133,2672273,0.16299133,2672273,0.16299133
3542892,0.16281728,3542892,0.16281728,3542892,0.16281728
2672212,0.16232981,2672212,0.16232981,2672212,0.16232981
2629964,0.16169366,2629964,0.16169366,2629964,0.16169366
3622346,0.16020672,3622346,0.16020672,3622346,0.16020672
3420763,0.15959649,3420763,0.15959649,3420763,0.15959649
2605761,0.15948015,2605761,0.15948015,2605761,0.15948015
3445230,0.1592588,3445230,0.1592588,3445230,0.1592588
2518550,0.15923887,2518550,0.15923887,2518550,0.15923887
3056330,0.1588796,3056330,0.1588796,3056330,0.1588796
3485486,0.15882675,3485486,0.15882675,3485486,0.15882675
3606484,0.15847012,3606484,0.15847012,3606484,0.15847012
2803937,0.15781449,2803937,0.15781449,2803937,0.15781449
3616029,0.15759537,3616029,0.15759537,3616029,0.15759537
2517969,0.15751708,2517969,0.15751708,2517969,0.15751708
3213725,0.1573258,3213725,0.1573258,3213725,0.1573258
2908659,0.15719062,2908659,0.15719062,2908659,0.15719062
3168459,0.15707749,3168459,0.15707749,3168459,0.15707749
3279506,0.1570014,3279506,0.1570014,3279506,0.1570014
3266655,0.15687688,3266655,0.15687688,3266655,0.15687688
1780052,0.15684095,1780052,0.15684095,1780052,0.15684095
3336243,0.15677996,3336243,0.15677996,3336243,0.15677996
3866318,0.15625052,3866318,0.15625052,3866318,0.15625052
3336229,0.15615188,3336229,0.15615188,3336229,0.15615188
2762186,0.15593202,2762186,0.15593202,2762186,0.15593202
2424060,0.15549278,2424060,0.15549278,2424060,0.15549278
2958974,0.15489164,2958974,0.15489164,2958974,0.15489164
3809936,0.15481125,3809936,0.15481125,3809936,0.15481125
3174928,0.15438029,3174928,0.15438029,3174928,0.15438029
2984325,0.15435831,2984325,0.15435831,2984325,0.15435831
1852901,0.15411566,1852901,0.15411566,1852901,0.15411566
2987927,0.15392151,2987927,0.15392151,2987927,0.15392151
2771810,0.15337698,2771810,0.15337698,2771810,0.15337698
2830978,0.1532946,2830978,0.1532946,2830978,0.1532946
2672274,0.152933,2672274,0.152933,2672274,0.152933
3117630,0.15293252,3117630,0.15293252,3117630,0.15293252
2988179,0.15279521,2988179,0.15279521,2988179,0.15279521
3853387,0.15236901,3853387,0.15236901,3853387,0.15236901
3875701,0.15220903,3875701,0.15220903,3875701,0.15220903
3732623,0.15190957,3732623,0.15190957,3732623,0.15190957
3606122,0.15151978,3606122,0.15151978,3606122,0.15151978
3276928,0.15113378,3276928,0.15113378,3276928,0.15113378
3608317,0.15104026,3608317,0.15104026,3608317,0.15104026
3137810,0.15080649,3137810,0.15080649,3137810,0.15080649
2918825,0.15018128,2918825,0.15018128,2918825,0.15018128
2737789,0.14971848,2737789,0.14971848,2737789,0.14971848
2698203,0.14950974,2698203,0.14950974,2698203,0.14950974
3656703,0.14947873,3656703,0.14947873,3656703,0.14947873
3152527,0.14939289,3152527,0.14939289,3152527,0.14939289
2918831,0.14891082,2918831,0.14891082,2918831,0.14891082
3180395,0.1480017,3180395,0.1480017,3180395,0.1480017
2904793,0.14756152,2904793,0.14756152,2904793,0.14756152
3350022,0.14726405,3350022,0.14726405,3350022,0.14726405
2279110,0.14721763,2279110,0.14721763,2279110,0.14721763
3420620,0.14713319,3420620,0.14713319,3420620,0.14713319
3527017,0.14711493,3527017,0.14711493,3527017,0.14711493
3108676,0.14702436,3108676,0.14702436,3108676,0.14702436
3803125,0.14691924,3803125,0.14691924,3803125,0.14691924
