pmcid,score,pmcid,score,pmcid,score
2929215,0.51398605,2929215,0.51398605,2929215,0.51398605
3555032,0.45401984,3555032,0.45401984,3555032,0.45401984
3785150,0.45100838,3785150,0.45100838,3785150,0.45100838
3517709,0.43767092,3517709,0.43767092,3517709,0.43767092
3785158,0.43589997,3785158,0.43589997,3785158,0.43589997
2642770,0.42369074,2642770,0.42369074,2642770,0.42369074
2613968,0.35308594,2613968,0.35308594,2613968,0.35308594
3880487,0.31707895,3880487,0.31707895,3880487,0.31707895
3549483,0.29929477,3549483,0.29929477,3549483,0.29929477
2900094,0.29914305,2900094,0.29914305,2900094,0.29914305
3587294,0.2933667,3587294,0.2933667,3587294,0.2933667
2787277,0.2922145,2787277,0.2922145,2787277,0.2922145
3138408,0.28733724,3138408,0.28733724,3138408,0.28733724
2699644,0.27957842,2699644,0.27957842,2699644,0.27957842
3821110,0.2735207,3821110,0.2735207,3821110,0.2735207
3847761,0.2696017,3847761,0.2696017,3847761,0.2696017
3139259,0.267891,3139259,0.267891,3139259,0.267891
3632172,0.26461136,3632172,0.26461136,3632172,0.26461136
3853474,0.2638343,3853474,0.2638343,3853474,0.2638343
3095960,0.26183107,3095960,0.26183107,3095960,0.26183107
3180518,0.26064405,3180518,0.26064405,3180518,0.26064405
3508566,0.25868127,3508566,0.25868127,3508566,0.25868127
2700075,0.2585787,2700075,0.2585787,2700075,0.2585787
2669865,0.25809252,2669865,0.25809252,2669865,0.25809252
3537269,0.2548485,3537269,0.2548485,3537269,0.2548485
2613578,0.25101346,2613578,0.25101346,2613578,0.25101346
3411311,0.24891202,3411311,0.24891202,3411311,0.24891202
2814195,0.24791555,2814195,0.24791555,2814195,0.24791555
3006050,0.24782413,3006050,0.24782413,3006050,0.24782413
3169763,0.24728893,3169763,0.24728893,3169763,0.24728893
2613589,0.24468616,2613589,0.24468616,2613589,0.24468616
2216420,0.24122125,2216420,0.24122125,2216420,0.24122125
2797382,0.23871498,2797382,0.23871498,2797382,0.23871498
3833586,0.23712336,3833586,0.23712336,3833586,0.23712336
1190205,0.2367923,1190205,0.2367923,1190205,0.2367923
514569,0.22988091,514569,0.22988091,514569,0.22988091
2633203,0.22690614,2633203,0.22690614,2633203,0.22690614
2270830,0.22288223,2270830,0.22288223,2270830,0.22288223
2628122,0.22044228,2628122,0.22044228,2628122,0.22044228
3255495,0.22014712,3255495,0.22014712,3255495,0.22014712
3661902,0.21949294,3661902,0.21949294,3661902,0.21949294
