pmcid	score
3632492	0.40599424
3232573	0.39403483
3425034	0.3833191
3005218	0.37991136
2687814	0.36709875
3749082	0.36325434
3446097	0.34969988
2526417	0.3459108
3162786	0.32324812
3097588	0.31630772
3194761	0.30871853
3580901	0.3055864
3625593	0.30539635
3259313	0.3046942
2769330	0.30445203
3247765	0.30349347
3891393	0.30044988
3809217	0.2971335
2807148	0.29584312
1852903	0.28274977
3370327	0.27858582
3598686	0.2737453
2646726	0.26653132
2804020	0.26315653
3490505	0.26164335
2799065	0.26082975
3734005	0.25992036
3289979	0.25881323
3573789	0.25685033
2908875	0.25420058
3465542	0.25400054
3569638	0.24607606
3385618	0.24050346
2831247	0.23971172
3163180	0.23946157
3819680	0.23701674
2828460	0.23622517
3446153	0.23577023
3294360	0.23551345
3122094	0.23535867
2831897	0.23416074
3722906	0.2326069
3277335	0.23160586
3263067	0.23089156
2908435	0.2289201
3752485	0.22737147
3564025	0.22581951
3102615	0.2256809
3292802	0.22460194
3282974	0.22391777
3264881	0.22200133
3833317	0.2201647
3094683	0.21913223
3020335	0.21470632
3731470	0.21377839
3012841	0.21254538
3445186	0.21194369
3808853	0.21114716
3564105	0.2087698
3715333	0.20818573
3699157	0.20581795
3235783	0.20546164
1906775	0.20511678
2650979	0.20431666
3858201	0.20390114
3469389	0.20185062
3734755	0.20174985
3778772	0.20143017
3838481	0.19882192
3575318	0.19791053
3294630	0.197468
3888612	0.19511274
2989706	0.19485183
3152732	0.19412468
3425032	0.19371456
3701851	0.1935666
3707411	0.19111666
2859338	0.19071595
3348632	0.19049977
3600228	0.19004896
3891082	0.18929797
2906497	0.18876523
2940168	0.18776956
3652052	0.18694924
2771826	0.1856022
3266188	0.1848001
2438311	0.1844062
3403954	0.18440144
3826559	0.18439765
3819682	0.18394835
3025344	0.18374187
2801629	0.18368414
3226616	0.18361044
3033903	0.1831928
3354466	0.18313469
2941760	0.18311249
3350175	0.18288551
3727182	0.1828452
3679720	0.1825749
3014832	0.1824236
2856380	0.18221432
2652439	0.1820362
3505571	0.18175292
2570823	0.1811595
3564814	0.1807968
1464382	0.18053071
1523324	0.17896883
3741981	0.17803785
2603042	0.17781258
2687896	0.17716467
3390365	0.17699385
3764359	0.17698044
3487198	0.17696121
3466869	0.17645103
3468421	0.17636298
3783481	0.17572218
3258019	0.17515197
3132331	0.17485055
3446146	0.17472917
3488899	0.17403579
2784504	0.17400672
3649697	0.17374404
3320288	0.17370905
3403367	0.17364994
3891079	0.17323853
3359776	0.17300123
3876009	0.17287214
3623899	0.17275539
3415795	0.1726573
3816164	0.17253993
3094002	0.17250502
3337512	0.17230923
1852294	0.17210516
2957620	0.17184362
1913172	0.17161512
3025967	0.17089589
3555598	0.17074573
3771485	0.17060317
3065056	0.17029764
3576294	0.17021298
3517571	0.17019272
2804003	0.16979095
2644320	0.16962321
3524099	0.16885744
2018707	0.16880164
3762519	0.16859813
3327020	0.16825902
3885191	0.16814096
3214171	0.16796695
3349147	0.16755982
3533951	0.16733749
3891065	0.16730747
2737781	0.16711344
3632172	0.167067
3745288	0.16704379
2813535	0.16687287
3147130	0.1668617
2967696	0.1667889
2672240	0.16671015
3423821	0.16658299
3705886	0.166448
3477656	0.1663638
3797049	0.16621803
3317255	0.16599888
3573784	0.16577658
2824878	0.16571261
2561009	0.16506597
2414822	0.16491516
2613589	0.16477513
2956708	0.1643426
3052582	0.16420378
3086146	0.16406304
3124463	0.1638052
3038616	0.16368213
3555236	0.16341038
3252509	0.16331655
2700584	0.16306873
3006050	0.16279155
425596	0.1625647
2526401	0.16215923
3537269	0.16156065
2944328	0.16133581
3400884	0.16129257
3565923	0.16118734
2827807	0.16097407
2838910	0.16091272
1906865	0.16081783
3824558	0.16079241
3094007	0.16065896
2893369	0.16063859
3784075	0.16060242
3120998	0.16051301
3844236	0.16042495
2965574	0.16030967
2966984	0.16020125
442117	0.16019817
2630042	0.15997808
2955276	0.15996945
3841536	0.15993762
3334646	0.1597897
3495262	0.159507
3745887	0.15949367
3377046	0.15930468
3891391	0.15918599
2813126	0.15909944
3582625	0.15907599
3686063	0.15904815
3319903	0.15893973
2685790	0.1589326
3614649	0.15876247
2615375	0.15873712
3235905	0.15851156
3579014	0.1584248
2877789	0.15840504
2911467	0.15831877
3108531	0.15814483
2908659	0.15810935
3184652	0.1579189
524183	0.157816
2686952	0.15777612
3035779	0.15773425
3233373	0.15765856
3003677	0.15728621
3664367	0.15725017
3890744	0.15721115
2626691	0.15688731
2822251	0.15680799
3630144	0.15677601
2917397	0.1566733
3878100	0.15649627
3290976	0.15624952
3195172	0.15621991
3409401	0.15610299
3148421	0.1561
2709962	0.1559364
3114322	0.155919
2886329	0.15578657
3152734	0.15566137
2754087	0.1556175
3767583	0.1555668
3641729	0.15554658
3487309	0.15553874
3415156	0.15527593
3844859	0.15503463
3492084	0.15495524
3004490	0.15494955
2726474	0.154905
3789899	0.15476719
3872153	0.15466738
3675506	0.15463917
3036638	0.15455315
3459797	0.15452687
3733961	0.15438762
3734632	0.15423247
3062014	0.15401033
1084250	0.15389855
2952802	0.15383266
2994134	0.15376623
3481807	0.1537169
