pmcid	score
3611603	0.30107084
3560765	0.28126612
3804998	0.28098214
2686635	0.2736563
3524703	0.27362102
3698044	0.27323928
3289835	0.27296016
3706726	0.26809248
2843635	0.26450005
3046346	0.26438484
3485580	0.26379544
3829860	0.26109478
3475301	0.25918207
3686329	0.25704712
2600818	0.2557592
3189692	0.25428823
3439340	0.2504962
3100218	0.25049222
3182010	0.25028086
3430891	0.24735229
3213209	0.24681686
3395946	0.2466899
2994656	0.24464655
481084	0.24421322
2672393	0.2397521
3722415	0.23692521
2920084	0.23629643
3597910	0.23620857
2762184	0.23594953
3280186	0.23575027
3400886	0.23540768
3804992	0.2353892
3573524	0.23430325
2769390	0.23396736
3488421	0.23334089
3781199	0.23286194
3534010	0.23286185
3305484	0.231787
2605766	0.23176852
3560522	0.23071347
3879583	0.23044142
3653220	0.22928554
3115304	0.2288885
3406221	0.22787347
3548361	0.2267326
2329664	0.22639409
3808860	0.22516583
3363139	0.22503363
2834574	0.22501384
3785342	0.22394274
3402108	0.22284256
3827665	0.22231902
3284874	0.22164637
2653027	0.22128
2984268	0.22126888
3060997	0.22111998
3423950	0.2207199
3526878	0.2199206
3074312	0.21984698
2948674	0.21951646
3309367	0.21935336
3634162	0.21845962
529263	0.21820274
3115284	0.21617875
2397008	0.21576272
2796066	0.21558739
3184474	0.21482317
3261719	0.21418351
1364522	0.21318226
3150839	0.21308807
3097155	0.21300825
3833481	0.21285209
3810492	0.21175322
3816156	0.21168366
3470296	0.21151292
2984544	0.21142028
3764358	0.2113784
3513220	0.2098765
3004089	0.20950775
2799065	0.20936806
2885253	0.20916803
3530518	0.20875314
3463047	0.20872198
3442737	0.2084749
3843310	0.20827991
2908877	0.20772772
3014468	0.20735674
3298461	0.20594469
2927504	0.20585476
3523553	0.2058015
3485663	0.20577595
3176485	0.20558947
3317254	0.20425875
2831203	0.20396972
3602640	0.2035455
2700076	0.20330045
2781812	0.20315136
3674472	0.20301582
3528076	0.20276156
1175898	0.20273575
3020341	0.20259659
3517854	0.20239924
3773423	0.20192371
1557854	0.2012585
3866834	0.20057835
3364663	0.20048702
2387294	0.20020477
3765128	0.20019877
1949812	0.20007542
3336925	0.19978113
2682450	0.19939804
3837720	0.19934408
3561741	0.19923668
3693614	0.1992264
1920553	0.19919358
2813527	0.19905928
3867894	0.19901733
3836946	0.19831696
3529422	0.19805671
2232040	0.19753057
149229	0.1973065
2803848	0.19728826
3733708	0.19728093
3611601	0.19657561
2500042	0.19624154
2858136	0.19598445
3804449	0.19582607
3817744	0.19574088
2938291	0.19553564
161802	0.19500476
2686843	0.19465995
2794498	0.19464973
3372001	0.19452678
3166897	0.1943985
3709341	0.19424938
3769617	0.19418225
2740084	0.19409837
3129113	0.19398773
3057238	0.19384529
3728339	0.19361651
3093233	0.1936071
3862719	0.19354509
3177884	0.19353199
3849520	0.19338164
3503948	0.19277246
3328889	0.19277012
3199890	0.19275525
3126789	0.19255666
2561013	0.19211462
3506731	0.19197048
3624964	0.19189239
2746805	0.19153295
3821450	0.19149773
2824125	0.1914449
3701401	0.19138902
3358685	0.19132063
3670646	0.19084075
2483550	0.19060338
3349957	0.19031203
3438425	0.19019407
3524713	0.19006023
3600860	0.1900262
2690064	0.18992895
3833342	0.18960683
3658236	0.1895142
3566732	0.18940887
3637244	0.18926536
2585689	0.1889654
3821438	0.18870772
3766118	0.18859115
3463068	0.18854359
3443996	0.18839233
3751829	0.18838981
3609955	0.18798561
2443793	0.18786834
3038394	0.18775925
3560387	0.18770315
3858192	0.1876378
3852524	0.18758285
2686332	0.18725838
3829287	0.18713194
3520687	0.18711561
2767158	0.18693915
2745137	0.18612145
3606293	0.18606041
2761388	0.18586865
3734736	0.18586245
2222229	0.1858546
2896347	0.18584588
2288603	0.18580946
3205483	0.18576731
3400887	0.18571207
2902483	0.18570039
3792611	0.18565015
3437511	0.18563835
2783070	0.18563446
3430894	0.18549055
2366049	0.18534939
1832184	0.18533131
2515411	0.18509404
3089911	0.18490209
2923106	0.18481065
3878268	0.18471424
1278504	0.1845924
3830836	0.18456328
3575129	0.1844414
3713559	0.1843146
3663595	0.18419051
2886329	0.1839691
3707411	0.18394563
3511174	0.18384391
3337248	0.18383671
2323545	0.18375905
3650297	0.18365481
3265521	0.18324043
3834870	0.18315195
3124981	0.18306343
3528486	0.18282302
2938497	0.18279353
3227864	0.18275514
3632177	0.18253249
3286878	0.18217741
3641992	0.1819595
3710245	0.18179381
3270609	0.18152228
3674474	0.1814039
3504280	0.18130675
3623748	0.18114689
2803864	0.18099803
3116297	0.18095006
3777757	0.18090163
3880166	0.18076402
3818750	0.18065307
2762252	0.1805686
3790330	0.18055566
