pmcid,score,pmcid,score,pmcid,score
3531257,0.27980116,3531257,0.27980116,3531257,0.27980116
2363236,0.25855485,2363236,0.25855485,2363236,0.25855485
2785826,0.25789502,2785826,0.25789502,2785826,0.25789502
3700241,0.25271204,3700241,0.25271204,3700241,0.25271204
2912127,0.24867451,2912127,0.24867451,2912127,0.24867451
3480172,0.24788249,3480172,0.24788249,3480172,0.24788249
2732267,0.24695417,2732267,0.24695417,2732267,0.24695417
3880166,0.24606544,3880166,0.24606544,3880166,0.24606544
2678120,0.23598327,2678120,0.23598327,2678120,0.23598327
3271214,0.2321402,3271214,0.2321402,3271214,0.2321402
3832642,0.22791919,3832642,0.22791919,3832642,0.22791919
2693554,0.22352776,2693554,0.22352776,2693554,0.22352776
3371985,0.22115514,3371985,0.22115514,3371985,0.22115514
2644609,0.22075838,2644609,0.22075838,2644609,0.22075838
3785345,0.2183189,3785345,0.2183189,3785345,0.2183189
2693508,0.21712267,2693508,0.21712267,2693508,0.21712267
3717067,0.21580873,3717067,0.21580873,3717067,0.21580873
3369420,0.21548185,3369420,0.21548185,3369420,0.21548185
3672507,0.21527292,3672507,0.21527292,3672507,0.21527292
1318457,0.21475764,1318457,0.21475764,1318457,0.21475764
2845931,0.21393548,2845931,0.21393548,2845931,0.21393548
2908644,0.21301718,2908644,0.21301718,2908644,0.21301718
2771838,0.21290435,2771838,0.21290435,2771838,0.21290435
3082828,0.21151988,3082828,0.21151988,3082828,0.21151988
1440864,0.21129134,1440864,0.21129134,1440864,0.21129134
2814195,0.21039233,2814195,0.21039233,2814195,0.21039233
3034940,0.20895536,3034940,0.20895536,3034940,0.20895536
1890567,0.20869078,1890567,0.20869078,1890567,0.20869078
3694111,0.20736079,3694111,0.20736079,3694111,0.20736079
3765937,0.20670398,3765937,0.20670398,3765937,0.20670398
2879845,0.20530182,2879845,0.20530182,2879845,0.20530182
3649159,0.20516868,3649159,0.20516868,3649159,0.20516868
3480049,0.2026865,3480049,0.2026865,3480049,0.2026865
3751742,0.20262852,3751742,0.20262852,3751742,0.20262852
3480136,0.20140412,3480136,0.20140412,3480136,0.20140412
2699708,0.20130208,2699708,0.20130208,2699708,0.20130208
3765337,0.19978383,3765337,0.19978383,3765337,0.19978383
3791957,0.19937521,3791957,0.19937521,3791957,0.19937521
3481628,0.19850239,3481628,0.19850239,3481628,0.19850239
3418340,0.19843002,3418340,0.19843002,3418340,0.19843002
3821432,0.19787395,3821432,0.19787395,3821432,0.19787395
3383136,0.19711591,3383136,0.19711591,3383136,0.19711591
2533017,0.19699368,2533017,0.19699368,2533017,0.19699368
3275563,0.19697675,3275563,0.19697675,3275563,0.19697675
3503952,0.1962954,3503952,0.1962954,3503952,0.1962954
2546416,0.19521949,2546416,0.19521949,2546416,0.19521949
3194078,0.1950947,3194078,0.1950947,3194078,0.1950947
3177940,0.19508508,3177940,0.19508508,3177940,0.19508508
2872341,0.19479656,2872341,0.19479656,2872341,0.19479656
3564478,0.19457577,3564478,0.19457577,3564478,0.19457577
3009659,0.19404279,3009659,0.19404279,3009659,0.19404279
3129061,0.19349124,3129061,0.19349124,3129061,0.19349124
2740048,0.19313729,2740048,0.19313729,2740048,0.19313729
3724576,0.18879826,3724576,0.18879826,3724576,0.18879826
3713301,0.1883651,3713301,0.1883651,3713301,0.1883651
3137978,0.1878406,3137978,0.1878406,3137978,0.1878406
3480120,0.1875832,3480120,0.1875832,3480120,0.1875832
2912126,0.1872733,2912126,0.1872733,2912126,0.1872733
2929516,0.18713233,2929516,0.18713233,2929516,0.18713233
3759770,0.18670216,3759770,0.18670216,3759770,0.18670216
3549382,0.18659887,3549382,0.18659887,3549382,0.18659887
