,title,abstract,body
3878174,0.57580477,0.57580477,0.57580477
3022319,0.52586526,0.52586526,0.52586526
2768737,0.5117007,0.5117007,0.5117007
2453113,0.50372905,0.50372905,0.50372905
2270822,0.501937,0.501937,0.501937
3405392,0.48748466,0.48748466,0.48748466
3246139,0.47663337,0.47663337,0.47663337
3181873,0.45446426,0.45446426,0.45446426
2031887,0.44700384,0.44700384,0.44700384
3777352,0.44637907,0.44637907,0.44637907
3068880,0.42856398,0.42856398,0.42856398
3096313,0.4237808,0.4237808,0.4237808
2515901,0.4116059,0.4116059,0.4116059
3845061,0.40673345,0.40673345,0.40673345
3181770,0.40115148,0.40115148,0.40115148
2729295,0.39344436,0.39344436,0.39344436
3181900,0.39292413,0.39292413,0.39292413
3573983,0.39205953,0.39205953,0.39205953
3123969,0.38767838,0.38767838,0.38767838
3443362,0.37898213,0.37898213,0.37898213
2671777,0.3779585,0.3779585,0.3779585
2951743,0.37078032,0.37078032,0.37078032
3267342,0.36234164,0.36234164,0.36234164
2921140,0.36209327,0.36209327,0.36209327
3665220,0.36182708,0.36182708,0.36182708
2656332,0.35911608,0.35911608,0.35911608
3375088,0.35750034,0.35750034,0.35750034
3195167,0.35608777,0.35608777,0.35608777
3032763,0.3557008,0.3557008,0.3557008
2738416,0.35416257,0.35416257,0.35416257
2889009,0.35037038,0.35037038,0.35037038
3142278,0.3502253,0.3502253,0.3502253
3122543,0.3481332,0.3481332,0.3481332
2796021,0.3471889,0.3471889,0.3471889
2914256,0.34652078,0.34652078,0.34652078
2724509,0.34505594,0.34505594,0.34505594
3449426,0.34431142,0.34431142,0.34431142
3146202,0.33990437,0.33990437,0.33990437
3662142,0.33645082,0.33645082,0.33645082
3235717,0.33627945,0.33627945,0.33627945
3350949,0.3359089,0.3359089,0.3359089
2590592,0.33590248,0.33590248,0.33590248
3477044,0.33583447,0.33583447,0.33583447
3181871,0.3343945,0.3343945,0.3343945
2918304,0.3330763,0.3330763,0.3330763
3622424,0.32791385,0.32791385,0.32791385
3810321,0.32731864,0.32731864,0.32731864
3821958,0.3251377,0.3251377,0.3251377
1716160,0.32359433,0.32359433,0.32359433
2820028,0.3206912,0.3206912,0.3206912
3468878,0.31962004,0.31962004,0.31962004
1858696,0.31745163,0.31745163,0.31745163
3012558,0.3167708,0.3167708,0.3167708
3181745,0.3155977,0.3155977,0.3155977
3883248,0.31491426,0.31491426,0.31491426
2170450,0.3119962,0.3119962,0.3119962
2695233,0.31175244,0.31175244,0.31175244
2094705,0.31172657,0.31172657,0.31172657
3745444,0.31124726,0.31124726,0.31124726
2732008,0.31108987,0.31108987,0.31108987
3549946,0.3099297,0.3099297,0.3099297
2671773,0.308983,0.308983,0.308983
2717212,0.30871403,0.30871403,0.30871403
2669860,0.30792254,0.30792254,0.30792254
2865463,0.30728322,0.30728322,0.30728322
2851027,0.30539286,0.30539286,0.30539286
3775057,0.30444354,0.30444354,0.30444354
1434505,0.30302417,0.30302417,0.30302417
3181876,0.3028581,0.3028581,0.3028581
3373552,0.3019628,0.3019628,0.3019628
3843012,0.301699,0.301699,0.301699
3461647,0.3014879,0.3014879,0.3014879
3704402,0.30133834,0.30133834,0.30133834
3560944,0.29896605,0.29896605,0.29896605
1661590,0.29705808,0.29705808,0.29705808
3557457,0.29470143,0.29470143,0.29470143
549544,0.29467437,0.29467437,0.29467437
3630936,0.29463,0.29463,0.29463
