pmcid	title	abstract	body
3482327	8.688019	6.904026	6.110715
3789894	8.542099	6.7443147	6.479565
3570364	8.533946	6.034535	4.495339
2886876	6.774575	0.050156858	4.216912
3285765	6.5649543	6.1502657	6.2501063
3208641	6.2599354	6.2720084	4.981425
3799509	6.2323813	5.7970357	5.152413
2998473	6.198898	4.5366144	3.5977528
2605616	6.0912185	5.61466	4.610727
3249167	6.0896187	6.2957144	5.5332546
1278504	6.08109	0.0	2.7236836
2646693	6.01431	5.0884514	5.0877657
3152741	5.8616943	0.0	0.0
2644609	5.2613435	5.6356444	5.150133
3392266	5.2482243	0.0	3.4800434
3751634	4.80759	4.427525	4.3889837
3438402	4.6650147	3.7996998	3.7803175
2561012	4.497366	0.0	2.7922573
3751742	4.488046	4.498566	4.4314737
3078239	4.389517	4.408148	3.5880413
3290840	4.3892474	4.2441072	4.0194836
2211561	4.2454734	5.1140375	4.9998136
1977652	3.6521363	3.6676621	0.0
1637267	2.652169	2.0473742	0.0
3587910	0.3608489	0.3608489	0.3608489
2536182	0.3474251	0.3474251	0.3474251
3299121	0.3323552	0.3323552	0.3323552
2542347	0.32068762	0.32068762	0.32068762
2700434	0.31539056	0.31539056	0.31539056
3023754	0.30327904	0.30327904	0.30327904
2803948	0.28436735	0.28436735	0.28436735
3203060	0.2790073	0.2790073	0.2790073
3690791	0.27708665	0.27708665	0.27708665
3170633	0.27384403	0.27384403	6.5479293
3789280	0.26410455	0.26410455	0.26410455
2827098	0.25967044	0.25967044	0.25967044
3853387	0.24889804	0.24889804	4.5532575
1276800	0.2484917	0.2484917	0.2484917
2783053	0.24775608	0.24775608	0.24775608
2946729	0.2468928	0.2468928	0.2468928
3206111	0.24621114	0.24621114	0.24621114
2740325	0.246151	0.246151	0.246151
3090107	0.24502032	0.24502032	0.24502032
3336229	0.24485432	0.24485432	0.24485432
2740172	0.24370776	0.24370776	0.24370776
3716031	0.2419511	0.2419511	0.2419511
2822252	0.24183947	0.24183947	0.24183947
2621130	0.24028617	0.24028617	0.24028617
3535729	0.23871118	0.23871118	0.23871118
3677011	0.23749137	0.23749137	0.23749137
3085223	0.23527823	0.23527823	0.23527823
2600375	0.23337336	0.23337336	0.23337336
2904803	0.2332559	0.2332559	0.2332559
2783073	0.23282865	0.23282865	0.23282865
3219759	0.23262851	0.23262851	0.23262851
2760696	0.23239912	0.23239912	0.23239912
3831020	0.23155086	0.23155086	0.23155086
3292990	0.2300639	0.2300639	0.2300639
2803902	0.22729172	0.22729172	0.22729172
3177592	0.2270665	0.2270665	0.2270665
3519024	0.22639349	0.22639349	0.22639349
2629964	0.22607592	0.22607592	0.22607592
3343246	0.22543712	0.22543712	0.22543712
2948389	0.22541153	0.22541153	0.22541153
2628155	0.22445834	0.22445834	0.22445834
3396276	0.22181582	0.22181582	0.22181582
3580369	0.22084257	0.22084257	0.22084257
2954374	0.22062488	0.22062488	0.22062488
3608317	0.22038147	0.22038147	0.22038147
3849794	0.2191765	0.2191765	0.2191765
1920530	0.21905078	0.21905078	0.21905078
3323283	0.21841677	0.21841677	0.21841677
3597858	0.21841411	0.21841411	0.21841411
3656703	0.21778165	0.21778165	0.21778165
3808952	0.21664234	0.21664234	0.21664234
3775019	0.21564573	0.21564573	0.21564573
2918823	0.21337962	0.21337962	0.21337962
3114546	0.21330625	0.21330625	0.21330625
3146124	0.21288046	0.21288046	0.21288046
2714572	0.21282613	0.21282613	0.21282613
2988179	0.21268338	0.21268338	0.21268338
3378931	0.21253878	0.21253878	0.21253878
3492078	0.2121979	0.2121979	0.2121979
3424871	0.21162526	0.21162526	0.21162526
3322929	0.21145384	0.21145384	0.21145384
2853047	0.2109753	0.2109753	0.2109753
3161475	0.21022007	0.21022007	5.5736256
