pmcid	title	abstract	body
2931126	9.191359	0.14998409	0.14998409
2809071	9.125113	6.3423085	4.4468284
2957620	8.7318735	5.92884	3.6044004
2760694	8.406378	0.13477544	3.4447036
3201105	8.30098	0.1716491	3.3667681
3381498	8.297323	0.16541009	3.6578138
3205072	8.234916	5.649605	3.572048
3507669	8.225614	5.323227	3.4196992
3275841	8.068829	6.4977202	4.011557
2740112	7.90556	5.6166883	3.687509
3250004	7.8918333	0.11518835	3.4540417
3632500	7.8893247	0.1127937	0.1127937
3446054	7.8668356	5.1681647	2.928785
3081356	7.763912	5.430298	3.5821753
2709971	7.7369766	5.4033623	3.8001893
3389887	7.5453706	5.670107	3.899481
3174128	7.448739	5.6629057	3.866295
2957592	7.443851	0.14231925	0.14231925
3170265	7.406212	5.7451644	3.8237677
3628229	7.3744874	5.3346157	3.4691837
3473972	7.36917	5.080975	3.1775928
3551643	7.343225	5.0928626	3.547034
1262688	7.341051	5.5364914	3.8221114
3177920	7.3370347	5.2259583	3.5408437
2915954	7.3168383	5.028643	3.0453274
2740083	7.2664175	5.725222	3.3869538
3012278	7.2264566	4.647419	2.7342093
3466160	7.1582007	4.7048635	2.7344737
1847828	7.013558	5.072315	3.2553108
2936323	6.9678483	4.901137	2.98585
3119976	6.96717	0.10915579	3.1812704
2693867	6.9657984	5.2432637	3.4145772
2726499	6.8494353	4.7846107	3.064224
3170633	6.818921	5.219954	3.5348392
2808664	6.812926	4.596058	2.7450914
3492684	6.796414	4.579546	2.5317338
3392319	6.7952876	0.12816964	3.4711134
3277335	6.7536855	0.13385075	2.997333
3859883	6.639573	5.0742903	3.2574577
2635349	6.6283207	4.8533688	3.2067308
3556325	6.307415	4.433591	3.0123963
3370327	6.10745	0.0	3.169352
3194749	6.0915747	0.0	2.6912346
3666420	6.0566673	4.5664763	2.91423
3468355	5.863255	4.482329	3.1598077
3783373	0.4396765	0.4396765	0.4396765
3403857	0.42364737	0.42364737	0.42364737
3378939	0.42259485	0.42259485	0.42259485
3490930	0.37667766	0.37667766	0.37667766
3408279	0.35093418	0.35093418	0.35093418
3800611	0.34149885	0.34149885	0.34149885
3229010	0.32468578	0.32468578	5.0640073
3136022	0.31412852	0.31412852	0.31412852
3134893	0.3089834	0.3089834	0.3089834
3508267	0.30600965	0.30600965	0.30600965
3280326	0.3006689	0.3006689	0.3006689
2770492	0.29969358	0.29969358	0.29969358
3502762	0.2948576	0.2948576	0.2948576
3297481	0.29204738	0.29204738	0.29204738
3654159	0.28896686	0.28896686	0.28896686
3201889	0.2814079	0.2814079	0.2814079
3475065	0.28063533	0.28063533	0.28063533
3737464	0.2797111	0.2797111	3.888979
2831203	0.2787154	0.2787154	0.2787154
3481392	0.2786427	0.2786427	0.2786427
3445056	0.27778864	0.27778864	0.27778864
2740283	0.27277353	0.27277353	0.27277353
3702522	0.2720764	0.2720764	0.2720764
3152174	0.27201185	0.27201185	0.27201185
3824631	0.26806426	0.26806426	0.26806426
29099	0.2679145	0.2679145	0.2679145
3296221	0.2651822	0.2651822	0.2651822
3350272	0.26515514	7.003616	4.3663054
2944142	0.26500043	0.26500043	2.886165
3228382	0.2614666	0.2614666	0.2614666
3445178	0.26127496	0.26127496	0.26127496
3888331	0.25912172	0.25912172	0.25912172
2773603	0.25857008	0.25857008	3.3844402
3833473	0.2568482	0.2568482	3.8369837
2746805	0.25571626	0.25571626	0.25571626
3151459	0.2543049	0.2543049	4.2162986
3556865	0.2522352	0.2522352	0.2522352
3524703	0.25173455	0.25173455	3.593986
2850849	0.25104165	0.25104165	0.25104165
2999990	0.25058913	0.25058913	0.25058913
3728547	0.25013533	0.25013533	0.25013533
3701368	0.2500645	0.2500645	0.2500645
2291314	0.24801172	0.24801172	0.24801172
2630936	0.2474776	0.2474776	0.2474776
481084	0.24632135	0.24632135	0.24632135
3019363	0.24478652	0.24478652	0.24478652
3833494	0.24382603	0.24382603	0.24382603
3445248	0.24331506	0.24331506	0.24331506
3099599	0.2416699	0.2416699	0.2416699
3088008	0.2403975	0.2403975	0.2403975
3385398	0.24028689	0.24028689	0.24028689
2868039	0.23958081	0.23958081	0.23958081
2827708	0.23923548	0.23923548	0.23923548
3278935	0.23784742	0.23784742	0.23784742
3117824	0.2373296	0.2373296	3.9736812
3249314	0.23656277	0.23656277	0.23656277
3318096	0.2363846	0.2363846	0.2363846
3114312	0.2359402	0.2359402	4.119894
2672291	0.23573478	0.23573478	0.23573478
3099620	0.23571181	0.23571181	0.23571181
3115284	0.23461567	0.23461567	0.23461567
3674281	0.2338058	0.2338058	0.2338058
3032252	0.23178318	0.23178318	0.23178318
3628464	0.23174757	0.23174757	0.23174757
3441877	0.2306367	0.2306367	0.2306367
3716027	0.23048301	0.23048301	0.23048301
3600275	0.23042586	0.23042586	0.23042586
3161953	0.22865386	0.22865386	0.22865386
3488505	0.22802512	0.22802512	0.22802512
2769272	0.22756885	0.22756885	0.22756885
3878030	0.22730368	0.22730368	0.22730368
3740609	0.22608845	0.22608845	3.816779
2880141	0.22578257	6.5759697	4.397083
3833481	0.22577426	0.22577426	0.22577426
3789896	0.22576459	0.22576459	0.22576459
3310834	0.22575329	0.22575329	0.22575329
3425150	0.22512816	0.22512816	0.22512816
3259051	0.22467244	0.22467244	0.22467244
3106393	0.22466214	0.22466214	0.22466214
3683414	0.22449519	0.22449519	0.22449519
3151382	0.22443135	0.22443135	0.22443135
2884462	0.22424473	0.22424473	0.22424473
3731672	0.22345908	0.22345908	0.22345908
3601985	0.22319596	0.22319596	0.22319596
3298221	0.22309104	0.22309104	0.22309104
3468804	0.2224412	0.2224412	0.2224412
3706726	0.22069632	0.22069632	0.22069632
3884585	0.22039126	0.22039126	0.22039126
3848950	0.22023408	0.22023408	4.9587584
3438443	0.22020589	0.22020589	3.3504586
2640105	0.21980928	0.21980928	0.21980928
3438425	0.21929015	0.21929015	0.21929015
3596397	0.21897016	0.21897016	0.21897016
1257651	0.2189529	0.2189529	0.2189529
3589868	0.21876174	0.21876174	0.21876174
2840592	0.21837373	0.21837373	3.490313
