pmcid,score,pmcid,score,pmcid,score
2827106,0.3178853,2827106,0.3178853,2827106,0.3178853
2990464,0.31594652,2990464,0.31594652,2990464,0.31594652
3743594,0.3062615,3743594,0.3062615,3743594,0.3062615
3423774,0.28554773,3423774,0.28554773,3423774,0.28554773
3480015,0.27595657,3480015,0.27595657,3480015,0.27595657
3597858,0.27466112,3597858,0.27466112,3597858,0.27466112
3261608,0.27357125,3261608,0.27357125,3261608,0.27357125
3845259,0.27038574,3845259,0.27038574,3845259,0.27038574
2883201,0.2674898,2883201,0.2674898,2883201,0.2674898
3237218,0.2643431,3237218,0.2643431,3237218,0.2643431
3522349,0.26284477,3522349,0.26284477,3522349,0.26284477
2747439,0.26040697,2747439,0.26040697,2747439,0.26040697
2766900,0.2565831,2766900,0.2565831,2766900,0.2565831
3097685,0.2563148,3097685,0.2563148,3097685,0.2563148
3792541,0.2537881,3792541,0.2537881,3792541,0.2537881
3579993,0.25102094,3579993,0.25102094,3579993,0.25102094
3649091,0.24439283,3649091,0.24439283,3649091,0.24439283
2853042,0.24324423,2853042,0.24324423,2853042,0.24324423
3047758,0.24128155,3047758,0.24128155,3047758,0.24128155
3442472,0.23930652,3442472,0.23930652,3442472,0.23930652
2876708,0.2389758,2876708,0.2389758,2876708,0.2389758
3590974,0.23818773,3590974,0.23818773,3590974,0.23818773
3460998,0.23442453,3460998,0.23442453,3460998,0.23442453
3324271,0.23321964,3324271,0.23321964,3324271,0.23321964
3162981,0.23204368,3162981,0.23204368,3162981,0.23204368
2292492,0.23121126,2292492,0.23121126,2292492,0.23121126
3475474,0.23111147,3475474,0.23111147,3475474,0.23111147
201022,0.23108058,201022,0.23108058,201022,0.23108058
3835649,0.2302906,3835649,0.2302906,3835649,0.2302906
2918840,0.22775985,2918840,0.22775985,2918840,0.22775985
3275737,0.22764571,3275737,0.22764571,3275737,0.22764571
3282448,0.22651629,3282448,0.22651629,3282448,0.22651629
3522346,0.22602162,3522346,0.22602162,3522346,0.22602162
3539336,0.22588722,3539336,0.22588722,3539336,0.22588722
1654154,0.22575639,1654154,0.22575639,1654154,0.22575639
3858766,0.2237902,3858766,0.2237902,3858766,0.2237902
3725366,0.22230108,3725366,0.22230108,3725366,0.22230108
3606758,0.2220702,3606758,0.2220702,3606758,0.2220702
3260251,0.22161235,3260251,0.22161235,3260251,0.22161235
3889048,0.22143841,3889048,0.22143841,3889048,0.22143841
3669560,0.22130708,3669560,0.22130708,3669560,0.22130708
3137831,0.2184174,3137831,0.2184174,3137831,0.2184174
3074330,0.21830311,3074330,0.21830311,3074330,0.21830311
3465873,0.21658196,3465873,0.21658196,3465873,0.21658196
2946729,0.21476398,2946729,0.21476398,2946729,0.21476398
2718140,0.21437916,2718140,0.21437916,2718140,0.21437916
3326998,0.21424636,3326998,0.21424636,3326998,0.21424636
2893311,0.21393666,2893311,0.21393666,2893311,0.21393666
3361206,0.21366164,3361206,0.21366164,3361206,0.21366164
3424852,0.2123038,3424852,0.2123038,3424852,0.2123038
3637413,0.21163529,3637413,0.21163529,3637413,0.21163529
3512255,0.21153608,3512255,0.21153608,3512255,0.21153608
3841696,0.21005055,3841696,0.21005055,3841696,0.21005055
3259307,0.20999514,3259307,0.20999514,3259307,0.20999514
3846101,0.20957102,3846101,0.20957102,3846101,0.20957102
3678867,0.20944637,3678867,0.20944637,3678867,0.20944637
3507065,0.20941101,3507065,0.20941101,3507065,0.20941101
3656556,0.20707268,3656556,0.20707268,3656556,0.20707268
2769329,0.2060279,2769329,0.2060279,2769329,0.2060279
3557624,0.20557587,3557624,0.20557587,3557624,0.20557587
3625881,0.20543665,3625881,0.20543665,3625881,0.20543665
2816851,0.20508629,2816851,0.20508629,2816851,0.20508629
3180182,0.2050642,3180182,0.2050642,3180182,0.2050642
2908670,0.20497203,2908670,0.20497203,2908670,0.20497203
3439789,0.20450781,3439789,0.20450781,3439789,0.20450781
3173907,0.20400955,3173907,0.20400955,3173907,0.20400955
2740295,0.20331231,2740295,0.20331231,2740295,0.20331231
3193814,0.20310001,3193814,0.20310001,3193814,0.20310001
3849794,0.20290977,3849794,0.20290977,3849794,0.20290977
2941259,0.20273656,2941259,0.20273656,2941259,0.20273656
3117760,0.20235792,3117760,0.20235792,3117760,0.20235792
3604817,0.20210683,3604817,0.20210683,3604817,0.20210683
2803888,0.20153461,2803888,0.20153461,2803888,0.20153461
3849969,0.20120922,3849969,0.20120922,3849969,0.20120922
3485908,0.20066164,3485908,0.20066164,3485908,0.20066164
3768168,0.2003759,3768168,0.2003759,3768168,0.2003759
2705726,0.19984402,2705726,0.19984402,2705726,0.19984402
3764732,0.19943999,3764732,0.19943999,3764732,0.19943999
3502833,0.19871911,3502833,0.19871911,3502833,0.19871911
3583123,0.19830412,3583123,0.19830412,3583123,0.19830412
3295978,0.19820085,3295978,0.19820085,3295978,0.19820085
3461274,0.19753753,3461274,0.19753753,3461274,0.19753753
3891388,0.19718473,3891388,0.19718473,3891388,0.19718473
1592487,0.19657372,1592487,0.19657372,1592487,0.19657372
3616064,0.19655147,3616064,0.19655147,3616064,0.19655147
3177428,0.19622724,3177428,0.19622724,3177428,0.19622724
3600273,0.19606028,3600273,0.19606028,3600273,0.19606028
3295547,0.19603273,3295547,0.19603273,3295547,0.19603273
3851001,0.19593486,3851001,0.19593486,3851001,0.19593486
3616260,0.19569677,3616260,0.19569677,3616260,0.19569677
3424676,0.19556136,3424676,0.19556136,3424676,0.19556136
3745931,0.19519624,3745931,0.19519624,3745931,0.19519624
3358599,0.19464429,3358599,0.19464429,3358599,0.19464429
3183691,0.1937303,3183691,0.1937303,3183691,0.1937303
3835648,0.19355826,3835648,0.19355826,3835648,0.19355826
3640245,0.19325086,3640245,0.19325086,3640245,0.19325086
3409659,0.19288337,3409659,0.19288337,3409659,0.19288337
3590332,0.19251433,3590332,0.19251433,3590332,0.19251433
3279508,0.1923572,3279508,0.1923572,3279508,0.1923572
3876596,0.19202282,3876596,0.19202282,3876596,0.19202282
3021894,0.19131587,3021894,0.19131587,3021894,0.19131587
2994496,0.19056171,2994496,0.19056171,2994496,0.19056171
