pmcid,score,pmcid,score,pmcid,score
2827106,0.18842144,2827106,0.18842144,2827106,0.18842144
3743594,0.17421266,3743594,0.17421266,3743594,0.17421266
2990464,0.17397133,2990464,0.17397133,2990464,0.17397133
3480015,0.16666055,3480015,0.16666055,3480015,0.16666055
3423774,0.16142792,3423774,0.16142792,3423774,0.16142792
3845259,0.16063188,3845259,0.16063188,3845259,0.16063188
3597858,0.15721115,3597858,0.15721115,3597858,0.15721115
2883201,0.15677038,2883201,0.15677038,2883201,0.15677038
3261608,0.15642318,3261608,0.15642318,3261608,0.15642318
2747439,0.15595964,2747439,0.15595964,2747439,0.15595964
3237218,0.15494914,3237218,0.15494914,3237218,0.15494914
3522349,0.15300775,3522349,0.15300775,3522349,0.15300775
3649091,0.15067966,3649091,0.15067966,3649091,0.15067966
3097685,0.14989859,3097685,0.14989859,3097685,0.14989859
3792541,0.14940259,3792541,0.14940259,3792541,0.14940259
2766900,0.1466689,2766900,0.1466689,2766900,0.1466689
3047758,0.14395562,3047758,0.14395562,3047758,0.14395562
3460998,0.14234951,3460998,0.14234951,3460998,0.14234951
3324271,0.14081627,3324271,0.14081627,3324271,0.14081627
3442472,0.14047846,3442472,0.14047846,3442472,0.14047846
3539336,0.14004983,3539336,0.14004983,3539336,0.14004983
3579993,0.13986342,3579993,0.13986342,3579993,0.13986342
2918840,0.13837953,2918840,0.13837953,2918840,0.13837953
201022,0.13777465,201022,0.13777465,201022,0.13777465
2876708,0.13764007,2876708,0.13764007,2876708,0.13764007
2853042,0.1368458,2853042,0.1368458,2853042,0.1368458
3522346,0.13647595,3522346,0.13647595,3522346,0.13647595
3669560,0.13421969,3669560,0.13421969,3669560,0.13421969
3835649,0.13364482,3835649,0.13364482,3835649,0.13364482
3606758,0.13341224,3606758,0.13341224,3606758,0.13341224
1654154,0.13317256,1654154,0.13317256,1654154,0.13317256
3590974,0.13229784,3590974,0.13229784,3590974,0.13229784
2946729,0.13160238,2946729,0.13160238,2946729,0.13160238
3678867,0.13157937,3678867,0.13157937,3678867,0.13157937
3512255,0.1312447,3512255,0.1312447,3512255,0.1312447
3259307,0.13056944,3259307,0.13056944,3259307,0.13056944
3282448,0.13051592,3282448,0.13051592,3282448,0.13051592
3275737,0.13037199,3275737,0.13037199,3275737,0.13037199
3475474,0.1301082,3475474,0.1301082,3475474,0.1301082
3465873,0.12910251,3465873,0.12910251,3465873,0.12910251
3841696,0.1287427,3841696,0.1287427,3841696,0.1287427
2292492,0.12873308,2292492,0.12873308,2292492,0.12873308
3162981,0.12871593,3162981,0.12871593,3162981,0.12871593
3725366,0.12848793,3725366,0.12848793,3725366,0.12848793
3858766,0.12819745,3858766,0.12819745,3858766,0.12819745
3260251,0.12697469,3260251,0.12697469,3260251,0.12697469
2816851,0.12697306,2816851,0.12697306,2816851,0.12697306
3326998,0.12690552,3326998,0.12690552,3326998,0.12690552
3361206,0.12668927,3361206,0.12668927,3361206,0.12668927
3768168,0.12643191,3768168,0.12643191,3768168,0.12643191
3173907,0.1261716,3173907,0.1261716,3173907,0.1261716
2893311,0.12590565,2893311,0.12590565,2893311,0.12590565
3889048,0.12547058,3889048,0.12547058,3889048,0.12547058
3625881,0.12541047,3625881,0.12541047,3625881,0.12541047
2705726,0.12504469,2705726,0.12504469,2705726,0.12504469
3485908,0.124310926,3485908,0.124310926,3485908,0.124310926
3074330,0.12421529,3074330,0.12421529,3074330,0.12421529
3637413,0.12413336,3637413,0.12413336,3637413,0.12413336
3507065,0.12391652,3507065,0.12391652,3507065,0.12391652
2769329,0.12281418,2769329,0.12281418,2769329,0.12281418
3849969,0.12263052,3849969,0.12263052,3849969,0.12263052
3439789,0.1215079,3439789,0.1215079,3439789,0.1215079
3604817,0.12149857,3604817,0.12149857,3604817,0.12149857
3502833,0.121232174,3502833,0.121232174,3502833,0.121232174
3117760,0.120904066,3117760,0.120904066,3117760,0.120904066
3137831,0.12052601,3137831,0.12052601,3137831,0.12052601
3263546,0.12017544,3263546,0.12017544,3263546,0.12017544
3180182,0.12014054,3180182,0.12014054,3180182,0.12014054
2718140,0.119783655,2718140,0.119783655,2718140,0.119783655
3891388,0.11972846,3891388,0.11972846,3891388,0.11972846
3295547,0.11967453,3295547,0.11967453,3295547,0.11967453
3461274,0.11941436,3461274,0.11941436,3461274,0.11941436
3600273,0.11909678,3600273,0.11909678,3600273,0.11909678
3616064,0.11891872,3616064,0.11891872,3616064,0.11891872
3183691,0.11869274,3183691,0.11869274,3183691,0.11869274
3424676,0.11859737,3424676,0.11859737,3424676,0.11859737
3853387,0.11856702,3853387,0.11856702,3853387,0.11856702
3279508,0.118323535,3279508,0.118323535,3279508,0.118323535
2740295,0.11827804,2740295,0.11827804,2740295,0.11827804
1592487,0.11787715,1592487,0.11787715,1592487,0.11787715
3764732,0.11778524,3764732,0.11778524,3764732,0.11778524
3177428,0.11765299,3177428,0.11765299,3177428,0.11765299
3846101,0.11748057,3846101,0.11748057,3846101,0.11748057
3358599,0.1173518,3358599,0.1173518,3358599,0.1173518
3851001,0.11734647,3851001,0.11734647,3851001,0.11734647
2941259,0.11723513,2941259,0.11723513,2941259,0.11723513
3557624,0.11704668,3557624,0.11704668,3557624,0.11704668
3745931,0.11698359,3745931,0.11698359,3745931,0.11698359
3108321,0.11695871,3108321,0.11695871,3108321,0.11695871
3197173,0.11669757,3197173,0.11669757,3197173,0.11669757
3193814,0.116448745,3193814,0.116448745,3193814,0.116448745
2803888,0.11620869,2803888,0.11620869,2803888,0.11620869
3424852,0.116185606,3424852,0.116185606,3424852,0.116185606
3616260,0.115875125,3616260,0.115875125,3616260,0.115875125
3377544,0.11568589,3377544,0.11568589,3377544,0.11568589
3249271,0.11552425,3249271,0.11552425,3249271,0.11552425
3835648,0.11457965,3835648,0.11457965,3835648,0.11457965
2908670,0.11402223,2908670,0.11402223,2908670,0.11402223
3021894,0.11380747,3021894,0.11380747,3021894,0.11380747
3401651,0.113805816,3401651,0.113805816,3401651,0.113805816
3487864,0.113754556,3487864,0.113754556,3487864,0.113754556
2886226,0.113733344,2886226,0.113733344,2886226,0.113733344
3715979,0.113589756,3715979,0.113589756,3715979,0.113589756
3656556,0.113438144,3656556,0.113438144,3656556,0.113438144
3849794,0.11276694,3849794,0.11276694,3849794,0.11276694
3640245,0.112256154,3640245,0.112256154,3640245,0.112256154
2876700,0.11204082,2876700,0.11204082,2876700,0.11204082
3609961,0.11195177,3609961,0.11195177,3609961,0.11195177
3876596,0.111886956,3876596,0.111886956,3876596,0.111886956
2958331,0.11140202,2958331,0.11140202,2958331,0.11140202
3407444,0.1110714,3407444,0.1110714,3407444,0.1110714
3502108,0.11097177,3502108,0.11097177,3502108,0.11097177
3743587,0.110916756,3743587,0.110916756,3743587,0.110916756
2995238,0.11089612,2995238,0.11089612,2995238,0.11089612
3295978,0.11087742,3295978,0.11087742,3295978,0.11087742
3492104,0.11039375,3492104,0.11039375,3492104,0.11039375
1892770,0.10977014,1892770,0.10977014,1892770,0.10977014
3822324,0.109592654,3822324,0.109592654,3822324,0.109592654
3583123,0.109524645,3583123,0.109524645,3583123,0.109524645
3676988,0.109350875,3676988,0.109350875,3676988,0.109350875
3099517,0.10929216,3099517,0.10929216,3099517,0.10929216
3420758,0.1092773,3420758,0.1092773,3420758,0.1092773
3141155,0.1091705,3141155,0.1091705,3141155,0.1091705
3409659,0.10902166,3409659,0.10902166,3409659,0.10902166
3532760,0.10876157,3532760,0.10876157,3532760,0.10876157
3880721,0.10867469,3880721,0.10867469,3880721,0.10867469
3043584,0.107624374,3043584,0.107624374,3043584,0.107624374
3157440,0.10753518,3157440,0.10753518,3157440,0.10753518
3651929,0.10737495,3651929,0.10737495,3651929,0.10737495
3647711,0.10715729,3647711,0.10715729,3647711,0.10715729
3409906,0.1067707,3409906,0.1067707,3409906,0.1067707
3523579,0.10652309,3523579,0.10652309,3523579,0.10652309
3590332,0.10634354,3590332,0.10634354,3590332,0.10634354
2913808,0.10600989,2913808,0.10600989,2913808,0.10600989
3568724,0.10598457,3568724,0.10598457,3568724,0.10598457
3883468,0.10597559,3883468,0.10597559,3883468,0.10597559
3892523,0.10574971,3892523,0.10574971,3892523,0.10574971
3842688,0.10573811,3842688,0.10573811,3842688,0.10573811
2730627,0.105653964,2730627,0.105653964,2730627,0.105653964
2994496,0.10553815,2994496,0.10553815,2994496,0.10553815
3804146,0.105107956,3804146,0.105107956,3804146,0.105107956
2740189,0.10497601,2740189,0.10497601,2740189,0.10497601
3891033,0.104931034,3891033,0.104931034,3891033,0.104931034
2531110,0.10488544,2531110,0.10488544,2531110,0.10488544
2672084,0.10467956,2672084,0.10467956,2672084,0.10467956
1584227,0.1044558,1584227,0.1044558,1584227,0.1044558
3004882,0.104441516,3004882,0.104441516,3004882,0.104441516
3767022,0.104346395,3767022,0.104346395,3767022,0.104346395
3441777,0.10434133,3441777,0.10434133,3441777,0.10434133
2443155,0.10433614,2443155,0.10433614,2443155,0.10433614
2253550,0.10431482,2253550,0.10431482,2253550,0.10431482
2503966,0.10424244,2503966,0.10424244,2503966,0.10424244
3251251,0.10406824,3251251,0.10406824,3251251,0.10406824
2946726,0.10404789,2946726,0.10404789,2946726,0.10404789
3440505,0.1040376,3440505,0.1040376,3440505,0.1040376
3249938,0.104025744,3249938,0.104025744,3249938,0.104025744
3636073,0.10392006,3636073,0.10392006,3636073,0.10392006
3759091,0.10385619,3759091,0.10385619,3759091,0.10385619
2949573,0.10327057,2949573,0.10327057,2949573,0.10327057
2930659,0.103195585,2930659,0.103195585,2930659,0.103195585
3199241,0.10298847,3199241,0.10298847,3199241,0.10298847
2915987,0.1027425,2915987,0.1027425,2915987,0.1027425
3606484,0.10251621,3606484,0.10251621,3606484,0.10251621
3846931,0.102449045,3846931,0.102449045,3846931,0.102449045
3882928,0.102291584,3882928,0.102291584,3882928,0.102291584
3673353,0.102274075,3673353,0.102274075,3673353,0.102274075
2408924,0.10222858,2408924,0.10222858,2408924,0.10222858
2740008,0.10209906,2740008,0.10209906,2740008,0.10209906
3343251,0.1020413,3343251,0.1020413,3343251,0.1020413
3488528,0.10200783,3488528,0.10200783,3488528,0.10200783
3505635,0.1017366,3505635,0.1017366,3505635,0.1017366
3130373,0.10171914,3130373,0.10171914,3130373,0.10171914
2902216,0.10139767,2902216,0.10139767,2902216,0.10139767
2994491,0.101367764,2994491,0.101367764,2994491,0.101367764
3343246,0.10130984,3343246,0.10130984,3343246,0.10130984
3304623,0.10130662,3304623,0.10130662,3304623,0.10130662
3095885,0.10121383,3095885,0.10121383,3095885,0.10121383
3804668,0.10121234,3804668,0.10121234,3804668,0.10121234
3152527,0.100875065,3152527,0.100875065,3152527,0.100875065
3433120,0.100792885,3433120,0.100792885,3433120,0.100792885
3863832,0.1006954,3863832,0.1006954,3863832,0.1006954
3502413,0.10065993,3502413,0.10065993,3502413,0.10065993
2740308,0.10051751,2740308,0.10051751,2740308,0.10051751
3214308,0.10046607,3214308,0.10046607,3214308,0.10046607
3414810,0.10041662,3414810,0.10041662,3414810,0.10041662
3433337,0.100394845,3433337,0.100394845,3433337,0.100394845
3276037,0.10034256,3276037,0.10034256,3276037,0.10034256
2876701,0.10032532,2876701,0.10032532,2876701,0.10032532
2766888,0.10028443,2766888,0.10028443,2766888,0.10028443
3307468,0.10005497,3307468,0.10005497,3307468,0.10005497
3201085,0.10005391,3201085,0.10005391,3201085,0.10005391
2438336,0.09994061,2438336,0.09994061,2438336,0.09994061
3563701,0.0997897,3563701,0.0997897,3563701,0.0997897
3448516,0.09963316,3448516,0.09963316,3448516,0.09963316
2186338,0.09952328,2186338,0.09952328,2186338,0.09952328
3492405,0.09950166,3492405,0.09950166,3492405,0.09950166
3292829,0.0993887,3292829,0.0993887,3292829,0.0993887
3000846,0.09931567,3000846,0.09931567,3000846,0.09931567
3110305,0.099177234,3110305,0.099177234,3110305,0.099177234
3642948,0.099124916,3642948,0.099124916,3642948,0.099124916
3070447,0.09912239,3070447,0.09912239,3070447,0.09912239
3502399,0.09906521,3502399,0.09906521,3502399,0.09906521
3172004,0.098886274,3172004,0.098886274,3172004,0.098886274
3243642,0.0988171,3243642,0.0988171,3243642,0.0988171
2783064,0.09870836,2783064,0.09870836,2783064,0.09870836
3825993,0.09867515,3825993,0.09867515,3825993,0.09867515
1420313,0.09849834,1420313,0.09849834,1420313,0.09849834
3775204,0.098482944,3775204,0.098482944,3775204,0.098482944
3420433,0.0984697,3420433,0.0984697,3420433,0.0984697
2887806,0.098109365,2887806,0.098109365,2887806,0.098109365
3114311,0.09803055,3114311,0.09803055,3114311,0.09803055
3463834,0.09795841,3463834,0.09795841,3463834,0.09795841
3487024,0.09789941,3487024,0.09789941,3487024,0.09789941
3420560,0.097884886,3420560,0.097884886,3420560,0.097884886
3488409,0.097768635,3488409,0.097768635,3488409,0.097768635
3484034,0.097615294,3484034,0.097615294,3484034,0.097615294
3160369,0.097532324,3160369,0.097532324,3160369,0.097532324
3249945,0.09748828,3249945,0.09748828,3249945,0.09748828
3695311,0.09727411,3695311,0.09727411,3695311,0.09727411
3184038,0.09718,3184038,0.09718,3184038,0.09718
2582227,0.09703324,2582227,0.09703324,2582227,0.09703324
3775200,0.09697223,3775200,0.09697223,3775200,0.09697223
2766874,0.09689274,2766874,0.09689274,2766874,0.09689274
3877506,0.0968861,3877506,0.0968861,3877506,0.0968861
2982983,0.096872866,2982983,0.096872866,2982983,0.096872866
3430489,0.096725054,3430489,0.096725054,3430489,0.096725054
3672415,0.09663126,3672415,0.09663126,3672415,0.09663126
3198605,0.09654071,3198605,0.09654071,3198605,0.09654071
2878712,0.09648718,2878712,0.09648718,2878712,0.09648718
3018402,0.09643334,3018402,0.09643334,3018402,0.09643334
3353198,0.09630542,3353198,0.09630542,3353198,0.09630542
3857506,0.09626646,3857506,0.09626646,3857506,0.09626646
3449108,0.09619349,3449108,0.09619349,3449108,0.09619349
3781244,0.096097514,3781244,0.096097514,3781244,0.096097514
3698897,0.09595885,3698897,0.09595885,3698897,0.09595885
3891389,0.09594847,3891389,0.09594847,3891389,0.09594847
3876644,0.09591969,3876644,0.09591969,3876644,0.09591969
3214347,0.09568597,3214347,0.09568597,3214347,0.09568597
2409332,0.095638424,2409332,0.095638424,2409332,0.095638424
3353156,0.09554044,3353156,0.09554044,3353156,0.09554044
3354360,0.09552459,3354360,0.09552459,3354360,0.09552459
2278144,0.09535887,2278144,0.09535887,2278144,0.09535887
3259402,0.09535655,3259402,0.09535655,3259402,0.09535655
3475020,0.09526704,3475020,0.09526704,3475020,0.09526704
3293089,0.09513147,3293089,0.09513147,3293089,0.09513147
2788470,0.09500869,2788470,0.09500869,2788470,0.09500869
2886876,0.09499823,2886876,0.09499823,2886876,0.09499823
3540000,0.09499132,3540000,0.09499132,3540000,0.09499132
2825506,0.09473636,2825506,0.09473636,2825506,0.09473636
2954374,0.094703905,2954374,0.094703905,2954374,0.094703905
3762050,0.09453465,3762050,0.09453465,3762050,0.09453465
3637805,0.09429576,3637805,0.09429576,3637805,0.09429576
2760697,0.09420311,2760697,0.09420311,2760697,0.09420311
3227343,0.09416192,3227343,0.09416192,3227343,0.09416192
3657547,0.09415365,3657547,0.09415365,3657547,0.09415365
3700483,0.09413352,3700483,0.09413352,3700483,0.09413352
2798081,0.09413084,2798081,0.09413084,2798081,0.09413084
3139345,0.0937449,3139345,0.0937449,3139345,0.0937449
3665212,0.09362806,3665212,0.09362806,3665212,0.09362806
3879007,0.0935888,3879007,0.0935888,3879007,0.0935888
535544,0.09353982,535544,0.09353982,535544,0.09353982
3590356,0.09349606,3590356,0.09349606,3590356,0.09349606
2710492,0.09345709,2710492,0.09345709,2710492,0.09345709
1578574,0.09331324,1578574,0.09331324,1578574,0.09331324
3786275,0.09328504,3786275,0.09328504,3786275,0.09328504
2872603,0.09316716,2872603,0.09316716,2872603,0.09316716
2627258,0.09312239,2627258,0.09312239,2627258,0.09312239
3822424,0.09305682,3822424,0.09305682,3822424,0.09305682
3409991,0.093036346,3409991,0.093036346,3409991,0.093036346
3354357,0.0929463,3354357,0.0929463,3354357,0.0929463
3730183,0.09290779,3730183,0.09290779,3730183,0.09290779
3569557,0.09276962,3569557,0.09276962,3569557,0.09276962
1420325,0.09245485,1420325,0.09245485,1420325,0.09245485
2915591,0.09242583,2915591,0.09242583,2915591,0.09242583
1458354,0.09214128,1458354,0.09214128,1458354,0.09214128
3342739,0.092045456,3342739,0.092045456,3342739,0.092045456
3350092,0.092013635,3350092,0.092013635,3350092,0.092013635
3691905,0.09178341,3691905,0.09178341,3691905,0.09178341
3509409,0.09147631,3509409,0.09147631,3509409,0.09147631
3841598,0.091418594,3841598,0.091418594,3841598,0.091418594
3129533,0.09127107,3129533,0.09127107,3129533,0.09127107
