pmcid	title	abstract	body
2931126	4.584215	0.096491694	0.09723858
3507669	4.0535555	2.255259	2.2033737
2809071	4.0249968	2.6988447	2.2167277
3012278	4.0083165	2.7198505	2.1424468
3466160	3.7648017	2.6408238	2.436614
2760694	3.6608758	0.087762594	1.8707751
3201105	3.6476257	0.11076625	2.37889
3381498	3.5494025	0.10775826	2.5954604
3275841	3.5137966	1.9074265	1.795286
2957620	3.4623177	2.9675252	2.1644545
3446054	3.443594	2.580185	2.2288651
3081356	3.3877437	2.3493955	1.9744122
2740112	3.3748302	3.2166798	2.461902
2709971	3.370866	2.3322823	1.9571769
3250004	3.366533	0.075175986	2.1918163
3632500	3.365392	0.07406931	0.074570596
2740083	3.2755485	3.6147172	2.5480294
3205072	3.2220304	2.418187	2.3597488
3628229	3.1866496	2.994965	2.279961
3473972	3.1834002	2.4604506	2.2766268
3666420	3.1633644	2.6190984	2.0426075
2915954	3.1512783	2.7238226	1.6842891
3551643	3.1159794	2.2170143	1.7998359
1262688	3.1143425	2.9238248	2.144453
3177920	3.1128166	2.213814	1.7966125
3194749	3.0330615	0.0	2.0361629
2936323	3.0038838	2.597986	2.1419191
2808664	2.9857137	2.5169826	2.442824
3392319	2.9834743	0.09510412	2.3007195
3492684	2.9752207	2.5062969	1.9261674
3277335	2.9485126	0.08856226	2.0467885
2693867	2.9481971	2.7660494	2.0219233
3174128	2.8563704	2.7272472	1.8805898
2957592	2.853537	0.091190666	0.09185078
3170265	2.8295395	3.0302608	1.8532456
1847828	2.822433	2.1482182	1.7586019
3859883	2.8108146	2.8657255	1.9287065
2726499	2.6940427	2.1235044	1.7809744
3119976	2.6860409	0.07191166	2.234506
3389887	2.6187625	2.454058	2.062789
2635349	2.5578122	2.7808273	2.2944417
3370327	2.3305867	0.0	1.8230165
3170633	2.2951925	2.209938	1.7927084
3556325	2.1236506	1.9181393	1.5654569
3468355	1.9667684	1.8929571	1.5325093
3783373	0.28118935	0.28451076	0.2865703
3378939	0.2684784	0.2716497	0.2736161
3403857	0.26491487	0.26977983	0.27165312
3490930	0.239261	0.24208714	0.24383959
3296221	0.22823936	0.23243076	0.23404473
3408279	0.2267068	0.22938468	0.23104514
3800611	0.21461955	0.21856084	0.22007851
2291314	0.2067504	0.2105472	0.21200919
3229010	0.20126559	0.20492338	1.5924561
3134893	0.1999541	0.20231596	0.2037805
29099	0.19961059	0.20279078	0.20416321
3136022	0.19904612	0.20139726	0.20285514
3280326	0.19008456	0.19273514	0.19410998
3152174	0.18720524	0.18941651	0.19078767
2944142	0.18664111	0.18924367	1.0192982
3508267	0.18635224	0.18973899	0.19120763
3297481	0.18491636	0.18786246	0.18913387
3502762	0.18399312	0.18737198	0.18867306
3884585	0.18294981	0.1862747	0.18771654
3728547	0.18229578	0.18483774	0.18615626
2770492	0.18169105	0.18499306	0.18642499
3481392	0.1780874	0.1805707	0.18185876
3201889	0.17779562	0.18027481	0.18156078
3475065	0.17620221	0.17943802	0.18068399
2831203	0.17594105	0.17801926	0.17930792
3654159	0.17557128	0.17876208	0.18014577
3737464	0.17480554	0.17687035	2.422803
3445056	0.17434786	0.17754962	0.17878251
2981764	0.17339905	0.17581695	0.17707111
2740283	0.17157401	0.17360063	0.1748573
3702522	0.17138647	0.17377633	0.17501593
3824631	0.17010003	0.17247194	0.17370224
3350272	0.16719714	3.708381	2.7702353
3228382	0.16505568	0.16808678	0.16925396
3019363	0.16488296	0.16791089	0.16907685
3833473	0.1632859	0.16556278	2.2868185
2773603	0.16317196	0.16616848	2.0491078
3445178	0.16214812	0.16509497	0.16637287
3114312	0.1609375	0.16386235	2.1309018
2850849	0.16069123	0.16293193	0.1640942
3488505	0.16067797	0.1625759	0.16375276
3151459	0.16066572	0.16322546	1.692223
3888331	0.15989922	0.16244671	0.16354612
2746805	0.15968497	0.16222906	0.163327
2999990	0.1584028	0.16061158	0.1617573
3701368	0.15835308	0.16022354	0.16138338
3556865	0.1581914	0.16109644	0.16221507
2630936	0.15743707	0.15963243	0.16077112
2646334	0.15741782	0.15992579	0.16100812
3524703	0.15740982	0.15926914	1.4188102
3590516	0.15676035	0.15894628	0.16008006
481084	0.15561648	0.15809578	0.15916571
3833494	0.1552943	0.15776846	0.15883619
2868039	0.15255089	0.15498134	0.15603021
3117824	0.15219201	0.15461674	2.5627487
3099599	0.15203343	0.1541534	0.15525304
3088008	0.15119566	0.15397225	0.15504141
3136496	0.15070575	0.15347333	0.15453903
3445248	0.15043119	0.15316509	0.15435065
2827708	0.15036628	0.15312763	0.15419091
2654869	0.15027726	0.15205233	0.15315303
3249314	0.14979167	0.15254246	0.15360169
3385398	0.14896421	0.15167147	0.15284546
3099620	0.14801422	0.15073238	0.15177904
3441877	0.14743242	0.14948824	0.1505546
3115284	0.14709945	0.14944305	0.15045443
3318096	0.14641926	0.14908026	0.1502342
3032252	0.14640346	0.14909205	0.15012732
3161953	0.14637923	0.14871134	0.1497178
3690066	0.1461718	0.14789836	0.148969
2672291	0.14617091	0.14789748	0.1489681
3278935	0.14601855	0.14867228	0.14982307
3716027	0.14557113	0.14824443	0.14927381
3142495	0.14534776	0.14798929	0.14913477
3600275	0.14511882	0.1477838	0.14881
3425150	0.14482588	0.14684536	0.14789285
3589868	0.1443771	0.147001	0.14813884
2769272	0.14418772	0.1468356	0.1478552
3674281	0.14409386	0.14579588	0.14685127
3740609	0.14404291	0.14605148	1.5858347
3628464	0.14393684	0.14655274	0.14768709
2914369	0.14361146	0.14530781	0.14635967
3151382	0.14352567	0.14552703	0.14656512
3106393	0.14331652	0.14594841	0.14696185
3310834	0.1429111	0.14518797	0.14617056
3789896	0.14285512	0.14547853	0.14648871
2880141	0.14280109	3.177211	2.2274988
3878030	0.14268379	0.14436917	0.14541425
3259051	0.14260197	0.1448739	0.14585438
3601985	0.14240035	0.14466909	0.14564817
3717529	0.14209625	0.1437747	0.14481546
3731672	0.14161615	0.14359088	0.14461516
2884462	0.14151877	0.14411765	0.14511839
3683414	0.14112078	0.14336911	0.1443394
3298221	0.14104514	0.14271116	0.14374423
3438425	0.14096761	0.1429333	0.14395288
3468804	0.1406592	0.14290017	0.14386728
1257651	0.13994384	0.14189523	0.14290743
3833481	0.13985945	0.14240125	0.14350347
3706726	0.13961652	0.14156336	0.14257318
2840592	0.13930897	0.14125152	2.896229
3030031	0.1391364	0.14107655	0.1420829
3848950	0.13889897	0.14111193	1.7856729
2464577	0.13888729	0.14110005	0.14205498
3542889	0.1385183	0.14044984	0.1414517
3438443	0.13808584	0.14062168	2.7907202
2640105	0.137919	0.14045176	0.14142704
3128898	0.13754274	0.13946067	0.14045548
3878578	0.13720937	0.1388301	0.13983506
3596397	0.13682273	0.13933536	0.14030288
3160387	0.13673346	0.13924447	0.14021134
