pmcid	title	abstract	body
3088750	0.4144147	0.4144147	0.4144147
3200155	0.40885648	0.40885648	0.40885648
3748403	0.3996477	0.3996477	0.3996477
3391815	0.39594555	0.39594555	0.39594555
2647913	0.38882816	0.38882816	0.38882816
3215995	0.382924	0.382924	0.382924
2516428	0.3820646	0.3820646	0.3820646
3097148	0.38128325	0.38128325	0.38128325
3649302	0.38113204	0.38113204	0.38113204
3614379	0.3746173	0.3746173	0.3746173
3336896	0.3679775	0.3679775	0.3679775
3295742	0.36758938	0.36758938	0.36758938
3145093	0.3668308	0.3668308	0.3668308
2277435	0.3642198	0.3642198	0.3642198
3145084	0.36179352	0.36179352	0.36179352
3860647	0.36060956	0.36060956	0.36060956
3389850	0.34960383	0.34960383	0.34960383
2596791	0.34957877	0.34957877	0.34957877
2905431	0.34813744	0.34813744	0.34813744
3014821	0.34560704	0.34560704	0.34560704
3858201	0.34165618	0.34165618	0.34165618
3195765	0.3406772	0.3406772	0.3406772
3467391	0.3376621	0.3376621	0.3376621
1687187	0.33261687	0.33261687	0.33261687
3877598	0.33003625	0.33003625	0.33003625
2867990	0.32982674	0.32982674	0.32982674
2397013	0.32939434	0.32939434	0.32939434
3015800	0.32855478	0.32855478	0.32855478
3492969	0.32706264	0.32706264	0.32706264
3521404	0.32691297	0.32691297	0.32691297
3635222	0.32595578	0.32595578	0.32595578
3809230	0.32425794	0.32425794	0.32425794
3542917	0.32395184	0.32395184	0.32395184
3489384	0.3185641	0.3185641	0.3185641
3813746	0.31852832	0.31852832	0.31852832
3169498	0.3180162	0.3180162	0.3180162
2475515	0.31523055	0.31523055	0.31523055
3638497	0.31474048	0.31474048	0.31474048
3030803	0.3137348	0.3137348	0.3137348
2689852	0.3120473	0.3120473	0.3120473
3259121	0.31153393	0.31153393	0.31153393
3866073	0.31149077	0.31149077	0.31149077
2806400	0.31119	0.31119	0.31119
3423661	0.30979082	0.30979082	0.30979082
2740083	0.30813664	0.30813664	0.30813664
2994458	0.30766377	0.30766377	0.30766377
3037981	0.3035349	0.3035349	0.3035349
3307080	0.30328608	0.30328608	0.30328608
2700595	0.30261075	0.30261075	0.30261075
2827072	0.30218196	0.30218196	0.30218196
3248865	0.3013796	0.3013796	0.3013796
3080584	0.2982359	0.2982359	0.2982359
2799964	0.297717	0.297717	0.297717
3765831	0.297592	0.297592	0.297592
2740232	0.29649404	0.29649404	0.29649404
2850860	0.29648328	0.29648328	0.29648328
3482074	0.29636565	0.29636565	0.29636565
3878962	0.29586887	0.29586887	0.29586887
2929414	0.29561344	0.29561344	0.29561344
2934582	0.29532486	0.29532486	0.29532486
1892548	0.29500675	0.29500675	0.29500675
3636075	0.29473984	0.29473984	0.29473984
3658214	0.29430094	0.29430094	0.29430094
29048	0.29411745	0.29411745	0.29411745
3018996	0.29327482	0.29327482	0.29327482
3813486	0.29291406	0.29291406	0.29291406
2627451	0.2918325	0.2918325	0.2918325
3609955	0.29045075	0.29045075	0.29045075
3588206	0.2900889	0.2900889	0.2900889
3468117	0.29008207	0.29008207	0.29008207
2850982	0.2897935	0.2897935	0.2897935
3860658	0.28975898	0.28975898	0.28975898
3654137	0.2897106	0.2897106	0.2897106
3412185	0.28965896	0.28965896	0.28965896
3876498	0.2879643	0.2879643	0.2879643
3378939	0.287371	0.287371	0.287371
2992067	0.2858487	0.2858487	0.2858487
3593338	0.28533354	0.28533354	0.28533354
3854980	0.28524774	0.28524774	0.28524774
3170179	0.28448448	0.28448448	0.28448448
3411373	0.28291908	0.28291908	0.28291908
3734730	0.2826019	0.2826019	0.2826019
2387157	0.28231418	0.28231418	0.28231418
1712221	0.2812658	0.2812658	0.2812658
2988962	0.28081316	0.28081316	0.28081316
3493049	0.2806459	0.2806459	0.2806459
3876309	0.28017586	0.28017586	0.28017586
2423720	0.27980953	0.27980953	0.27980953
3797604	0.2794109	0.2794109	0.2794109
3178469	0.2790118	0.2790118	0.2790118
2907361	0.2788475	0.2788475	0.2788475
3016754	0.27865893	0.27865893	0.27865893
3338082	0.27804217	0.27804217	0.27804217
3504246	0.275926	0.275926	0.275926
3599178	0.27586773	0.27586773	0.27586773
3876551	0.27523646	0.27523646	0.27523646
3166808	0.2750713	0.2750713	0.2750713
2702950	0.27491242	0.27491242	0.27491242
3105458	0.2744837	0.2744837	0.2744837
2815823	0.2743492	0.2743492	0.2743492
3032247	0.27425465	0.27425465	0.27425465
3445248	0.2740746	0.2740746	0.2740746
3751152	0.2738325	0.2738325	0.2738325
3300932	0.273829	0.273829	0.273829
3806701	0.2733134	0.2733134	0.2733134
3016500	0.27283368	0.27283368	0.27283368
3495353	0.27280435	0.27280435	0.27280435
2822176	0.27254987	0.27254987	0.27254987
3557185	0.27237365	0.27237365	0.27237365
3355033	0.27185348	0.27185348	0.27185348
3015409	0.2710919	0.2710919	0.2710919
