pmcid	score
2929215	0.38200805
3785150	0.34407955
3555032	0.340123
3785158	0.32786912
3517709	0.32425478
2642770	0.31756306
2613968	0.26898238
3880487	0.23560655
2900094	0.22352922
3549483	0.22318827
3587294	0.22167383
2787277	0.2177799
3138408	0.21592323
2699644	0.21120244
3821110	0.20433062
3847761	0.20098114
3139259	0.20076026
3853474	0.19909093
3095960	0.19840232
3632172	0.19821145
2700075	0.19720617
2669865	0.19666675
3508566	0.19381769
3180518	0.19189717
3537269	0.19090074
2613578	0.1896077
3411311	0.18811826
3169763	0.18672031
3006050	0.18566367
2613589	0.18369526
2814195	0.1834293
1190205	0.18099
2797382	0.18027847
3833586	0.1802717
2216420	0.17936091
514569	0.17340618
2633203	0.17024091
2270830	0.16532585
2628122	0.1648834
3255495	0.16394658
3661902	0.16358598
3814528	0.16353048
2899787	0.16343993
3163638	0.16250236
3125011	0.16028017
3459383	0.16023506
2682454	0.16020557
1832125	0.16013609
3671015	0.15813677
2921515	0.15734337
2758596	0.15597521
3481704	0.15488802
2705820	0.15431607
3599009	0.1522063
2644593	0.15121356
3557580	0.15081286
3384949	0.15055893
2905920	0.14845648
3767276	0.14840873
1592148	0.14632125
1386726	0.14624242
3349544	0.14569816
3237276	0.14494206
2571064	0.1449066
3884956	0.14449376
2879572	0.14395367
3221217	0.1436547
3736466	0.14356005
3632158	0.14341018
3851456	0.14316145
3730183	0.1421363
3418493	0.1419432
2939537	0.14180075
3614119	0.13999182
3792009	0.1392934
3141563	0.13923162
1184084	0.1391376
2845554	0.13889873
2672121	0.13884868
1936260	0.13802227
3424184	0.137812
2267485	0.13740537
2140182	0.13689594
3431085	0.13611583
1459877	0.134967
1327715	0.13405544
2836743	0.1339844
3438860	0.13389704
3889324	0.13375114
3848740	0.13332982
3552988	0.1331633
2811973	0.1328437
3459800	0.1325601
3728227	0.13245384
3682695	0.13226424
3463056	0.13178074
3809373	0.13164784
3181971	0.13130961
3667237	0.13102485
3077500	0.13070619
3654090	0.12798117
2606813	0.1275385
2544356	0.12749527
3687094	0.12748717
3647231	0.12718588
3839799	0.12647328
3151601	0.12639387
2232040	0.12577116
3666903	0.1256221
3708105	0.12523374
2924432	0.12516706
1242151	0.12431803
3142033	0.12396241
2893117	0.12388914
3467595	0.12380551
3448330	0.12368276
3696868	0.12299212
2464745	0.122695014
3104376	0.12257491
3712083	0.12243316
3399638	0.12198915
3082781	0.121706456
2233879	0.12143689
2335289	0.121428564
3633377	0.1212935
3221562	0.12113246
3029794	0.12078526
2841164	0.12074739
3259362	0.120242454
3543951	0.120081834
2768214	0.119924724
3405309	0.11990434
3813060	0.11963046
3724277	0.11946442
3541931	0.11905298
3358560	0.11866328
2350144	0.11865849
3296488	0.11843064
3193044	0.11841815
3252504	0.11830787
3389490	0.11794356
3390721	0.117737755
3234016	0.11695002
3074328	0.11651299
3114322	0.11644107
3044014	0.11642414
3677638	0.116390854
2206336	0.11626994
3410075	0.11597193
3506467	0.11558373
3516242	0.11518601
3385360	0.11508549
3409236	0.1147343
3775210	0.114469595
2947731	0.114465885
2788594	0.114028275
3257457	0.1136581
2799410	0.113437325
1370920	0.11341649
2799413	0.11324748
3853387	0.11319868
3662093	0.11315745
2633190	0.113031596
3409617	0.11295127
3853250	0.11283793
3218868	0.112783395
3485663	0.1126498
3003149	0.112560935
554111	0.11238915
2990903	0.11208269
3657849	0.11197643
3628393	0.11176804
2740954	0.11167029
3821947	0.11161056
2910293	0.11160623
2515887	0.11146666
3423709	0.11137977
1242225	0.11130245
2911602	0.11127872
3161273	0.111102566
1402280	0.11104168
3753210	0.11083958
3704920	0.11079586
2880967	0.110555105
3031010	0.11038409
3891412	0.11038348
3268751	0.11037313
3632179	0.110222444
3261489	0.11010498
3367406	0.110064805
544835	0.110035196
3618189	0.10999746
3014884	0.10990442
3616991	0.10990198
2815795	0.10953353
3841746	0.10949459
3335484	0.10944813
3161475	0.109394714
3490750	0.10933057
2267486	0.10921931
3807791	0.10915213
3653235	0.10880751
2686332	0.10879017
2788602	0.10866804
2323541	0.10859941
3104454	0.108462065
3401781	0.108433634
3497224	0.10837879
2697592	0.108305685
2684511	0.107920825
3688353	0.10763699
3712155	0.107605554
3057063	0.10760422
2965908	0.10741339
3257699	0.107163735
3838475	0.107087515
3095556	0.10683224
3529430	0.106726766
3772877	0.106338516
3522621	0.10614194
3476906	0.10606843
3607889	0.1060622
3401756	0.10577225
3004541	0.105644375
3402273	0.10556942
2644612	0.105535135
