,title,abstract,body
3184713,0.37318525,0.37318525,0.37318525
3670525,0.36286333,0.36286333,0.36286333
3108320,0.3565651,0.3565651,0.3565651
2365968,0.31664473,0.31664473,0.31664473
3533459,0.3097431,0.3097431,0.3097431
3876013,0.30891475,0.30891475,0.30891475
2792863,0.29866228,0.29866228,0.29866228
2873453,0.29571983,0.29571983,0.29571983
3229059,0.2925228,0.2925228,0.2925228
3787617,0.292354,0.292354,0.292354
2739158,0.29112056,0.29112056,0.29112056
3290187,0.281954,0.281954,0.281954
3101735,0.27723318,0.27723318,0.27723318
3371531,0.2736721,0.2736721,0.2736721
3877581,0.26836684,0.26836684,0.26836684
3817756,0.26750505,0.26750505,0.26750505
3860035,0.262634,0.262634,0.262634
3889310,0.26139414,0.26139414,0.26139414
3401767,0.2613092,0.2613092,0.2613092
3635634,0.26042974,0.26042974,0.26042974
3443661,0.26032212,0.26032212,0.26032212
3878479,0.25521806,0.25521806,0.25521806
2840913,0.25517645,0.25517645,0.25517645
3700494,0.25216222,0.25216222,0.25216222
2852748,0.2520853,0.2520853,0.2520853
3132932,0.25002092,0.25002092,0.25002092
3555597,0.2468778,0.2468778,0.2468778
3881447,0.24662906,0.24662906,0.24662906
3447652,0.24624231,0.24624231,0.24624231
3481419,0.24606818,0.24606818,0.24606818
3419122,0.24486081,0.24486081,0.24486081
3679696,0.24466687,0.24466687,0.24466687
3664409,0.24378648,0.24378648,0.24378648
2906497,0.24351789,0.24351789,0.24351789
3294399,0.24325873,0.24325873,0.24325873
3179011,0.24287905,0.24287905,0.24287905
2939514,0.24212371,0.24212371,0.24212371
3657224,0.24196495,0.24196495,0.24196495
3417860,0.24056117,0.24056117,0.24056117
3248587,0.24008371,0.24008371,0.24008371
3555380,0.23969692,0.23969692,0.23969692
3789905,0.23953986,0.23953986,0.23953986
3810558,0.23949882,0.23949882,0.23949882
3778789,0.23723894,0.23723894,0.23723894
2244628,0.23720409,0.23720409,0.23720409
3299326,0.23697037,0.23697037,0.23697037
3662609,0.23552158,0.23552158,0.23552158
3524676,0.2354692,0.2354692,0.2354692
3603123,0.23535037,0.23535037,0.23535037
3821110,0.23426726,0.23426726,0.23426726
3401135,0.23422447,0.23422447,0.23422447
3830836,0.2335631,0.2335631,0.2335631
3684080,0.23287158,0.23287158,0.23287158
2740090,0.23280317,0.23280317,0.23280317
3665880,0.2323365,0.2323365,0.2323365
2829622,0.2321845,0.2321845,0.2321845
3853603,0.23131071,0.23131071,0.23131071
2726542,0.23105457,0.23105457,0.23105457
3752477,0.23050962,0.23050962,0.23050962
3420376,0.22954728,0.22954728,0.22954728
3514192,0.22942045,0.22942045,0.22942045
3434377,0.22843997,0.22843997,0.22843997
3500067,0.22707312,0.22707312,0.22707312
3420449,0.22326355,0.22326355,0.22326355
3759076,0.2221971,0.2221971,0.2221971
2851121,0.22056368,0.22056368,0.22056368
3145465,0.21890046,0.21890046,0.21890046
2453643,0.21854089,0.21854089,0.21854089
3853898,0.21827781,0.21827781,0.21827781
3227237,0.21639839,0.21639839,0.21639839
2914084,0.2157618,0.2157618,0.2157618
3459251,0.21558183,0.21558183,0.21558183
3094681,0.21435913,0.21435913,0.21435913
3341442,0.21424405,0.21424405,0.21424405
2856400,0.21410796,0.21410796,0.21410796
3679987,0.21238822,0.21238822,0.21238822
3499307,0.21134001,0.21134001,0.21134001
3782585,0.21083985,0.21083985,0.21083985
3032694,0.21045901,0.21045901,0.21045901
3505767,0.21035683,0.21035683,0.21035683
3529232,0.21010901,0.21010901,0.21010901
2827062,0.20950739,0.20950739,0.20950739
2561009,0.2084867,0.2084867,0.2084867
3713321,0.2075663,0.2075663,0.2075663
3509389,0.20747723,0.20747723,0.20747723
3596912,0.2074203,0.2074203,0.2074203
2847699,0.20736669,0.20736669,0.20736669
3390118,0.20705514,0.20705514,0.20705514
3760298,0.20698307,0.20698307,0.20698307
3783730,0.20690353,0.20690353,0.20690353
2767137,0.20667213,0.20667213,0.20667213
3841693,0.20617642,0.20617642,0.20617642
3665244,0.20586872,0.20586872,0.20586872
2933896,0.20577747,0.20577747,0.20577747
3443649,0.20569316,0.20569316,0.20569316
3113181,0.20507535,0.20507535,0.20507535
3064649,0.2049601,0.2049601,0.2049601
3390214,0.20477878,0.20477878,0.20477878
3191848,0.2043301,0.2043301,0.2043301
3581257,0.20427214,0.20427214,0.20427214
3759774,0.20423791,0.20423791,0.20423791
3320538,0.20418705,0.20418705,0.20418705
3699953,0.20385468,0.20385468,0.20385468
3129533,0.20347436,0.20347436,0.20347436
2740343,0.20278461,0.20278461,0.20278461
3884177,0.20254527,0.20254527,0.20254527
3108543,0.20250162,0.20250162,0.20250162
3326847,0.2020695,0.2020695,0.2020695
3109836,0.20204817,0.20204817,0.20204817
3665879,0.2019399,0.2019399,0.2019399
3697219,0.20137224,0.20137224,0.20137224
3046560,0.20101362,0.20101362,0.20101362
3141698,0.20044437,0.20044437,0.20044437
3696248,0.19998145,0.19998145,0.19998145
3713307,0.19972058,0.19972058,0.19972058
2651898,0.19967374,0.19967374,0.19967374
3479950,0.19769818,0.19769818,0.19769818
3619691,0.19683523,0.19683523,0.19683523
3296298,0.19638765,0.19638765,0.19638765
3199417,0.1958785,0.1958785,0.1958785
3030027,0.19571827,0.19571827,0.19571827
3514397,0.19503458,0.19503458,0.19503458
3696247,0.19430967,0.19430967,0.19430967
2721944,0.19396545,0.19396545,0.19396545
3505428,0.19378935,0.19378935,0.19378935
3371528,0.19365054,0.19365054,0.19365054
3097544,0.19343235,0.19343235,0.19343235
2661253,0.19306745,0.19306745,0.19306745
3666332,0.19304582,0.19304582,0.19304582
3389875,0.19286261,0.19286261,0.19286261
3662920,0.19161889,0.19161889,0.19161889
3547807,0.1909845,0.1909845,0.1909845
3394864,0.19059782,0.19059782,0.19059782
2700617,0.18958187,0.18958187,0.18958187
2929622,0.18933205,0.18933205,0.18933205
3225573,0.18861966,0.18861966,0.18861966
3479949,0.18838146,0.18838146,0.18838146
3522317,0.18829608,0.18829608,0.18829608
2737754,0.188213,0.188213,0.188213
2697592,0.188108,0.188108,0.188108
3573796,0.18803102,0.18803102,0.18803102
3825933,0.18788284,0.18788284,0.18788284
2999614,0.18763414,0.18763414,0.18763414
3566383,0.18731086,0.18731086,0.18731086
503388,0.18696629,0.18696629,0.18696629
2726513,0.18687262,0.18687262,0.18687262
2636749,0.18658601,0.18658601,0.18658601
2782212,0.18643804,0.18643804,0.18643804
2946039,0.18631516,0.18631516,0.18631516
2919991,0.18604322,0.18604322,0.18604322
