,title,abstract,body
3632492,0.27411506,0.27411506,0.27411506
3232573,0.2721336,0.2721336,0.2721336
3425034,0.26255444,0.26255444,0.26255444
3005218,0.2614057,0.2614057,0.2614057
3749082,0.2515828,0.2515828,0.2515828
2687814,0.24805135,0.24805135,0.24805135
3446097,0.23933284,0.23933284,0.23933284
2526417,0.23431768,0.23431768,0.23431768
3162786,0.21931224,0.21931224,0.21931224
3097588,0.21366203,0.21366203,0.21366203
3194761,0.21184461,0.21184461,0.21184461
3259313,0.2096665,0.2096665,0.2096665
2769330,0.20860882,0.20860882,0.20860882
3580901,0.20650363,0.20650363,0.20650363
3891393,0.20583257,0.20583257,0.20583257
3625593,0.20567538,0.20567538,0.20567538
3247765,0.20561749,0.20561749,0.20561749
2807148,0.20184155,0.20184155,0.20184155
3809217,0.20028576,0.20028576,0.20028576
1852903,0.19164924,0.19164924,0.19164924
3598686,0.19002482,0.19002482,0.19002482
3370327,0.18856275,0.18856275,0.18856275
2804020,0.18351918,0.18351918,0.18351918
2646726,0.18051006,0.18051006,0.18051006
2799065,0.17952691,0.17952691,0.17952691
3734005,0.17788824,0.17788824,0.17788824
3490505,0.17756964,0.17756964,0.17756964
3573789,0.1767652,0.1767652,0.1767652
3465542,0.17630522,0.17630522,0.17630522
3289979,0.17616093,0.17616093,0.17616093
2908875,0.17400002,0.17400002,0.17400002
3569638,0.16685444,0.16685444,0.16685444
3385618,0.16476232,0.16476232,0.16476232
2831247,0.16355251,0.16355251,0.16355251
3163180,0.16280478,0.16280478,0.16280478
3122094,0.16106035,0.16106035,0.16106035
2828460,0.16104278,0.16104278,0.16104278
3446153,0.16061173,0.16061173,0.16061173
3819680,0.16036728,0.16036728,0.16036728
3722906,0.16029651,0.16029651,0.16029651
3294360,0.16022164,0.16022164,0.16022164
3277335,0.15937822,0.15937822,0.15937822
2908435,0.15861362,0.15861362,0.15861362
2831897,0.15841554,0.15841554,0.15841554
3263067,0.15723541,0.15723541,0.15723541
3102615,0.15556395,0.15556395,0.15556395
3752485,0.15373763,0.15373763,0.15373763
3282974,0.15371317,0.15371317,0.15371317
3564025,0.15321395,0.15321395,0.15321395
3292802,0.1526304,0.1526304,0.1526304
3264881,0.15174842,0.15174842,0.15174842
3833317,0.15067361,0.15067361,0.15067361
3094683,0.14896199,0.14896199,0.14896199
3020335,0.14792159,0.14792159,0.14792159
3445186,0.14739218,0.14739218,0.14739218
3731470,0.14677173,0.14677173,0.14677173
3012841,0.14557506,0.14557506,0.14557506
3808853,0.14262536,0.14262536,0.14262536
3564105,0.14211583,0.14211583,0.14211583
3235783,0.1415018,0.1415018,0.1415018
3715333,0.1410437,0.1410437,0.1410437
3858201,0.14023997,0.14023997,0.14023997
3699157,0.14004067,0.14004067,0.14004067
1906775,0.13937926,0.13937926,0.13937926
2650979,0.13898717,0.13898717,0.13898717
3469389,0.13684088,0.13684088,0.13684088
3778772,0.13672264,0.13672264,0.13672264
3838481,0.1364902,0.1364902,0.1364902
3734755,0.13600579,0.13600579,0.13600579
3294630,0.13548943,0.13548943,0.13548943
3888612,0.1339277,0.1339277,0.1339277
3575318,0.13373657,0.13373657,0.13373657
3701851,0.13269973,0.13269973,0.13269973
2859338,0.13268891,0.13268891,0.13268891
2989706,0.13236372,0.13236372,0.13236372
3152732,0.13126539,0.13126539,0.13126539
3348632,0.13110173,0.13110173,0.13110173
3707411,0.13109626,0.13109626,0.13109626
3600228,0.13103789,0.13103789,0.13103789
3425032,0.1310049,0.1310049,0.1310049
3652052,0.13019846,0.13019846,0.13019846
2906497,0.12917748,0.12917748,0.12917748
3891082,0.1284875,0.1284875,0.1284875
3350175,0.12801707,0.12801707,0.12801707
2940168,0.12800142,0.12800142,0.12800142
3354466,0.12740377,0.12740377,0.12740377
3826559,0.1268443,0.1268443,0.1268443
2438311,0.12683912,0.12683912,0.12683912
3025344,0.12611982,0.12611982,0.12611982
1464382,0.12609187,0.12609187,0.12609187
2771826,0.12606287,0.12606287,0.12606287
2570823,0.125992,0.125992,0.125992
3505571,0.12580921,0.12580921,0.12580921
3727182,0.12576576,0.12576576,0.12576576
3014832,0.12539423,0.12539423,0.12539423
3679720,0.12529512,0.12529512,0.12529512
3403954,0.12511146,0.12511146,0.12511146
2652439,0.1251111,0.1251111,0.1251111
2941760,0.12510154,0.12510154,0.12510154
3819682,0.12505794,0.12505794,0.12505794
3266188,0.12500274,0.12500274,0.12500274
3226616,0.124995194,0.124995194,0.124995194
3033903,0.124353014,0.124353014,0.124353014
2801629,0.12409503,0.12409503,0.12409503
2856380,0.1238495,0.1238495,0.1238495
3564814,0.122976094,0.122976094,0.122976094
3468421,0.122647,0.122647,0.122647
2603042,0.122271575,0.122271575,0.122271575
3487198,0.12219306,0.12219306,0.12219306
3466869,0.121921666,0.121921666,0.121921666
3390365,0.121831454,0.121831454,0.121831454
3258019,0.121780254,0.121780254,0.121780254
3764359,0.12172509,0.12172509,0.12172509
3488899,0.12170257,0.12170257,0.12170257
1523324,0.12148561,0.12148561,0.12148561
3132331,0.12140347,0.12140347,0.12140347
2687896,0.12129871,0.12129871,0.12129871
3741981,0.12120731,0.12120731,0.12120731
2784504,0.11993177,0.11993177,0.11993177
3094002,0.11962228,0.11962228,0.11962228
3320288,0.11914256,0.11914256,0.11914256
3649697,0.11906696,0.11906696,0.11906696
3816164,0.11900054,0.11900054,0.11900054
1913172,0.11883335,0.11883335,0.11883335
3783481,0.11878237,0.11878237,0.11878237
3446146,0.11872897,0.11872897,0.11872897
1852294,0.11866448,0.11866448,0.11866448
2957620,0.118569605,0.118569605,0.118569605
3876009,0.11851006,0.11851006,0.11851006
3623899,0.118416406,0.118416406,0.118416406
3065056,0.11832545,0.11832545,0.11832545
3359776,0.11819421,0.11819421,0.11819421
3415795,0.11819071,0.11819071,0.11819071
3403367,0.11812092,0.11812092,0.11812092
3349147,0.1180437,0.1180437,0.1180437
3337512,0.1178773,0.1178773,0.1178773
3025967,0.11739082,0.11739082,0.11739082
3891079,0.117291726,0.117291726,0.117291726
2644320,0.11700837,0.11700837,0.11700837
3517571,0.11699818,0.11699818,0.11699818
3576294,0.11686378,0.11686378,0.11686378
2018707,0.1165284,0.1165284,0.1165284
3524099,0.11624397,0.11624397,0.11624397
3555598,0.11593132,0.11593132,0.11593132
3771485,0.11576092,0.11576092,0.11576092
3632172,0.115627155,0.115627155,0.115627155
3885191,0.1154435,0.1154435,0.1154435
2804003,0.11526651,0.11526651,0.11526651
3214171,0.11518419,0.11518419,0.11518419
3891065,0.115015015,0.115015015,0.115015015
2967696,0.1147859,0.1147859,0.1147859
3147130,0.11463972,0.11463972,0.11463972
3423821,0.11461412,0.11461412,0.11461412
3762519,0.11461046,0.11461046,0.11461046
2613589,0.11442917,0.11442917,0.11442917
2813535,0.11435933,0.11435933,0.11435933
3573784,0.11418322,0.11418322,0.11418322
3797049,0.11408432,0.11408432,0.11408432
2737781,0.11400978,0.11400978,0.11400978
2824878,0.11378355,0.11378355,0.11378355
3327020,0.11364564,0.11364564,0.11364564
3317255,0.11344651,0.11344651,0.11344651
2414822,0.11342545,0.11342545,0.11342545
3745288,0.11340597,0.11340597,0.11340597
3533951,0.113369085,0.113369085,0.113369085
3705886,0.11325779,0.11325779,0.11325779
3477656,0.11320734,0.11320734,0.11320734
3038616,0.11303604,0.11303604,0.11303604
3124463,0.11291899,0.11291899,0.11291899
2672240,0.11284799,0.11284799,0.11284799
3086146,0.11278218,0.11278218,0.11278218
3006050,0.11266599,0.11266599,0.11266599
3052582,0.11234543,0.11234543,0.11234543
2561009,0.112312764,0.112312764,0.112312764
2956708,0.11217443,0.11217443,0.11217443
3252509,0.11208757,0.11208757,0.11208757
3555236,0.1118494,0.1118494,0.1118494
1906865,0.11178199,0.11178199,0.11178199
3537269,0.11164842,0.11164842,0.11164842
425596,0.11100574,0.11100574,0.11100574
3565923,0.11099467,0.11099467,0.11099467
2526401,0.11099002,0.11099002,0.11099002
2700584,0.11077921,0.11077921,0.11077921
3400884,0.11077105,0.11077105,0.11077105
442117,0.11067461,0.11067461,0.11067461
2893369,0.11052702,0.11052702,0.11052702
2965574,0.110425085,0.110425085,0.110425085
3844236,0.110407665,0.110407665,0.110407665
2813126,0.110396415,0.110396415,0.110396415
2944328,0.110251516,0.110251516,0.110251516
2908659,0.110169664,0.110169664,0.110169664
3841536,0.110142075,0.110142075,0.110142075
3334646,0.11005486,0.11005486,0.11005486
2827807,0.110035345,0.110035345,0.110035345
2911467,0.10993869,0.10993869,0.10993869
3614649,0.109781265,0.109781265,0.109781265
3824558,0.10972313,0.10972313,0.10972313
3495262,0.10954076,0.10954076,0.10954076
3319903,0.109429434,0.109429434,0.109429434
2838910,0.1094172,0.1094172,0.1094172
3094007,0.1093341,0.1093341,0.1093341
2630042,0.10929325,0.10929325,0.10929325
2917397,0.10926978,0.10926978,0.10926978
3582625,0.10921902,0.10921902,0.10921902
3784075,0.10915521,0.10915521,0.10915521
3686063,0.10910299,0.10910299,0.10910299
3114322,0.10892385,0.10892385,0.10892385
3664367,0.10877705,0.10877705,0.10877705
2955276,0.10874892,0.10874892,0.10874892
3235905,0.108744204,0.108744204,0.108744204
2966984,0.10869693,0.10869693,0.10869693
3120998,0.108573355,0.108573355,0.108573355
3184652,0.10852907,0.10852907,0.10852907
3745887,0.10850325,0.10850325,0.10850325
2685790,0.10839312,0.10839312,0.10839312
2877789,0.10838516,0.10838516,0.10838516
3377046,0.10836806,0.10836806,0.10836806
2686952,0.10834263,0.10834263,0.10834263
3108531,0.1083244,0.1083244,0.1083244
3148421,0.10822617,0.10822617,0.10822617
2822251,0.10822081,0.10822081,0.10822081
3734632,0.10809807,0.10809807,0.10809807
2615375,0.108092286,0.108092286,0.108092286
3579014,0.1080732,0.1080732,0.1080732
3872153,0.108005196,0.108005196,0.108005196
3890744,0.1079788,0.1079788,0.1079788
3891391,0.1079218,0.1079218,0.1079218
2754087,0.10791491,0.10791491,0.10791491
3035779,0.10789641,0.10789641,0.10789641
3641729,0.10785135,0.10785135,0.10785135
1084250,0.10755342,0.10755342,0.10755342
2726474,0.107437834,0.107437834,0.107437834
2886329,0.10721636,0.10721636,0.10721636
3844859,0.107166044,0.107166044,0.107166044
2709962,0.10712873,0.10712873,0.10712873
3003677,0.10709318,0.10709318,0.10709318
3233373,0.10707564,0.10707564,0.10707564
3767583,0.107057884,0.107057884,0.107057884
3195172,0.10688552,0.10688552,0.10688552
524183,0.10674804,0.10674804,0.10674804
2626691,0.10671739,0.10671739,0.10671739
3487309,0.106672674,0.106672674,0.106672674
3409401,0.106632635,0.106632635,0.106632635
2994134,0.10662405,0.10662405,0.10662405
3459797,0.106619544,0.106619544,0.106619544
3415156,0.10644487,0.10644487,0.10644487
3658835,0.106436394,0.106436394,0.106436394
3630144,0.106367,0.106367,0.106367
3290976,0.10626534,0.10626534,0.10626534
3241378,0.10597972,0.10597972,0.10597972
3878100,0.105953865,0.105953865,0.105953865
3152734,0.105813175,0.105813175,0.105813175
2467409,0.105493836,0.105493836,0.105493836
3713602,0.10548319,0.10548319,0.10548319
3492084,0.105469465,0.105469465,0.105469465
3543950,0.10542353,0.10542353,0.10542353
2799006,0.10528223,0.10528223,0.10528223
2952802,0.10525526,0.10525526,0.10525526
2737771,0.10518657,0.10518657,0.10518657
3733961,0.10507005,0.10507005,0.10507005
3789899,0.10506413,0.10506413,0.10506413
3062014,0.10494724,0.10494724,0.10494724
3410720,0.104941346,0.104941346,0.104941346
3004490,0.10492703,0.10492703,0.10492703
2771816,0.10492319,0.10492319,0.10492319
3020603,0.10491063,0.10491063,0.10491063
3675506,0.10489147,0.10489147,0.10489147
3884537,0.10482739,0.10482739,0.10482739
2672220,0.104808345,0.104808345,0.104808345
3036638,0.10473144,0.10473144,0.10473144
3853387,0.10469071,0.10469071,0.10469071
3549451,0.1044561,0.1044561,0.1044561
1314921,0.10445499,0.10445499,0.10445499
2732131,0.104393326,0.104393326,0.104393326
3132663,0.10428449,0.10428449,0.10428449
503388,0.10424015,0.10424015,0.10424015
3032672,0.104223296,0.104223296,0.104223296
3523895,0.104200274,0.104200274,0.104200274
3481807,0.10419005,0.10419005,0.10419005
3829827,0.10414747,0.10414747,0.10414747
2797382,0.104082614,0.104082614,0.104082614
3251532,0.10403618,0.10403618,0.10403618
