,title,abstract,body
3622346,0.46006313,0.46006313,0.46006313
3335656,0.40063524,0.40063524,0.40063524
3488388,0.3500634,0.3500634,0.3500634
2169208,0.34666398,0.34666398,0.34666398
2804036,0.34193295,0.34193295,0.34193295
2823093,0.33454794,0.33454794,0.33454794
3384962,0.3256115,0.3256115,0.3256115
2958974,0.325162,0.325162,0.325162
2745147,0.32430783,0.32430783,0.32430783
3409401,0.31954503,0.31954503,0.31954503
3424868,0.316185,0.316185,0.316185
3320293,0.31423572,0.31423572,0.31423572
3236138,0.3118807,0.3118807,0.3118807
2536182,0.31017554,0.31017554,0.31017554
2950136,0.30622563,0.30622563,0.30622563
3100118,0.30310953,0.30310953,0.30310953
3543541,0.30156228,0.30156228,0.30156228
3485486,0.29750806,0.29750806,0.29750806
3555573,0.29499593,0.29499593,0.29499593
3732623,0.29248568,0.29248568,0.29248568
3773459,0.2857027,0.2857027,0.2857027
2637917,0.28451565,0.28451565,0.28451565
3656703,0.28358254,0.28358254,0.28358254
3387584,0.28282338,0.28282338,0.28282338
3266655,0.2821922,0.2821922,0.2821922
2868877,0.27947882,0.27947882,0.27947882
1479389,0.27900687,0.27900687,0.27900687
3519017,0.27803627,0.27803627,0.27803627
3336229,0.2778996,0.2778996,0.2778996
3629711,0.27574828,0.27574828,0.27574828
3492078,0.27530473,0.27530473,0.27530473
3379929,0.2749533,0.2749533,0.2749533
3535729,0.27325082,0.27325082,0.27325082
2778448,0.2719879,0.2719879,0.2719879
2989737,0.271409,0.271409,0.271409
3114546,0.27111143,0.27111143,0.27111143
3655452,0.270966,0.270966,0.270966
3080571,0.2700531,0.2700531,0.2700531
3596900,0.26711172,0.26711172,0.26711172
2840827,0.2657513,0.2657513,0.2657513
3032179,0.26471317,0.26471317,0.26471317
2906941,0.26414353,0.26414353,0.26414353
2951541,0.2624857,0.2624857,0.2624857
3792511,0.26145166,0.26145166,0.26145166
2803987,0.2609707,0.2609707,0.2609707
2841744,0.26025462,0.26025462,0.26025462
3420703,0.2599562,0.2599562,0.2599562
2884340,0.2584651,0.2584651,0.2584651
3867333,0.2576591,0.2576591,0.2576591
2990903,0.2564356,0.2564356,0.2564356
2621130,0.25534946,0.25534946,0.25534946
2612756,0.2546415,0.2546415,0.2546415
3487017,0.2543132,0.2543132,0.2543132
2848143,0.2513763,0.2513763,0.2513763
3148888,0.2512286,0.2512286,0.2512286
3181876,0.2507551,0.2507551,0.2507551
2615269,0.2500293,0.2500293,0.2500293
3638505,0.24759458,0.24759458,0.24759458
3779421,0.24723122,0.24723122,0.24723122
2754658,0.24721448,0.24721448,0.24721448
2700440,0.24594395,0.24594395,0.24594395
3039003,0.24583298,0.24583298,0.24583298
3335558,0.24437854,0.24437854,0.24437854
2647170,0.24426839,0.24426839,0.24426839
3649302,0.24397717,0.24397717,0.24397717
3120183,0.24395847,0.24395847,0.24395847
3793431,0.24136299,0.24136299,0.24136299
3806430,0.24093795,0.24093795,0.24093795
2675011,0.2405975,0.2405975,0.2405975
2760696,0.24055721,0.24055721,0.24055721
3324503,0.2398808,0.2398808,0.2398808
2746232,0.23909877,0.23909877,0.23909877
3335556,0.23725472,0.23725472,0.23725472
3592941,0.23724745,0.23724745,0.23724745
3564105,0.23722337,0.23722337,0.23722337
2810605,0.23675711,0.23675711,0.23675711
1474397,0.2365507,0.2365507,0.2365507
2806397,0.23639283,0.23639283,0.23639283
3449190,0.23487644,0.23487644,0.23487644
3646790,0.23388086,0.23388086,0.23388086
2363727,0.23348972,0.23348972,0.23348972
2740013,0.23342621,0.23342621,0.23342621
3214451,0.23315854,0.23315854,0.23315854
2924860,0.2310898,0.2310898,0.2310898
3248865,0.2306696,0.2306696,0.2306696
2364577,0.22993365,0.22993365,0.22993365
3719282,0.22939038,0.22939038,0.22939038
3530850,0.22916979,0.22916979,0.22916979
3133515,0.22874177,0.22874177,0.22874177
3615918,0.2286636,0.2286636,0.2286636
3678789,0.22849426,0.22849426,0.22849426
3095901,0.22807527,0.22807527,0.22807527
3322896,0.22803979,0.22803979,0.22803979
3114308,0.22781476,0.22781476,0.22781476
3710144,0.22760575,0.22760575,0.22760575
3619046,0.22686484,0.22686484,0.22686484
2675175,0.22662115,0.22662115,0.22662115
2749044,0.22584763,0.22584763,0.22584763
2827085,0.22530936,0.22530936,0.22530936
3420636,0.22525899,0.22525899,0.22525899
3638550,0.22487946,0.22487946,0.22487946
3444913,0.22481768,0.22481768,0.22481768
3424871,0.22480679,0.22480679,0.22480679
3056330,0.2243199,0.2243199,0.2243199
3611086,0.22401308,0.22401308,0.22401308
2700429,0.22305624,0.22305624,0.22305624
3271399,0.22289348,0.22289348,0.22289348
3339806,0.22255145,0.22255145,0.22255145
3174928,0.2225422,0.2225422,0.2225422
3299121,0.22129534,0.22129534,0.22129534
3159262,0.2212542,0.2212542,0.2212542
3677011,0.21975245,0.21975245,0.21975245
2543003,0.21872184,0.21872184,0.21872184
2769390,0.21855567,0.21855567,0.21855567
2375864,0.21811345,0.21811345,0.21811345
3466900,0.21794568,0.21794568,0.21794568
3350022,0.21750538,0.21750538,0.21750538
3700969,0.21716538,0.21716538,0.21716538
1804104,0.21574275,0.21574275,0.21574275
2894487,0.21555063,0.21555063,0.21555063
3040077,0.21497071,0.21497071,0.21497071
2817864,0.21426535,0.21426535,0.21426535
3572972,0.21288405,0.21288405,0.21288405
3622306,0.21268098,0.21268098,0.21268098
2923424,0.21236852,0.21236852,0.21236852
2672273,0.2111884,0.2111884,0.2111884
2769286,0.21110398,0.21110398,0.21110398
3180395,0.21078205,0.21078205,0.21078205
1065003,0.2098441,0.2098441,0.2098441
2957859,0.20949565,0.20949565,0.20949565
3259378,0.20948584,0.20948584,0.20948584
2738416,0.20931843,0.20931843,0.20931843
3601021,0.20841734,0.20841734,0.20841734
3502773,0.20833366,0.20833366,0.20833366
3713995,0.20773998,0.20773998,0.20773998
3678467,0.20721841,0.20721841,0.20721841
2700584,0.20694225,0.20694225,0.20694225
3335608,0.20639734,0.20639734,0.20639734
2824638,0.20543191,0.20543191,0.20543191
3466862,0.20488684,0.20488684,0.20488684
3573361,0.20464884,0.20464884,0.20464884
3161003,0.20447023,0.20447023,0.20447023
3881380,0.2039385,0.2039385,0.2039385
