,title,abstract,body
3587910,0.31997132,0.31997132,0.31997132
2536182,0.3077291,0.3077291,0.3077291
3299121,0.30111337,0.30111337,0.30111337
3170633,0.28397948,0.28397948,0.28397948
2542347,0.2809011,0.2809011,0.2809011
2700434,0.28021255,0.28021255,0.28021255
3023754,0.27024823,0.27024823,0.27024823
3690791,0.26022217,0.26022217,0.26022217
3853387,0.2537137,0.2537137,0.2537137
3203060,0.25030097,0.25030097,0.25030097
2803948,0.2489874,0.2489874,0.2489874
3789280,0.23813571,0.23813571,0.23813571
3276041,0.2339123,0.2339123,0.2339123
2772260,0.23325413,0.23325413,0.23325413
2827098,0.23141775,0.23141775,0.23141775
3161475,0.23085941,0.23085941,0.23085941
2740172,0.22868237,0.22868237,0.22868237
2740325,0.22410332,0.22410332,0.22410332
2783053,0.22347999,0.22347999,0.22347999
3677011,0.22182508,0.22182508,0.22182508
1276800,0.22125804,0.22125804,0.22125804
3716031,0.21879792,0.21879792,0.21879792
3206111,0.21848725,0.21848725,0.21848725
3090107,0.2159307,0.2159307,0.2159307
2822252,0.21486105,0.21486105,0.21486105
2946729,0.21420564,0.21420564,0.21420564
3336229,0.21359292,0.21359292,0.21359292
2621130,0.2135737,0.2135737,0.2135737
3225311,0.21288285,0.21288285,0.21288285
3177592,0.21286705,0.21286705,0.21286705
3535729,0.21277425,0.21277425,0.21277425
2904803,0.21024427,0.21024427,0.21024427
2948389,0.20894074,0.20894074,0.20894074
3085223,0.20869441,0.20869441,0.20869441
2783073,0.20776333,0.20776333,0.20776333
2954374,0.20587231,0.20587231,0.20587231
2803902,0.20542835,0.20542835,0.20542835
3219759,0.20508444,0.20508444,0.20508444
3775210,0.20488548,0.20488548,0.20488548
2600375,0.20479715,0.20479715,0.20479715
3519024,0.20470521,0.20470521,0.20470521
3292990,0.20460142,0.20460142,0.20460142
3808952,0.2027677,0.2027677,0.2027677
2760696,0.2026323,0.2026323,0.2026323
3831020,0.2001831,0.2001831,0.2001831
3343246,0.19998804,0.19998804,0.19998804
3790037,0.19961783,0.19961783,0.19961783
2628155,0.19959864,0.19959864,0.19959864
2629964,0.1986522,0.1986522,0.1986522
3378931,0.1976769,0.1976769,0.1976769
3597858,0.19750081,0.19750081,0.19750081
3146124,0.19657995,0.19657995,0.19657995
3608317,0.19655937,0.19655937,0.19655937
3580369,0.19632237,0.19632237,0.19632237
1920530,0.19435808,0.19435808,0.19435808
3849794,0.19398592,0.19398592,0.19398592
3775019,0.19377638,0.19377638,0.19377638
3396276,0.19352062,0.19352062,0.19352062
3177941,0.19297421,0.19297421,0.19297421
2714572,0.19290382,0.19290382,0.19290382
3162760,0.19218391,0.19218391,0.19218391
3656703,0.19210128,0.19210128,0.19210128
3492078,0.1911592,0.1911592,0.1911592
2988179,0.19082037,0.19082037,0.19082037
3323283,0.190515,0.190515,0.190515
2918823,0.18968883,0.18968883,0.18968883
3322929,0.18864335,0.18864335,0.18864335
3277043,0.18854527,0.18854527,0.18854527
3424871,0.18796729,0.18796729,0.18796729
3114546,0.18723422,0.18723422,0.18723422
3371525,0.18701184,0.18701184,0.18701184
3859033,0.18676034,0.18676034,0.18676034
2699958,0.18659087,0.18659087,0.18659087
3789906,0.18585604,0.18585604,0.18585604
2853047,0.1857008,0.1857008,0.1857008
2655297,0.18536039,0.18536039,0.18536039
3415813,0.18467762,0.18467762,0.18467762
2803992,0.1846163,0.1846163,0.1846163
3311442,0.18428625,0.18428625,0.18428625
3507060,0.18375461,0.18375461,0.18375461
3609961,0.18262304,0.18262304,0.18262304
2910294,0.18217927,0.18217927,0.18217927
3004609,0.18138698,0.18138698,0.18138698
2908671,0.18071982,0.18071982,0.18071982
3056330,0.18048099,0.18048099,0.18048099
2732070,0.18037891,0.18037891,0.18037891
1112595,0.17993301,0.17993301,0.17993301
2769390,0.179417,0.179417,0.179417
3591543,0.17875202,0.17875202,0.17875202
2700440,0.17855664,0.17855664,0.17855664
2700453,0.17852645,0.17852645,0.17852645
3214307,0.17851822,0.17851822,0.17851822
3872415,0.1773378,0.1773378,0.1773378
3439358,0.17706169,0.17706169,0.17706169
1283982,0.1764712,0.1764712,0.1764712
3097723,0.17620195,0.17620195,0.17620195
2827106,0.1758902,0.1758902,0.1758902
3482327,0.17581233,0.17581233,0.17581233
2714570,0.17577364,0.17577364,0.17577364
3686605,0.17560716,0.17560716,0.17560716
2804722,0.17554364,0.17554364,0.17554364
2700454,0.17459527,0.17459527,0.17459527
