pmcid,score,pmcid,score,pmcid,score
2884455,0.58067876,2884455,0.58067876,2884455,0.58067876
3097809,0.3750223,3097809,0.3750223,3097809,0.3750223
2908674,0.37444144,2908674,0.37444144,2908674,0.37444144
2588583,0.34206182,2588583,0.34206182,2588583,0.34206182
3099610,0.33604643,3099610,0.33604643,3099610,0.33604643
3369119,0.32854417,3369119,0.32854417,3369119,0.32854417
2766886,0.31192267,2766886,0.31192267,2766886,0.31192267
3430087,0.30734298,3430087,0.30734298,3430087,0.30734298
3818784,0.29827428,3818784,0.29827428,3818784,0.29827428
3215545,0.295867,3215545,0.295867,3215545,0.295867
1198256,0.28170496,1198256,0.28170496,1198256,0.28170496
3625880,0.28121245,3625880,0.28121245,3625880,0.28121245
3719296,0.28067216,3719296,0.28067216,3719296,0.28067216
3614797,0.2776074,3614797,0.2776074,3614797,0.2776074
3205660,0.273861,3205660,0.273861,3205660,0.273861
3361201,0.26862302,3361201,0.26862302,3361201,0.26862302
3866077,0.26338145,3866077,0.26338145,3866077,0.26338145
3628456,0.26081342,3628456,0.26081342,3628456,0.26081342
3780706,0.2539371,3780706,0.2539371,3780706,0.2539371
2767137,0.24973151,2767137,0.24973151,2767137,0.24973151
3019596,0.2486731,3019596,0.2486731,3019596,0.2486731
2766898,0.24269564,2766898,0.24269564,2766898,0.24269564
3052620,0.23767559,3052620,0.23767559,3052620,0.23767559
3480933,0.23653111,3480933,0.23653111,3480933,0.23653111
3825977,0.2355341,3825977,0.2355341,3825977,0.2355341
3014817,0.22958641,3014817,0.22958641,3014817,0.22958641
3364650,0.22892231,3364650,0.22892231,3364650,0.22892231
3424655,0.22417578,3424655,0.22417578,3424655,0.22417578
3419394,0.22221945,3419394,0.22221945,3419394,0.22221945
3043563,0.21806267,3043563,0.21806267,3043563,0.21806267
3730194,0.213981,3730194,0.213981,3730194,0.213981
2963752,0.21260937,2963752,0.21260937,2963752,0.21260937
3719271,0.21084653,3719271,0.21084653,3719271,0.21084653
3444845,0.21021897,3444845,0.21021897,3444845,0.21021897
3662739,0.2101512,3662739,0.2101512,3662739,0.2101512
2693868,0.2087786,2693868,0.2087786,2693868,0.2087786
3825982,0.2087217,3825982,0.2087217,3825982,0.2087217
3398080,0.20804943,3398080,0.20804943,3398080,0.20804943
2800936,0.20635594,2800936,0.20635594,2800936,0.20635594
3163653,0.20593774,3163653,0.20593774,3163653,0.20593774
3531040,0.20578222,3531040,0.20578222,3531040,0.20578222
156624,0.20577556,156624,0.20577556,156624,0.20577556
3237206,0.20390742,3237206,0.20390742,3237206,0.20390742
3162982,0.2033343,3162982,0.2033343,3162982,0.2033343
3094260,0.20215821,3094260,0.20215821,3094260,0.20215821
3015801,0.20113735,3015801,0.20113735,3015801,0.20113735
2941598,0.20016362,2941598,0.20016362,2941598,0.20016362
3787639,0.19913958,3787639,0.19913958,3787639,0.19913958
2700683,0.19906066,2700683,0.19906066,2700683,0.19906066
3180421,0.19836076,3180421,0.19836076,3180421,0.19836076
2640409,0.19791003,2640409,0.19791003,2640409,0.19791003
3415088,0.19778343,3415088,0.19778343,3415088,0.19778343
2938513,0.19669901,2938513,0.19669901,2938513,0.19669901
3015361,0.19502307,3015361,0.19502307,3015361,0.19502307
3000417,0.19442616,3000417,0.19442616,3000417,0.19442616
3350117,0.19275789,3350117,0.19275789,3350117,0.19275789
3502786,0.1925586,3502786,0.1925586,3502786,0.1925586
2672273,0.1923126,2672273,0.1923126,2672273,0.1923126
3348033,0.19061886,3348033,0.19061886,3348033,0.19061886
3749061,0.19037032,3749061,0.19037032,3749061,0.19037032
3335639,0.19014864,3335639,0.19014864,3335639,0.19014864
3100577,0.19009371,3100577,0.19009371,3100577,0.19009371
3148597,0.1894131,3148597,0.1894131,3148597,0.1894131
2726514,0.18904856,2726514,0.18904856,2726514,0.18904856
3745887,0.18892205,3745887,0.18892205,3745887,0.18892205
3283056,0.18889962,3283056,0.18889962,3283056,0.18889962
3604837,0.18853703,3604837,0.18853703,3604837,0.18853703
3687153,0.18749814,3687153,0.18749814,3687153,0.18749814
3821232,0.18727344,3821232,0.18727344,3821232,0.18727344
3596679,0.18722104,3596679,0.18722104,3596679,0.18722104
3848245,0.18616958,3848245,0.18616958,3848245,0.18616958
3261489,0.18441214,3261489,0.18441214,3261489,0.18441214
2806401,0.18401538,2806401,0.18401538,2806401,0.18401538
2963121,0.18342921,2963121,0.18342921,2963121,0.18342921
3862308,0.18258163,3862308,0.18258163,3862308,0.18258163
3543180,0.18245557,3543180,0.18245557,3543180,0.18245557
3789311,0.18170276,3789311,0.18170276,3789311,0.18170276
3787631,0.18100098,3787631,0.18100098,3787631,0.18100098
3733704,0.18090463,3733704,0.18090463,3733704,0.18090463
3407432,0.17990984,3407432,0.17990984,3407432,0.17990984
3097598,0.17980863,3097598,0.17980863,3097598,0.17980863
3549390,0.17965938,3549390,0.17965938,3549390,0.17965938
3502812,0.17965509,3502812,0.17965509,3502812,0.17965509
3728876,0.1792624,3728876,0.1792624,3728876,0.1792624
3712208,0.17916997,3712208,0.17916997,3712208,0.17916997
3522359,0.17891558,3522359,0.17891558,3522359,0.17891558
3539596,0.17860855,3539596,0.17860855,3539596,0.17860855
3043439,0.17815194,3043439,0.17815194,3043439,0.17815194
3518087,0.17768043,3518087,0.17768043,3518087,0.17768043
3789904,0.17683978,3789904,0.17683978,3789904,0.17683978
3519057,0.17600846,3519057,0.17600846,3519057,0.17600846
2804733,0.17527257,2804733,0.17527257,2804733,0.17527257
2975263,0.17497787,2975263,0.17497787,2975263,0.17497787
2926674,0.17429514,2926674,0.17429514,2926674,0.17429514
2938501,0.17416686,2938501,0.17416686,2938501,0.17416686
3136068,0.17351025,3136068,0.17351025,3136068,0.17351025
3139186,0.17333183,3139186,0.17333183,3139186,0.17333183
3043566,0.17180267,3043566,0.17180267,3043566,0.17180267
3634207,0.17148837,3634207,0.17148837,3634207,0.17148837
2700241,0.17135382,2700241,0.17135382,2700241,0.17135382
2744771,0.17094463,2744771,0.17094463,2744771,0.17094463
2809077,0.17066981,2809077,0.17066981,2809077,0.17066981
2804732,0.16957335,2804732,0.16957335,2804732,0.16957335
3097761,0.16955215,3097761,0.16955215,3097761,0.16955215
2700674,0.1691933,2700674,0.1691933,2700674,0.1691933
3335711,0.16794842,3335711,0.16794842,3335711,0.16794842
459232,0.16790925,459232,0.16790925,459232,0.16790925
3437081,0.16680914,3437081,0.16680914,3437081,0.16680914
3659468,0.16677585,3659468,0.16677585,3659468,0.16677585
3531039,0.16620891,3531039,0.16620891,3531039,0.16620891
3719309,0.16557348,3719309,0.16557348,3719309,0.16557348
2816301,0.1651961,2816301,0.1651961,2816301,0.1651961
2649930,0.1647807,2649930,0.1647807,2649930,0.1647807
3304266,0.16374388,3304266,0.16374388,3304266,0.16374388
2737786,0.16355255,2737786,0.16355255,2737786,0.16355255
2718206,0.16334993,2718206,0.16334993,2718206,0.16334993
3728878,0.16322705,3728878,0.16322705,3728878,0.16322705
3493838,0.16288741,3493838,0.16288741,3493838,0.16288741
2990894,0.16223066,2990894,0.16223066,2990894,0.16223066
3030804,0.16222988,3030804,0.16222988,3030804,0.16222988
3236393,0.16201667,3236393,0.16201667,3236393,0.16201667
3671678,0.16117023,3671678,0.16117023,3671678,0.16117023
2930290,0.16048652,2930290,0.16048652,2930290,0.16048652
3298201,0.15996975,3298201,0.15996975,3298201,0.15996975
3742155,0.1599417,3742155,0.1599417,3742155,0.1599417
3205541,0.15987426,3205541,0.15987426,3205541,0.15987426
3066713,0.15944596,3066713,0.15944596,3066713,0.15944596
3314562,0.15943764,3314562,0.15943764,3314562,0.15943764
3747426,0.15910244,3747426,0.15910244,3747426,0.15910244
2948321,0.15822582,2948321,0.15822582,2948321,0.15822582
3655492,0.15784967,3655492,0.15784967,3655492,0.15784967
3097688,0.15764022,3097688,0.15764022,3097688,0.15764022
2971715,0.15743133,2971715,0.15743133,2971715,0.15743133
3507754,0.15622708,3507754,0.15622708,3507754,0.15622708
2880140,0.1561906,2880140,0.1561906,2880140,0.1561906
3783812,0.15347497,3783812,0.15347497,3783812,0.15347497
3353198,0.15337971,3353198,0.15337971,3353198,0.15337971
3799716,0.15327682,3799716,0.15327682,3799716,0.15327682
3348525,0.15292923,3348525,0.15292923,3348525,0.15292923
3016127,0.15239976,3016127,0.15239976,3016127,0.15239976
3575620,0.1522769,3575620,0.1522769,3575620,0.1522769
3214491,0.1518683,3214491,0.1518683,3214491,0.1518683
3502792,0.15125053,3502792,0.15125053,3502792,0.15125053
2700584,0.15098765,2700584,0.15098765,2700584,0.15098765
3097770,0.15061113,3097770,0.15061113,3097770,0.15061113
3304276,0.15056176,3304276,0.15056176,3304276,0.15056176
3728865,0.14993899,3728865,0.14993899,3728865,0.14993899
3539385,0.14988264,3539385,0.14988264,3539385,0.14988264
3789895,0.14978677,3789895,0.14978677,3789895,0.14978677
3041052,0.1497457,3041052,0.1497457,3041052,0.1497457
59895,0.1491872,59895,0.1491872,59895,0.1491872
3614675,0.14849083,3614675,0.14849083,3614675,0.14849083
3148888,0.14846669,3148888,0.14846669,3148888,0.14846669
3329089,0.14823984,3329089,0.14823984,3329089,0.14823984
3335546,0.14748126,3335546,0.14748126,3335546,0.14748126
3702243,0.14727347,3702243,0.14727347,3702243,0.14727347
3653538,0.14699571,3653538,0.14699571,3653538,0.14699571
2726508,0.14672984,2726508,0.14672984,2726508,0.14672984
3873172,0.14669774,3873172,0.14669774,3873172,0.14669774
3649179,0.14621526,3649179,0.14621526,3649179,0.14621526
2970788,0.14615278,2970788,0.14615278,2970788,0.14615278
3310351,0.146034,3310351,0.146034,3310351,0.146034
3521816,0.14590447,3521816,0.14590447,3521816,0.14590447
2993706,0.14590387,2993706,0.14590387,2993706,0.14590387
3085068,0.14588037,3085068,0.14588037,3085068,0.14588037
3299365,0.145246,3299365,0.145246,3299365,0.145246
3407435,0.14509319,3407435,0.14509319,3407435,0.14509319
3746308,0.1448729,3746308,0.1448729,3746308,0.1448729
2970787,0.14347847,2970787,0.14347847,2970787,0.14347847
3016819,0.1433136,3016819,0.1433136,3016819,0.1433136
3205779,0.14324464,3205779,0.14324464,3205779,0.14324464
3307215,0.14306697,3307215,0.14306697,3307215,0.14306697
3818613,0.14273976,3818613,0.14273976,3818613,0.14273976
3304256,0.142518,3304256,0.142518,3304256,0.142518
3535796,0.14242736,3535796,0.14242736,3535796,0.14242736
3702068,0.14195356,3702068,0.14195356,3702068,0.14195356
3629711,0.14135647,3629711,0.14135647,3629711,0.14135647
3713583,0.14102072,3713583,0.14102072,3713583,0.14102072
2747450,0.13980936,2747450,0.13980936,2747450,0.13980936
2713849,0.13979131,2713849,0.13979131,2713849,0.13979131
1913924,0.13958031,1913924,0.13958031,1913924,0.13958031
3015759,0.13952836,3015759,0.13952836,3015759,0.13952836
3225467,0.13926812,3225467,0.13926812,3225467,0.13926812
3683194,0.13921787,3683194,0.13921787,3683194,0.13921787
3435860,0.1391935,3435860,0.1391935,3435860,0.1391935
3614378,0.13912953,3614378,0.13912953,3614378,0.13912953
3162726,0.13845018,3162726,0.13845018,3162726,0.13845018
3259091,0.13832015,3259091,0.13832015,3259091,0.13832015
3015447,0.13778637,3015447,0.13778637,3015447,0.13778637
3852859,0.13756727,3852859,0.13756727,3852859,0.13756727
3514797,0.13737214,3514797,0.13737214,3514797,0.13737214
2737761,0.13683727,2737761,0.13683727,2737761,0.13683727
3156502,0.13667832,3156502,0.13667832,3156502,0.13667832
3502781,0.13663559,3502781,0.13663559,3502781,0.13663559
3618104,0.13630545,3618104,0.13630545,3618104,0.13630545
2729468,0.13613969,2729468,0.13613969,2729468,0.13613969
3676995,0.13583788,3676995,0.13583788,3676995,0.13583788
2626783,0.13535872,2626783,0.13535872,2626783,0.13535872
3263230,0.13517657,3263230,0.13517657,3263230,0.13517657
1934908,0.13509023,1934908,0.13509023,1934908,0.13509023
3472540,0.13506074,3472540,0.13506074,3472540,0.13506074
3073784,0.13504526,3073784,0.13504526,3073784,0.13504526
3556020,0.13495605,3556020,0.13495605,3556020,0.13495605
3493829,0.13449757,3493829,0.13449757,3493829,0.13449757
2628006,0.1344288,2628006,0.1344288,2628006,0.1344288
3097768,0.13440584,3097768,0.13440584,3097768,0.13440584
3043456,0.13389684,3043456,0.13389684,3043456,0.13389684
3600265,0.13327737,3600265,0.13327737,3600265,0.13327737
3016023,0.13325366,3016023,0.13325366,3016023,0.13325366
3409922,0.13303035,3409922,0.13303035,3409922,0.13303035
3859019,0.13288756,3859019,0.13288756,3859019,0.13288756
3302016,0.13282156,3302016,0.13282156,3302016,0.13282156
3016001,0.13279869,3016001,0.13279869,3016001,0.13279869
3684085,0.13277084,3684085,0.13277084,3684085,0.13277084
3015647,0.1325923,3015647,0.1325923,3015647,0.1325923
3888003,0.13246797,3888003,0.13246797,3888003,0.13246797
3088862,0.13174786,3088862,0.13174786,3088862,0.13174786
1502130,0.13170624,1502130,0.13170624,1502130,0.13170624
3214510,0.13141702,3214510,0.13141702,3214510,0.13141702
3866672,0.1310743,3866672,0.1310743,3866672,0.1310743
3699153,0.13101244,3699153,0.13101244,3699153,0.13101244
3417704,0.13065578,3417704,0.13065578,3417704,0.13065578
3784114,0.13039066,3784114,0.13039066,3784114,0.13039066
1904435,0.13025744,1904435,0.13025744,1904435,0.13025744
3690676,0.13018744,3690676,0.13018744,3690676,0.13018744
3409542,0.1300051,3409542,0.1300051,3409542,0.1300051
2878686,0.13000436,2878686,0.13000436,2878686,0.13000436
3170348,0.12995377,3170348,0.12995377,3170348,0.12995377
3693925,0.12985191,3693925,0.12985191,3693925,0.12985191
2726540,0.1296145,2726540,0.1296145,2726540,0.1296145
3838404,0.12949766,3838404,0.12949766,3838404,0.12949766
3161682,0.12943378,3161682,0.12943378,3161682,0.12943378
1475650,0.1293777,1475650,0.1293777,1475650,0.1293777
3876312,0.12878682,3876312,0.12878682,3876312,0.12878682
3702062,0.12860046,3702062,0.12860046,3702062,0.12860046
3475944,0.1283631,3475944,0.1283631,3475944,0.1283631
1906865,0.12808685,1906865,0.12808685,1906865,0.12808685
3129104,0.12796442,3129104,0.12796442,3129104,0.12796442
3447137,0.12781656,3447137,0.12781656,3447137,0.12781656
3304281,0.12764202,3304281,0.12764202,3304281,0.12764202
3335484,0.12742649,3335484,0.12742649,3335484,0.12742649
1164436,0.12678939,1164436,0.12678939,1164436,0.12678939
3217843,0.1267815,3217843,0.1267815,3217843,0.1267815
3150205,0.12646998,3150205,0.12646998,3150205,0.12646998
2098769,0.1263058,2098769,0.1263058,2098769,0.1263058
3596056,0.12588121,3596056,0.12588121,3596056,0.12588121
2754658,0.12554343,2754658,0.12554343,2754658,0.12554343
3432328,0.12551375,3432328,0.12551375,3432328,0.12551375
3639707,0.12535554,3639707,0.12535554,3639707,0.12535554
3702061,0.12528878,3702061,0.12528878,3702061,0.12528878
2311322,0.12490914,2311322,0.12490914,2311322,0.12490914
3651717,0.124879934,3651717,0.124879934,3651717,0.124879934
2194704,0.124522634,2194704,0.124522634,2194704,0.124522634
3847484,0.12425001,3847484,0.12425001,3847484,0.12425001
1784608,0.12417004,1784608,0.12417004,1784608,0.12417004
3498648,0.12381756,3498648,0.12381756,3498648,0.12381756
2449186,0.12357088,2449186,0.12357088,2449186,0.12357088
3015834,0.12329316,3015834,0.12329316,3015834,0.12329316
2921813,0.12323746,2921813,0.12323746,2921813,0.12323746
3547807,0.12304375,3547807,0.12304375,3547807,0.12304375
3335596,0.12302482,3335596,0.12302482,3335596,0.12302482
2698057,0.122806445,2698057,0.122806445,2698057,0.122806445
3304264,0.12267678,3304264,0.12267678,3304264,0.12267678
3543215,0.122509554,3543215,0.122509554,3543215,0.122509554
2778945,0.122439556,2778945,0.122439556,2778945,0.122439556
2776369,0.122067705,2776369,0.122067705,2776369,0.122067705
2137490,0.121661805,2137490,0.121661805,2137490,0.121661805
1832178,0.121586114,1832178,0.121586114,1832178,0.121586114
3814076,0.12125389,3814076,0.12125389,3814076,0.12125389
2769376,0.12081514,2769376,0.12081514,2769376,0.12081514
3204688,0.12047319,3204688,0.12047319,3204688,0.12047319
3399219,0.120468035,3399219,0.120468035,3399219,0.120468035
3347651,0.12005054,3347651,0.12005054,3347651,0.12005054
3295574,0.1199388,3295574,0.1199388,3295574,0.1199388
3304289,0.119901985,3304289,0.119901985,3304289,0.119901985
2769446,0.11989719,2769446,0.11989719,2769446,0.11989719
3860042,0.11986089,3860042,0.11986089,3860042,0.11986089
2920571,0.1197526,2920571,0.1197526,2920571,0.1197526
3699154,0.119731195,3699154,0.119731195,3699154,0.119731195
3424659,0.119679555,3424659,0.119679555,3424659,0.119679555
3529443,0.119369715,3529443,0.119369715,3529443,0.119369715
3809165,0.11919606,3809165,0.11919606,3809165,0.11919606
2801018,0.119043596,2801018,0.119043596,2801018,0.119043596
3679720,0.118871234,3679720,0.118871234,3679720,0.118871234
2823093,0.118851714,2823093,0.118851714,2823093,0.118851714
2724421,0.11867781,2724421,0.11867781,2724421,0.11867781
3151380,0.11862626,3151380,0.11862626,3151380,0.11862626
3783665,0.11856649,3783665,0.11856649,3783665,0.11856649
3350022,0.11851615,3350022,0.11851615,3350022,0.11851615
3719360,0.11844429,3719360,0.11844429,3719360,0.11844429
3692029,0.1183508,3692029,0.1183508,3692029,0.1183508
3015323,0.11824379,3015323,0.11824379,3015323,0.11824379
2698209,0.11808585,2698209,0.11808585,2698209,0.11808585
3376497,0.11802405,3376497,0.11802405,3376497,0.11802405
3411456,0.117957376,3411456,0.117957376,3411456,0.117957376
3336921,0.117832005,3336921,0.117832005,3336921,0.117832005
3881498,0.11774971,3881498,0.11774971,3881498,0.11774971
3880742,0.11748073,3880742,0.11748073,3880742,0.11748073
3001446,0.11698209,3001446,0.11698209,3001446,0.11698209
3852762,0.11694542,3852762,0.11694542,3852762,0.11694542
