pmcid	title	abstract	body
3662144	8.64592	4.135683	2.5940433
3435916	8.002132	4.0215187	2.213514
3806158	7.4656215	3.3076346	2.1488218
2695461	7.2800856	3.5010116	2.1021557
3769411	7.011677	3.3554585	1.8582976
3406938	6.9538484	3.924632	2.1471407
3307967	6.5653253	3.244613	1.9024857
3724961	6.53519	0.058990788	1.6438186
3016264	6.5281253	3.0388205	1.8579458
3544356	6.4201827	3.595358	2.0124185
2859338	6.1742864	3.2549155	1.8280606
2575206	6.174109	3.0633278	1.7913964
3182443	5.845953	2.555183	1.7122142
1808067	5.8381934	0.08099192	1.5669626
2740122	5.829619	2.586734	1.6520869
3548361	5.8088183	0.051407512	1.644903
3206412	5.8077617	2.7693033	1.6176199
2365966	5.802832	2.3703911	1.6125232
3874942	5.802666	2.5672176	1.6368517
3189473	5.8011956	2.8397276	1.6534754
2984319	5.798261	2.4718714	1.6319089
3140527	5.7533584	2.9407887	1.6754085
3813311	5.715398	3.0054827	1.6327809
3354856	5.6370635	0.09532544	1.672578
1440851	5.6315217	2.502531	1.4685686
2803863	5.595712	2.5312297	1.518247
3292842	5.591672	2.7477365	1.6601474
3022204	5.503408	2.4175959	1.459152
2440557	5.4864407	2.1574073	1.4177858
3712156	5.40194	2.2616076	1.4327681
2235827	5.3585405	2.6833067	1.4540946
3491304	5.320228	2.5903919	1.4859055
2774694	5.3199334	3.0579116	1.6324409
3205530	5.303188	0.09926001	0.0
3356853	5.2986217	2.4831607	1.4744458
3625594	5.287267	2.2756956	1.4250267
3410700	5.254626	2.33374	1.432478
3827896	5.2174873	2.5900507	1.4509251
2732598	5.2005005	2.7187889	1.5715196
2690061	5.117156	3.0071383	1.6416174
2329657	5.0933137	0.05314698	0.0
1831476	5.079337	2.3606877	1.4357537
3231647	5.0633116	0.04587904	1.3459347
3474835	5.0586567	0.0	1.41671
2889886	5.0579424	2.1473513	1.4209347
1997123	4.929633	0.079310074	1.4235369
3751269	4.9264016	0.041091535	1.3135772
3767647	4.9055715	2.1708102	1.4092921
3522130	4.897315	2.5800762	1.4230433
3191811	4.883031	0.03936542	1.3471103
2276602	4.803753	2.4752498	1.3353839
2803981	4.7878494	0.0	1.3790729
3835276	4.785024	2.5611157	1.367933
2814228	4.7410483	2.3646078	1.4503778
2861009	4.684042	0.06549217	1.4298593
3887096	4.680975	2.453322	1.4056103
3572648	4.6647625	0.0	1.3759298
3664480	4.650218	2.4628975	1.3826244
2684510	4.617736	2.1091764	1.1719631
3519260	4.6056976	0.041472234	1.1887558
3162710	4.494703	1.9572197	1.1841593
2930659	4.4928246	0.0	1.1488512
2811397	4.487806	0.0	0.0
3017697	4.341254	2.1489015	1.2311966
2740182	4.3381386	0.0	1.1871548
3616170	4.3379517	1.8698745	1.1687148
3432199	4.3368893	0.0	1.1904399
3665179	4.335803	1.9036393	1.1457232
3512399	4.331996	2.049436	1.2256949
2815324	4.3259664	2.0642273	1.2092704
3806357	4.3073893	2.1111562	1.215551
3588621	4.307313	2.2445998	1.2421652
2963752	4.302512	2.3133802	1.1436335
3693641	4.3007126	1.9914479	1.1418339
3432328	4.2963395	0.0	1.2315578
3554459	4.266999	2.1329446	1.2846223
3538779	4.250432	2.0139437	1.1725196
2887505	4.2496533	2.3632774	1.2073293
3422180	4.2251916	2.1098068	1.2462214
2031875	4.213027	2.1814835	1.2325503
3536938	4.2095275	2.0110095	1.2030313
2983030	4.208418	1.9293966	1.1946667
3680092	4.2043896	0.0485829	0.0
3666207	4.20353	1.9245086	1.1878974
3829741	4.1791368	2.2658286	0.0
2137136	4.1679406	0.0	1.2285898
2848664	4.146368	0.11666337	1.252523
3234656	4.095213	2.0213587	1.1744858
3127004	4.026379	2.1475196	1.2272235
2769281	4.016118	1.8939234	1.1341865
3745915	4.013514	1.9527514	1.1400462
2702400	3.9750943	1.964257	1.208717
3804543	3.972234	2.187041	1.2058161
2955509	3.971736	2.2703075	1.2000581
3184426	3.9698691	2.0170293	1.1983397
3517569	3.96918	2.349532	1.2079751
1276816	3.964876	2.0120358	1.1919477
2844364	3.8929737	1.8362482	1.0861996
3312071	3.8539472	1.7284487	1.0151564
3022897	3.8185854	1.9740223	1.1654264
3412238	3.806286	2.3023887	1.2088206
3853088	3.799488	0.0	1.1463292
2840972	3.7613363	1.5915372	0.9946016
1995203	3.7595205	0.0	0.0
3850443	3.749239	0.0	1.0125153
3560147	3.736536	0.0	0.9770248
3420385	3.7263114	1.7871386	1.0063206
3022319	3.719552	1.8749287	0.955371
3439425	3.7191725	1.9513903	1.0277096
3109347	3.631503	1.7464616	0.0
3318207	3.6170204	1.6807047	1.0226341
2964744	3.615762	1.7767779	1.0240321
3168015	3.6152263	1.7081141	1.0173179
3564064	3.6123307	1.7733465	1.0321203
3533057	3.6120872	1.6931075	1.0258437
3122502	3.6101294	0.0	0.0
2740280	3.6083758	1.5815723	0.96329045
3878177	3.595677	1.6574645	0.98769534
3358934	3.5945184	1.7130035	0.98653704
3637105	3.5940158	1.8008795	1.0042605
3639671	3.582212	0.0	0.96955377
2855478	3.5817297	1.9005464	1.0281818
3192991	3.5777996	1.6534125	1.0230824
3821706	3.546299	1.9181156	0.9836598
3289218	3.5032463	1.7887897	1.025822
3830908	3.5022414	1.7206528	1.0272952
3873169	3.500243	1.6130847	0.0
1712359	3.499337	0.0	1.0163813
3482219	3.4845462	0.0	1.0017737
3445650	3.4692144	1.6917553	0.9845429
3401495	3.4146547	0.0	0.9917269
3350456	3.3583124	1.519472	1.0327779
3216937	3.352568	1.7857761	1.0206052
2929215	3.3426783	1.7148228	0.9849458
2654457	3.326285	0.0	0.0
3844167	3.3235874	1.692763	1.008883
3019368	3.3223665	0.0	0.9824319
3141370	3.3032513	1.9114413	0.9953011
1456975	3.1688347	0.0	0.0
3285716	3.1652486	0.0	0.0
3843908	3.0703213	1.2198838	0.0
2884453	3.056609	0.0	0.0
3745757	3.051049	0.0	0.0
2956246	3.0269024	1.4250532	0.0
3863961	3.000701	0.0	0.0
2503962	3.0003934	1.2911469	0.0
3156522	2.9972932	1.3572071	0.0
2222974	2.986636	0.0	0.0
2602994	2.981877	1.3597496	0.0
3340973	2.8876941	0.0	0.0
3662142	2.8863988	0.0	0.0
3658254	2.885895	1.2805601	0.0
3614335	2.8845956	1.2631531	0.0
3568097	2.8838217	1.3725637	0.0
2892497	2.8821368	1.2606943	0.0
3440849	2.8742597	1.3236065	0.0
2902216	2.8719091	1.4063678	0.0
3114433	2.8612182	0.0	0.0
3700802	2.8609948	1.3968393	0.0
3195161	2.8586206	1.4220494	0.0
2936925	2.8578825	0.0	0.0
3853920	2.8520408	0.0	0.0
3249821	2.83385	0.0	0.0
1469866	2.8019316	1.3527347	0.0
2876299	2.7987895	0.0	0.0
2827146	2.7978354	0.0	0.0
3015198	2.776173	1.3542055	0.0
3599969	2.7754245	1.4242461	0.0
3403117	2.7306173	1.4726837	0.0
2740296	2.7285411	0.0	0.0
3094005	2.7249563	1.4502923	0.0
3434338	2.723806	1.5088446	0.0
3410136	2.7231972	1.508236	0.0
3410066	2.72241	1.5074487	0.0
3335896	2.7218401	1.572679	0.0
2846353	2.6810272	1.3230613	0.0
2722751	2.6574082	0.0	0.0
3399369	2.6559913	1.4221207	0.0
3700479	2.6441584	1.5532686	0.0
2633270	2.6411703	0.0	0.0
2740262	2.5334866	1.2566766	0.0
2992003	2.2924845	0.0	0.0
2700453	2.2492335	0.0	0.0
3099090	2.2417948	0.0	0.0
2246514	2.2281165	0.0	0.0
3364015	2.1631997	0.0	0.0
2740002	2.1605654	0.96442807	0.0
