,title,abstract,body
2934582,0.54794294,0.54794294,0.54794294
3015305,0.44155425,0.44155425,0.44155425
2830945,0.43028864,0.43028864,0.43028864
3347651,0.42716116,0.42716116,0.42716116
2646742,0.42466575,0.42466575,0.42466575
3015409,0.41561204,0.41561204,0.41561204
2277430,0.41216373,0.41216373,0.41216373
239862,0.411306,0.411306,0.411306
3616039,0.38369912,0.38369912,0.38369912
3638532,0.37975606,0.37975606,0.37975606
3052194,0.3754024,0.3754024,0.3754024
3533887,0.37464434,0.37464434,0.37464434
3888002,0.3720309,0.3720309,0.3720309
2925354,0.37116462,0.37116462,0.37116462
3725171,0.36412477,0.36412477,0.36412477
3418044,0.35909307,0.35909307,0.35909307
3779402,0.3590681,0.3590681,0.3590681
3461776,0.35383764,0.35383764,0.35383764
3649454,0.35306638,0.35306638,0.35306638
3556838,0.35043082,0.35043082,0.35043082
3484318,0.35007438,0.35007438,0.35007438
2694377,0.34470117,0.34470117,0.34470117
3383300,0.3436775,0.3436775,0.3436775
2918822,0.3395249,0.3395249,0.3395249
3113183,0.33606198,0.33606198,0.33606198
2740293,0.33542964,0.33542964,0.33542964
3015688,0.33531854,0.33531854,0.33531854
2678139,0.33406207,0.33406207,0.33406207
3249850,0.3330467,0.3330467,0.3330467
3445186,0.32969642,0.32969642,0.32969642
3852762,0.32911655,0.32911655,0.32911655
3438719,0.32908243,0.32908243,0.32908243
3580896,0.32900238,0.32900238,0.32900238
3628494,0.327949,0.327949,0.327949
2572068,0.3270527,0.3270527,0.3270527
2253550,0.321482,0.321482,0.321482
2730560,0.319627,0.319627,0.319627
3863961,0.31806228,0.31806228,0.31806228
3872157,0.31788427,0.31788427,0.31788427
1526710,0.31694782,0.31694782,0.31694782
3099092,0.3161636,0.3161636,0.3161636
3291426,0.315483,0.315483,0.315483
2783077,0.31512746,0.31512746,0.31512746
2769297,0.31456733,0.31456733,0.31456733
2614979,0.31373402,0.31373402,0.31373402
3684085,0.3134785,0.3134785,0.3134785
3279489,0.31186256,0.31186256,0.31186256
3783828,0.31158552,0.31158552,0.31158552
2929414,0.3111678,0.3111678,0.3111678
2847139,0.31078878,0.31078878,0.31078878
2627451,0.31009537,0.31009537,0.31009537
3075160,0.3095134,0.3095134,0.3095134
2988864,0.30840015,0.30840015,0.30840015
3030803,0.30785045,0.30785045,0.30785045
3628469,0.30766335,0.30766335,0.30766335
3304619,0.30521882,0.30521882,0.30521882
2995940,0.30377132,0.30377132,0.30377132
3214511,0.3035673,0.3035673,0.3035673
3748403,0.30251667,0.30251667,0.30251667
3213015,0.30223835,0.30223835,0.30223835
3047846,0.3017727,0.3017727,0.3017727
3593510,0.30091405,0.30091405,0.30091405
3859883,0.30017215,0.30017215,0.30017215
3663309,0.30006766,0.30006766,0.30006766
3407612,0.29997498,0.29997498,0.29997498
3336896,0.29947707,0.29947707,0.29947707
2740156,0.2990933,0.2990933,0.2990933
3169498,0.29899278,0.29899278,0.29899278
2769332,0.29812706,0.29812706,0.29812706
3632018,0.2977957,0.2977957,0.2977957
3649089,0.2976381,0.2976381,0.2976381
3068583,0.29709658,0.29709658,0.29709658
2836925,0.29619077,0.29619077,0.29619077
3415050,0.2954116,0.2954116,0.2954116
3655519,0.29406533,0.29406533,0.29406533
3433556,0.2935773,0.2935773,0.2935773
2910374,0.2935279,0.2935279,0.2935279
3411373,0.29341793,0.29341793,0.29341793
2647913,0.29248694,0.29248694,0.29248694
3113161,0.29211894,0.29211894,0.29211894
3461611,0.29198673,0.29198673,0.29198673
3773424,0.29184738,0.29184738,0.29184738
3017885,0.2906566,0.2906566,0.2906566
2612654,0.28942066,0.28942066,0.28942066
2769376,0.28930894,0.28930894,0.28930894
3296598,0.28837234,0.28837234,0.28837234
3350117,0.28828925,0.28828925,0.28828925
3712003,0.28748426,0.28748426,0.28748426
2890891,0.2850853,0.2850853,0.2850853
3614379,0.28502756,0.28502756,0.28502756
3628244,0.2848935,0.2848935,0.2848935
3018996,0.28485626,0.28485626,0.28485626
3285529,0.28466368,0.28466368,0.28466368
3819678,0.28346533,0.28346533,0.28346533
3068103,0.283267,0.283267,0.283267
3015576,0.2826062,0.2826062,0.2826062
3015994,0.28178775,0.28178775,0.28178775
3489384,0.28131998,0.28131998,0.28131998
3531040,0.2806491,0.2806491,0.2806491
3122097,0.28063557,0.28063557,0.28063557
2938513,0.28044868,0.28044868,0.28044868
3195765,0.2799383,0.2799383,0.2799383
3340975,0.2796097,0.2796097,0.2796097
3160369,0.27924815,0.27924815,0.27924815
3544608,0.27883452,0.27883452,0.27883452
2933122,0.2785035,0.2785035,0.2785035
3177411,0.27780712,0.27780712,0.27780712
2726498,0.27755162,0.27755162,0.27755162
3226425,0.277524,0.277524,0.277524
3227160,0.2767481,0.2767481,0.2767481
3310784,0.27628982,0.27628982,0.27628982
3764957,0.2761581,0.2761581,0.2761581
3600282,0.27541006,0.27541006,0.27541006
2423720,0.27480608,0.27480608,0.27480608
3681262,0.27458376,0.27458376,0.27458376
2850982,0.2742844,0.2742844,0.2742844
3543584,0.27393273,0.27393273,0.27393273
2699061,0.27306005,0.27306005,0.27306005
3016500,0.2726008,0.2726008,0.2726008
1403776,0.27223346,0.27223346,0.27223346
2791734,0.27217698,0.27217698,0.27217698
3505287,0.2720103,0.2720103,0.2720103
3806164,0.2719061,0.2719061,0.2719061
3051211,0.27185968,0.27185968,0.27185968
3033242,0.2716399,0.2716399,0.2716399
3539461,0.27083427,0.27083427,0.27083427
3853387,0.27049708,0.27049708,0.27049708
3649156,0.2703247,0.2703247,0.2703247
3097148,0.26963475,0.26963475,0.26963475
3352193,0.26955858,0.26955858,0.26955858
3809230,0.2695382,0.2695382,0.2695382
3015287,0.26798,0.26798,0.26798
1183200,0.26797915,0.26797915,0.26797915
2827072,0.26796556,0.26796556,0.26796556
2769341,0.26777515,0.26777515,0.26777515
2847727,0.26736864,0.26736864,0.26736864
