pmcid,score,pmcid,score,pmcid,score
3555597,0.30801913,3555597,0.30801913,3555597,0.30801913
3796931,0.2757486,3796931,0.2757486,3796931,0.2757486
2791744,0.26749143,2791744,0.26749143,2791744,0.26749143
3129533,0.24257496,3129533,0.24257496,3129533,0.24257496
2850849,0.23983894,2850849,0.23983894,2850849,0.23983894
1852908,0.2386812,1852908,0.2386812,1852908,0.2386812
3485910,0.23696011,3485910,0.23696011,3485910,0.23696011
3619691,0.23010218,3619691,0.23010218,3619691,0.23010218
2946039,0.22832501,2946039,0.22832501,2946039,0.22832501
3030029,0.22381125,3030029,0.22381125,3030029,0.22381125
3746454,0.22141281,3746454,0.22141281,3746454,0.22141281
2637899,0.22049494,2637899,0.22049494,2637899,0.22049494
3243071,0.21961874,3243071,0.21961874,3243071,0.21961874
3859214,0.21941763,3859214,0.21941763,3859214,0.21941763
2672240,0.21909282,2672240,0.21909282,2672240,0.21909282
3498317,0.21788889,3498317,0.21788889,3498317,0.21788889
2995798,0.21320482,2995798,0.21320482,2995798,0.21320482
3665183,0.21248631,3665183,0.21248631,3665183,0.21248631
2820289,0.21239866,2820289,0.21239866,2820289,0.21239866
3252294,0.21182562,3252294,0.21182562,3252294,0.21182562
2329636,0.21022764,2329636,0.21022764,2329636,0.21022764
2739423,0.20915417,2739423,0.20915417,2739423,0.20915417
2572041,0.20876864,2572041,0.20876864,2572041,0.20876864
2630300,0.20864375,2630300,0.20864375,2630300,0.20864375
2654868,0.20782098,2654868,0.20782098,2654868,0.20782098
3487217,0.20757218,3487217,0.20757218,3487217,0.20757218
2672274,0.20729658,2672274,0.20729658,2672274,0.20729658
3504246,0.20701271,3504246,0.20701271,3504246,0.20701271
2246109,0.20669141,2246109,0.20669141,2246109,0.20669141
3180257,0.20379838,3180257,0.20379838,3180257,0.20379838
3047849,0.20339093,3047849,0.20339093,3047849,0.20339093
1434765,0.20307374,1434765,0.20307374,1434765,0.20307374
3111561,0.20254393,3111561,0.20254393,3111561,0.20254393
3504258,0.20062777,3504258,0.20062777,3504258,0.20062777
3482437,0.20040372,3482437,0.20040372,3482437,0.20040372
3670647,0.20008285,3670647,0.20008285,3670647,0.20008285
3322183,0.20002021,3322183,0.20002021,3322183,0.20002021
3445230,0.1999716,3445230,0.1999716,3445230,0.1999716
3885791,0.19914804,3885791,0.19914804,3885791,0.19914804
3424184,0.19883873,3424184,0.19883873,3424184,0.19883873
1906743,0.19876291,1906743,0.19876291,1906743,0.19876291
3311450,0.19844007,3311450,0.19844007,3311450,0.19844007
3849315,0.19708346,3849315,0.19708346,3849315,0.19708346
2981784,0.19696736,2981784,0.19696736,2981784,0.19696736
2279110,0.19577034,2279110,0.19577034,2279110,0.19577034
3276782,0.19521426,3276782,0.19521426,3276782,0.19521426
1940253,0.19513823,1940253,0.19513823,1940253,0.19513823
3751031,0.19486952,3751031,0.19486952,3751031,0.19486952
2868875,0.19379692,2868875,0.19379692,2868875,0.19379692
2365945,0.19316643,2365945,0.19316643,2365945,0.19316643
3863515,0.19314276,3863515,0.19314276,3863515,0.19314276
2994520,0.19266614,2994520,0.19266614,2994520,0.19266614
3609955,0.19149636,3609955,0.19149636,3609955,0.19149636
3843570,0.19095518,3843570,0.19095518,3843570,0.19095518
2771992,0.19091097,2771992,0.19091097,2771992,0.19091097
3698898,0.19045936,3698898,0.19045936,3698898,0.19045936
2941921,0.19028242,2941921,0.19028242,2941921,0.19028242
2908659,0.19022761,2908659,0.19022761,2908659,0.19022761
3844222,0.18905574,3844222,0.18905574,3844222,0.18905574
3833587,0.18880087,3833587,0.18880087,3833587,0.18880087
3221195,0.18870686,3221195,0.18870686,3221195,0.18870686
2726542,0.18758373,2726542,0.18758373,2726542,0.18758373
2726530,0.18746148,2726530,0.18746148,2726530,0.18746148
3764963,0.18687148,3764963,0.18687148,3764963,0.18687148
2823742,0.18638104,2823742,0.18638104,2823742,0.18638104
3629350,0.18617862,3629350,0.18617862,3629350,0.18617862
2827156,0.18558232,2827156,0.18558232,2827156,0.18558232
3364015,0.18506944,3364015,0.18506944,3364015,0.18506944
2657326,0.1850272,2657326,0.1850272,2657326,0.1850272
3560638,0.18419899,3560638,0.18419899,3560638,0.18419899
2874294,0.18392116,2874294,0.18392116,2874294,0.18392116
3875965,0.18390167,3875965,0.18390167,3875965,0.18390167
2808616,0.18368143,2808616,0.18368143,2808616,0.18368143
3560684,0.18338706,3560684,0.18338706,3560684,0.18338706
3555591,0.18239439,3555591,0.18239439,3555591,0.18239439
3872045,0.1817766,3872045,0.1817766,3872045,0.1817766
3062131,0.18113543,3062131,0.18113543,3062131,0.18113543
3276810,0.18111485,3276810,0.18111485,3276810,0.18111485
2823151,0.18098013,2823151,0.18098013,2823151,0.18098013
3730144,0.18036948,3730144,0.18036948,3730144,0.18036948
3349957,0.1800281,3349957,0.1800281,3349957,0.1800281
3015350,0.17952575,3015350,0.17952575,3015350,0.17952575
3778807,0.1792379,3778807,0.1792379,3778807,0.1792379
3109763,0.17882746,3109763,0.17882746,3109763,0.17882746
3789905,0.17879565,3789905,0.17879565,3789905,0.17879565
3475120,0.17861873,3475120,0.17861873,3475120,0.17861873
3542899,0.1785732,3542899,0.1785732,3542899,0.1785732
3604869,0.17836425,3604869,0.17836425,3604869,0.17836425
3548379,0.17832339,3548379,0.17832339,3548379,0.17832339
3657909,0.17830238,3657909,0.17830238,3657909,0.17830238
3045397,0.17789684,3045397,0.17789684,3045397,0.17789684
2572045,0.1771149,2572045,0.1771149,2572045,0.1771149
3568877,0.17557344,3568877,0.17557344,3568877,0.17557344
3162763,0.17519976,3162763,0.17519976,3162763,0.17519976
3150839,0.1751807,3150839,0.1751807,3150839,0.1751807
3492969,0.17515357,3492969,0.17515357,3492969,0.17515357
2621138,0.1750026,2621138,0.1750026,2621138,0.1750026
3248590,0.17489764,3248590,0.17489764,3248590,0.17489764
3199939,0.17475775,3199939,0.17475775,3199939,0.17475775
3299167,0.17457041,3299167,0.17457041,3299167,0.17457041
3099222,0.17454499,3099222,0.17454499,3099222,0.17454499
3673813,0.1743738,3673813,0.1743738,3673813,0.1743738
3696471,0.1734036,3696471,0.1734036,3696471,0.1734036
2938427,0.17327999,2938427,0.17327999,2938427,0.17327999
3878962,0.17303051,3878962,0.17303051,3878962,0.17303051
1373644,0.17230552,1373644,0.17230552,1373644,0.17230552
3755437,0.17204455,3755437,0.17204455,3755437,0.17204455
3487309,0.1717532,3487309,0.1717532,3487309,0.1717532
3184652,0.17159417,3184652,0.17159417,3184652,0.17159417
3734632,0.17156892,3734632,0.17156892,3734632,0.17156892
3325009,0.17121273,3325009,0.17121273,3325009,0.17121273
2988848,0.17118722,2988848,0.17118722,2988848,0.17118722
3017697,0.17100374,3017697,0.17100374,3017697,0.17100374
2900082,0.1709816,2900082,0.1709816,2900082,0.1709816
2258295,0.17094399,2258295,0.17094399,2258295,0.17094399
3656631,0.17083678,3656631,0.17083678,3656631,0.17083678
3638550,0.1707409,3638550,0.1707409,3638550,0.1707409
2908830,0.1706482,2908830,0.1706482,2908830,0.1706482
3518019,0.17054962,3518019,0.17054962,3518019,0.17054962
3782585,0.1705249,3782585,0.1705249,3782585,0.1705249
3483330,0.17050321,3483330,0.17050321,3483330,0.17050321
3309244,0.17038377,3309244,0.17038377,3309244,0.17038377
3517480,0.16996737,3517480,0.16996737,3517480,0.16996737
3836946,0.16982122,3836946,0.16982122,3836946,0.16982122
3038627,0.16980821,3038627,0.16980821,3038627,0.16980821
3745887,0.1697811,3745887,0.1697811,3745887,0.1697811
3875121,0.16970754,3875121,0.16970754,3875121,0.16970754
2978229,0.16966121,2978229,0.16966121,2978229,0.16966121
1618845,0.16953667,1618845,0.16953667,1618845,0.16953667
3484605,0.1693543,3484605,0.1693543,3484605,0.1693543
3611057,0.16934183,3611057,0.16934183,3611057,0.16934183
3641445,0.169121,3641445,0.169121,3641445,0.169121
3419694,0.16882409,3419694,0.16882409,3419694,0.16882409
2807529,0.168472,2807529,0.168472,2807529,0.168472
3420658,0.16832854,3420658,0.16832854,3420658,0.16832854
3143727,0.1681216,3143727,0.1681216,3143727,0.1681216
3789280,0.16780835,3789280,0.16780835,3789280,0.16780835
3654939,0.16772136,3654939,0.16772136,3654939,0.16772136
2818706,0.1671325,2818706,0.1671325,2818706,0.1671325
3628477,0.16690508,3628477,0.16690508,3628477,0.16690508
2904543,0.16679607,2904543,0.16679607,2904543,0.16679607
3708754,0.1666582,3708754,0.1666582,3708754,0.1666582
3403064,0.16664295,3403064,0.16664295,3403064,0.16664295
3159367,0.16645849,3159367,0.16645849,3159367,0.16645849
3446140,0.1664463,3446140,0.1664463,3446140,0.1664463
2850857,0.16599706,2850857,0.16599706,2850857,0.16599706
3463148,0.16599335,3463148,0.16599335,3463148,0.16599335
503388,0.16587992,503388,0.16587992,503388,0.16587992
2827076,0.16549751,2827076,0.16549751,2827076,0.16549751
2780663,0.16532603,2780663,0.16532603,2780663,0.16532603
3047826,0.16525257,3047826,0.16525257,3047826,0.16525257
2531122,0.16501133,2531122,0.16501133,2531122,0.16501133
1253520,0.165002,1253520,0.165002,1253520,0.165002
2855451,0.16486976,2855451,0.16486976,2855451,0.16486976
3492092,0.16486901,3492092,0.16486901,3492092,0.16486901
2588582,0.16482905,2588582,0.16482905,2588582,0.16482905
3728482,0.1647854,3728482,0.1647854,3728482,0.1647854
3599747,0.16453707,3599747,0.16453707,3599747,0.16453707
