pmcid	score
3555597	0.41776145
3796931	0.38239098
2791744	0.36739275
3129533	0.33782423
1852908	0.33616596
2850849	0.33279026
3485910	0.3226827
2946039	0.31334865
3619691	0.3132048
3030029	0.3107135
2672240	0.30535853
3243071	0.3046121
3746454	0.30383307
3859214	0.3015989
2637899	0.3004738
3498317	0.29861918
2995798	0.29707357
3665183	0.29564056
2820289	0.29451138
2246109	0.29186806
2572041	0.29095614
3252294	0.2905832
2739423	0.29025367
2654868	0.28921732
2329636	0.28815123
2672274	0.28750044
3180257	0.28693277
3047849	0.2861324
3487217	0.2841892
2630300	0.2840886
3322183	0.28246805
3482437	0.28207055
3111561	0.28177974
3504246	0.28152156
1906743	0.27981335
3849315	0.27771488
3445230	0.2775902
1434765	0.27734458
3670647	0.2773352
3885791	0.2767068
1940253	0.27526343
3311450	0.27478966
3504258	0.2740476
2994520	0.27130932
3751031	0.27090523
3424184	0.27069575
2868875	0.26988366
2771992	0.26934454
2981784	0.2686857
3276782	0.26703927
3221195	0.2660368
3843570	0.26593646
2279110	0.2655327
3698898	0.2654862
3609955	0.26483756
3863515	0.26362354
2365945	0.26317433
2941921	0.26200572
2908659	0.2612177
2827156	0.26116413
2726542	0.2609699
2726530	0.26075146
3364015	0.2604067
3844222	0.25993448
3629350	0.2595449
2823742	0.25945392
3764963	0.25716498
3833587	0.25665113
3875965	0.25578764
3560684	0.25449616
2657326	0.25444984
3560638	0.25250086
3555591	0.252356
3542899	0.25196218
3276810	0.2519124
2808616	0.25166667
2823151	0.25093266
3015350	0.24957103
3872045	0.2493077
3062131	0.24921775
2874294	0.24914157
3109763	0.24902606
3778807	0.24888659
3789905	0.24812561
3604869	0.24793783
3045397	0.24732192
3657909	0.24538925
3349957	0.24527358
3730144	0.24523231
3475120	0.24488051
3548379	0.24486567
2938427	0.24381986
3568877	0.24283157
3150839	0.24274363
2572045	0.2426768
3099222	0.24257474
3492969	0.24255416
3248590	0.24229562
1373644	0.24216804
3299167	0.2421087
3162763	0.24183327
3309244	0.23990835
3038627	0.23965488
3487309	0.23927592
3878962	0.23907879
2621138	0.23905541
3755437	0.23896702
3184652	0.23895507
