pmcid	title	abstract	body
3764980	5.419816	0.06389732	0.071540974
3162760	4.175249	3.6081688	1.8582506
2841812	3.8337922	0.0	1.582113
3161475	3.4929748	2.9207869	2.2380416
3043049	3.3863142	0.0	0.9745077
3669558	3.3622952	3.3794332	1.7415318
2615032	2.8134615	0.0	0.0
3321533	2.793143	0.0	0.0
3571762	2.7425554	2.024965	1.305869
3139265	0.35681733	0.3854218	0.43152753
3276006	0.27580267	0.30135268	0.3316702
3785150	0.26758423	0.29057324	0.32353222
3555032	0.26725376	0.2920118	0.32138956
3555027	0.2657678	0.28860074	0.321336
3263079	0.26384312	0.28651068	0.31900883
3785158	0.26107988	0.28526598	0.3139651
2642770	0.24640557	0.26923227	0.29631832
3700249	0.24473624	0.2643557	0.295979
2929215	0.24426526	0.26763022	2.3717961
3517709	0.24406113	0.27849853	0.3107487
2942871	0.23968169	0.25889593	0.28986612
3809875	0.23872578	0.2578634	0.28871006
3139264	0.23856537	0.26138514	0.2954038
3877328	0.23617637	0.25805545	0.28401706
3306973	0.22685939	0.24787533	0.27281278
3139266	0.2266396	0.24763522	0.2725485
1524774	0.22538187	0.24344976	0.27257222
2291312	0.22080836	0.2385096	0.26704106
3555028	0.21912746	0.2400879	0.27133477
2721728	0.21707784	0.23572767	0.26246563
3102469	0.21596771	0.23328093	0.26118696
3393120	0.21210895	0.23239803	0.2626441
3257973	0.21205863	0.22905846	0.25645936
2613968	0.21177326	0.22996736	0.256052
3872669	0.20970587	0.22913277	0.2521846
2289820	0.20829718	0.22759359	0.25049058
3785151	0.20631056	0.22604498	0.25546423
3554544	0.20581812	0.22550546	0.25485447
2766835	0.20513186	0.224135	0.24668406
3220314	0.20462343	0.23349608	0.260535
3610307	0.20388421	0.22140053	2.4697149
2605606	0.20334479	0.22279555	0.25179186
3401754	0.20221373	0.22094655	0.24317484
3720571	0.20202409	0.21821949	0.24432378
3634232	0.19994746	0.21712555	0.24175355
3677008	0.19794333	0.2258734	0.2520296
1074710	0.19748062	0.2253454	0.25144047
3785154	0.19564873	0.22325507	0.24910806
3050836	0.19555241	0.22314513	0.24898538
3027189	0.19242834	0.20896047	0.23266229
3702084	0.19161607	0.2080784	0.2316802
3194012	0.19135162	0.20669146	0.23141673
