pmcid	score
3286741	0.51820123
2980629	0.40092704
3716810	0.38504693
3797929	0.36889157
3493738	0.36394352
3240785	0.36015183
2627450	0.35857236
3030803	0.33539894
3401934	0.3326014
3185926	0.33079338
3015657	0.2939751
2990396	0.2899534
3151000	0.28834304
3214684	0.27921486
3492969	0.27736342
2596112	0.2769797
3111170	0.27602112
3296170	0.27594146
2777911	0.27014792
2691532	0.26979387
3625595	0.26540396
3797560	0.25747412
3597902	0.25649062
3048090	0.25403073
2279110	0.2518802
3459741	0.23670699
3666422	0.23650351
3572359	0.23163584
3405338	0.23127528
3588206	0.23073123
3016124	0.22880477
3083058	0.22585736
3683440	0.22524956
3724199	0.22375654
3724134	0.21953277
3095252	0.21802028
3015787	0.2148087
2687673	0.21469262
3693114	0.21305089
2797493	0.21130067
3890483	0.21120091
3672022	0.20917588
2627183	0.20884012
2769347	0.20794192
3304081	0.20631947
2852734	0.20507108
3016207	0.2031082
3037982	0.20305996
115203	0.20226231
2526433	0.19963045
2890701	0.19758077
2672140	0.19600011
3329853	0.19553824
3389881	0.19459754
3662737	0.19345805
3657443	0.19203089
2852693	0.18938518
2949773	0.18650384
2988890	0.18542998
3420668	0.18340153
2732131	0.18216409
1906788	0.18147717
2767154	0.17972091
3363118	0.17590992
3189573	0.17571725
2896587	0.17520735
1716166	0.17478107
3168381	0.17445035
2972238	0.17366195
2769477	0.17281204
3339326	0.17279905
3108676	0.17159775
2702879	0.16973957
3806709	0.16891344
3075172	0.16751112
3678061	0.16467243
3751043	0.1643639
2566573	0.16426288
3573972	0.16335489
3180603	0.16331829
3355924	0.16225123
3797933	0.16031606
3094313	0.15665583
3524702	0.15557419
2941747	0.15504652
3384959	0.1548424
2459162	0.15258642
3363056	0.15203938
3544060	0.15063263
3082221	0.14999796
3475910	0.14984632
3376344	0.14978032
3443734	0.14896208
3668164	0.1488484
3407736	0.14883217
3481819	0.14820611
3793952	0.14770392
3679812	0.14762205
3104662	0.14646392
1910602	0.14615336
1552052	0.14592555
3504232	0.14540061
2830979	0.14517984
3053495	0.14464481
3108663	0.1437805
2553648	0.14318804
3015652	0.1431844
3748667	0.14302532
3015908	0.14300539
2999595	0.14299084
3793477	0.14169231
2409333	0.14074473
2323473	0.14032853
3429898	0.14008465
1266355	0.13964944
3118311	0.13880546
1501004	0.13867669
3806710	0.13839783
3129114	0.13692454
2939554	0.13631707
2735164	0.13618232
3259020	0.13607803
3340108	0.13514817
3563235	0.13348323
3180598	0.13310269
3130650	0.1328119
1871591	0.13197365
3712161	0.13178042
3610301	0.13173285
3688353	0.1311538
3296595	0.13084958
3603059	0.13066196
3792501	0.13065203
3543965	0.13056092
2687681	0.13013412
3614728	0.1298157
2478665	0.12803066
3363129	0.1280231
3492097	0.12797739
3787641	0.12689462
3423789	0.12615286
3502742	0.124505244
3499354	0.12404137
3836294	0.12403014
2678139	0.12358252
2503996	0.12346941
3112115	0.12300374
3064863	0.12266878
3015527	0.12261546
2526531	0.12236135
2893173	0.122009486
1299321	0.121118784
3087871	0.12081663
2909964	0.12046432
3073806	0.120132096
3720896	0.119975656
3093012	0.11976078
3128041	0.11930692
3555203	0.119253665
2629028	0.11919043
1634861	0.11909144
3154349	0.11870987
3492044	0.11860944
2941760	0.118552916
2995872	0.11816528
1308822	0.117720634
3307636	0.11762113
3818566	0.11716307
3681964	0.11702795
3424159	0.116940826
3558347	0.1163148
3116872	0.11610895
3429747	0.116084956
3658240	0.11519106
3545734	0.1149158
3712003	0.114551745
2474575	0.11406989
3785209	0.113991596
2277416	0.11391825
3010536	0.11380945
3665179	0.113742664
2892672	0.11371093
3457840	0.11340735
3443570	0.11320039
1994947	0.113084495
2736155	0.112804994
3825702	0.11238697
3347041	0.11200747
3079673	0.11195925
3336915	0.11170883
3209998	0.11148531
3551416	0.11121063
3728746	0.11092102
3835396	0.11083686
535544	0.11080301
2740095	0.11066118
3821135	0.11051094
3876002	0.110156626
2075500	0.11010368
3113159	0.10991612
3716997	0.10990535
1183200	0.10973488
3744549	0.109592594
2987885	0.10914793
2873753	0.10897942
2981848	0.10894508
2782170	0.108931504
2729904	0.10862199
3564269	0.10862091
2671767	0.108550325
3016809	0.10850198
2647934	0.10833772
3396344	0.108249575
3492681	0.107899755
3625888	0.10682968
3296298	0.10634301
3260929	0.106177546
3399391	0.1060391
3514449	0.10601717
3615910	0.1059444
3021334	0.10573497
3220812	0.1055796
3079190	0.10537521
3603049	0.10508932
2211477	0.104891405
3294630	0.10444023
2872585	0.10438237
