pmcid	title	abstract	body
3435916	4.961483	1.9817483	0.739001
3662144	4.4887486	2.2466052	1.3826844
3769411	4.168533	1.4577931	0.5975412
3806158	3.361793	1.9717971	1.1857859
3022204	3.3067703	1.295096	0.74412936
2695461	3.2505977	1.2400757	0.79733324
3406938	3.1399977	1.6531408	0.9791527
2365966	3.07796	1.0087905	0.8316913
3712156	3.0249412	1.327332	0.6066551
2235827	2.9952009	1.331292	0.5443354
3813311	2.9701414	1.2815378	0.65667
3307967	2.9431455	1.1625602	0.81750685
3544356	2.934546	1.5426491	0.7906053
3016264	2.9086308	1.4022819	0.4772488
3724961	2.883922	0.039745416	0.696386
2859338	2.7753935	1.9064829	0.9825932
2575206	2.7746413	1.6954849	0.8279293
3491304	2.7544694	1.3511518	0.75692475
3205530	2.7069294	0.06224224	0.0
3356853	2.7061164	1.1409665	0.46862516
3625594	2.7001657	1.3378448	0.734972
3410700	2.6770945	1.1110268	0.5204975
3827896	2.656162	1.1218618	0.5361744
2684510	2.608038	0.92607594	0.0
1808067	2.6070106	0.051231377	0.728104
2740122	2.6018214	1.4869691	0.7226979
3206412	2.5997672	2.0528405	0.83934206
3874942	2.5959694	1.2874836	0.7056587
3189473	2.5933502	1.6945299	0.5305966
3182443	2.584486	1.3153262	0.54704905
2984319	2.5839415	1.244915	0.7040706
3519260	2.5740244	0.026010893	0.6394725
2803863	2.573659	1.2644476	0.68240327
3354856	2.5659165	0.05982554	0.7429483
3548361	2.5622952	0.03370207	0.70089704
3140527	2.5342915	1.2947304	0.6254968
2732598	2.3468533	0.96383154	0.6960246
2930659	2.321262	0.0	0.6783628
3162710	2.320913	1.1167665	0.50974154
2811397	2.3169043	0.0	0.0
1440851	2.2805107	1.334764	0.7403808
3231647	2.263224	0.030639142	0.7223618
3474835	2.2513697	0.0	0.5330796
2889886	2.251323	1.2750037	0.53303087
2440557	2.249477	1.1038364	0.5945234
2329657	2.2480729	0.034250222	0.0
1831476	2.239008	1.1277843	0.610159
3292842	2.2220054	1.2989775	0.6297857
3538779	2.20539	0.93831307	0.46944222
2887505	2.2050536	0.93796736	0.0
2276602	2.159594	1.3202934	0.6455432
3312071	2.1564965	0.94378644	0.5130454
2774694	2.154716	0.9926203	0.73107755
2803981	2.150743	0.0	0.63635594
3835276	2.1485474	0.8629803	0.63407683
3109347	2.068597	0.92812586	0.5315079
3751269	1.9815708	0.027562853	0.6178463
3767647	1.9740621	1.1108416	0.5309714
3522130	1.9690682	1.1056854	0.5963899
1997123	1.967633	0.0506694	0.6493615
3554459	1.9674207	0.9641114	0.6597412
3191811	1.941015	0.027140673	0.6216423
2840972	1.9372177	0.91470057	0.5210606
3432199	1.936371	0.0	0.457654
3017697	1.9341748	0.9297817	0.69909686
3665179	1.9311664	1.0943689	0.62197167
3536938	1.9308057	1.0939964	0.4580299
3572648	1.9307549	0.0	0.6109577
3560147	1.9290183	0.0	0.55970806
3512399	1.9273146	0.9226982	0.51696694
2815324	1.9236917	1.0866506	0.6141847
3422180	1.9197973	0.9673402	0.523668
1995203	1.9179938	0.0	0.0
3616170	1.9107333	0.95798963	0.6892279
3850443	1.9106147	0.0	0.67783666
3680092	1.9103433	0.030620227	0.0
2740182	1.9091506	0.0	0.5125754
2861009	1.904708	0.043396458	0.659759
3806357	1.8986676	0.9689326	0.6328993
3420385	1.8962572	1.0593909	0.5201992
3588621	1.895054	0.7560826	0.52661216
2963752	1.8921833	1.539268	0.5236229
3022319	1.8919877	0.9397145	0.51575315
3693641	1.8919635	0.96201897	0.52339387
3439425	1.8917527	0.7956518	0.0
3432328	1.8892119	0.0	0.52052855
3664480	1.8848883	1.4775048	0.75887275
3821706	1.8399757	0.61029726	0.4467358
3234656	1.83584	1.1160113	0.5375031
3517569	1.8327619	0.9392083	0.4703461
2690061	1.8196594	1.2817768	0.7421939
2956246	1.7359823	0.9336702	0.0
3843908	1.7345165	0.61307234	0.459222
2884453	1.7079406	0.0	0.53205395
3745757	1.7043341	0.0	0.0
2031875	1.6970831	1.1278157	0.6181896
3127004	1.6870692	0.92341	0.0
2983030	1.6688359	1.1299151	0.6129997
3666207	1.6664085	1.1274109	0.0
