pmcid	title	abstract	body
3789894	3.9347484	2.850684	1.5996354
3482327	3.9129455	1.9761441	1.5647099
1278504	3.0660384	0.0	0.7951033
3152741	3.0344186	0.0	0.0
3570364	2.926993	2.074294	1.0282227
3208641	2.8083863	2.108102	1.0983711
2886876	2.6206915	0.033518873	1.4631295
3285765	2.5927708	2.0068836	0.77110046
3799509	2.5021257	1.5914954	0.91126686
2605616	2.4957	1.8784071	0.90422684
2646693	2.3246634	1.7752272	1.4481485
3249167	2.1811717	1.5836371	0.7944437
3438402	2.0867386	1.320332	0.70536965
2644609	2.0334058	1.833484	0.9495864
3392266	2.0248213	0.0	0.94049513
2998473	1.9190181	1.8512174	0.9414609
2561012	1.7348199	0.0	0.9623854
3751634	1.6978819	1.2724487	0.78020805
3078239	1.5197045	1.5663445	0.80853826
3290840	1.5194291	1.3253332	0.80824673
1637267	1.4201295	0.9141537	0.0
2211561	1.2705189	1.3219434	0.70703673
1977652	1.2625256	1.3012999	0.0
3751742	1.1200022	1.2697194	0.681312
3587910	0.22652294	0.24004084	0.24902554
2536182	0.22034116	0.23349015	0.24222964
3299121	0.21694441	0.22209117	0.22975191
2542347	0.21215828	0.22138184	0.22791378
3023754	0.20303482	0.21186174	0.21811278
2700434	0.19855459	0.21040346	0.21827881
3203060	0.18818723	0.19636863	0.20216256
3690791	0.18163729	0.1925872	0.19880517
2803948	0.1788059	0.1884341	0.19589677
3170633	0.17210774	0.18237838	1.8486048
3789280	0.17161146	0.17568272	0.18174267
2827098	0.16349596	0.17325269	0.1797375
3853387	0.1627572	0.17256893	1.0727174
3090107	0.161861	0.1688979	0.17388129
2783053	0.1602197	0.16402072	0.1696784
2740325	0.16017547	0.16397546	0.16963157
2740172	0.15927896	0.16888103	0.1743336
3716031	0.15768912	0.16143012	0.16699845
1276800	0.15748064	0.1668784	0.17312463
3085223	0.15662807	0.16343746	0.16825974
3677011	0.15603994	0.16544674	0.17078845
2946729	0.15522882	0.16358745	0.17006613
3206111	0.15491137	0.1641558	0.17030013
3336229	0.15447405	0.16279203	0.1692392
3831020	0.15414195	0.16084325	0.16558899
2760696	0.15335342	0.16002044	0.16474189
2783073	0.152518	0.15914871	0.16384445
2822252	0.15244466	0.16154188	0.16758837
2621130	0.15211625	0.16119389	0.16722736
3535729	0.15116878	0.16018987	0.16618575
3177592	0.14962593	0.15864605	0.16376819
3343246	0.14841472	0.15486704	0.15943645
2600375	0.14812894	0.15610525	0.16228761
2948389	0.14802149	0.15694489	0.1620121
2803902	0.1471599	0.1506511	0.1558476
2904803	0.1469471	0.15571626	0.1615447
3519024	0.14682743	0.15031074	0.15549551
3396276	0.14680113	0.1531833	0.15770303
3219759	0.14638674	0.15426923	0.16037887
1920530	0.144752	0.15104508	0.15550174
3292990	0.14471552	0.15250802	0.15854791
2954374	0.14433898	0.15304038	0.15798153
3849794	0.14398468	0.15024439	0.1546774
2629964	0.14279146	0.15048036	0.15643995
3775019	0.14248955	0.14868426	0.15307125
3808952	0.14225377	0.15082948	0.15569924
2628155	0.14201808	0.1504931	0.15612604
2699958	0.14119387	0.14733225	0.15167935
2853047	0.14101294	0.14714345	0.15148498
3114546	0.14041267	0.1465171	0.15084013
3597858	0.14013475	0.1485827	0.15337995
3378931	0.13910028	0.14748585	0.15224767
3608317	0.13895337	0.1472455	0.15275687
3580369	0.13893981	0.14642131	0.15222013
3146124	0.13891727	0.14729182	0.15204738
2714572	0.13881351	0.1421067	0.14700848
3323283	0.13773048	0.14514686	0.15089522
3276041	0.13761146	0.1459073	2.227628
3656703	0.13760956	0.1458215	0.15127955
2908671	0.13739635	0.14336963	0.1475998
3492078	0.13724893	0.14050499	0.14535153
3161475	0.137038	0.14529929	2.0692797
2700440	0.13689242	0.1428438	0.14705847
3177941	0.13484986	0.14297922	0.14759552
3789906	0.13450778	0.13769883	0.14244856
2732070	0.13443042	0.14027476	0.14441362
2918823	0.13426392	0.1422762	0.14760157
3371525	0.13423198	0.13741648	0.14215648
2988179	0.13407457	0.14207554	0.1473934
3859033	0.13369867	0.13687052	0.14159168
3424871	0.13362375	0.14159782	0.1468978
2769390	0.13312319	0.13891068	0.1430093
3322929	0.13294132	0.14087468	0.1461476
3311442	0.13224398	0.13936493	0.14488429
3415813	0.13131347	0.13914967	0.14435801
2655297	0.13119377	0.13902284	0.14422645
2803992	0.13067327	0.13847129	0.14365423
3097723	0.13051602	0.13619019	0.14020854
3775210	0.13025364	0.13334376	1.0355883
3507060	0.12989752	0.13689211	0.14231355
2772260	0.12981339	0.13289306	2.2059958
3741471	0.1293384	0.13496138	0.13894346
3225311	0.1286182	0.13166952	1.4234097
3214307	0.12793368	0.13096875	0.13548635
3540710	0.12782621	0.13338344	0.13731897
3004609	0.127642	0.13525912	0.14032185
3872415	0.12711604	0.13013172	0.13462044
3056330	0.12668523	0.13432239	0.1386592
3591543	0.12643895	0.13398427	0.13899928
2526531	0.12640451	0.13189994	0.13579169
2700453	0.12637274	0.13391411	0.13892649
1112595	0.1262743	0.13388668	0.13820943
3637106	0.12577164	0.13123955	0.13511182
2700454	0.12534155	0.13209082	0.1373221
3484592	0.12527265	0.13201821	0.13724664
3439358	0.12506808	0.13260776	0.13688922
2714570	0.12493683	0.1316643	0.13687871
3651148	0.124396086	0.12734723	0.13173991
1283982	0.12423215	0.13164578	0.13657327
2827106	0.12412415	0.13153133	0.13645452
3884115	0.123469464	0.13011794	0.13527109
2647170	0.12342888	0.13007516	0.13522662
3410080	0.12340805	0.1300532	0.13520381
3649302	0.12337757	0.12630455	0.13066126
3424867	0.123348996	0.1262753	0.130631
3745931	0.12320077	0.13055284	0.13543941
2894487	0.12313802	0.12605932	0.13040759
2803953	0.12281328	0.12815256	0.13193375
3609679	0.122624196	0.12795527	0.13173065
3154170	0.12233307	0.12963338	0.13448553
3403114	0.12193141	0.124824084	0.12912972
2699950	0.12164488	0.12819509	0.1332721
2783075	0.12159695	0.12814459	0.1332196
3603106	0.12136915	0.12424849	0.12853429
3429833	0.120695606	0.1278982	0.13268541
3695240	0.12056157	0.12705345	0.13208525
3439789	0.11901307	0.12183651	0.1260391
3044566	0.11853048	0.12560387	0.13030519
3389947	0.11828476	0.12342719	0.12706895
3633019	0.11786619	0.12066242	0.12482452
3109347	0.117844366	0.124189936	0.12910832
3102491	0.11777513	0.12480344	0.1294748
2737789	0.11761642	0.12272977	0.12635095
2740044	0.11702626	0.12332779	0.12821202
3790037	0.11673626	0.12370257	1.8145275
3522406	0.116633326	0.123664506	0.1276572
2491596	0.116340496	0.12260509	0.12746072
2700436	0.11626777	0.12327691	0.1272571
3732623	0.1161813	0.12311448	0.12772265
1474397	0.11614977	0.121199355	0.12477539
2804020	0.11608405	0.118838005	0.12293716
2862516	0.115936294	0.11868674	0.12278068
2749195	0.11565029	0.12067817	0.12423883
3162760	0.11563997	0.11838339	1.7183638
3641316	0.115549475	0.12057298	0.12413052
3552941	0.11550827	0.12247163	0.12642582
2860402	0.115495965	0.11823597	0.122314356
2904789	0.115472086	0.121689916	0.1265093
2853042	0.11512395	0.120128945	0.123673394
3506076	0.114898354	0.117624186	0.121681474
3754399	0.11456193	0.12073075	0.12551214
2082036	0.11450035	0.12140295	0.12532263
2098753	0.11434538	0.12050254	0.1252749
3000162	0.11407701	0.11678335	0.12081164
3189145	0.11369421	0.11863706	0.12213749
