pmcid,score,pmcid,score,pmcid,score
3660934,0.49551725,3660934,0.49551725,3660934,0.49551725
2684510,0.4628211,2684510,0.4628211,2684510,0.4628211
3420105,0.45824057,3420105,0.45824057,3420105,0.45824057
3603048,0.4577436,3603048,0.4577436,3603048,0.4577436
3614336,0.43273804,3614336,0.43273804,3614336,0.43273804
3380548,0.4242848,3380548,0.4242848,3380548,0.4242848
3107955,0.4192992,3107955,0.4192992,3107955,0.4192992
3769411,0.41770768,3769411,0.41770768,3769411,0.41770768
3313757,0.39636675,3313757,0.39636675,3313757,0.39636675
3850435,0.365292,3850435,0.365292,3850435,0.365292
3425758,0.3505593,3425758,0.3505593,3425758,0.3505593
3573452,0.34920633,3573452,0.34920633,3573452,0.34920633
3171844,0.3474883,3171844,0.3474883,3171844,0.3474883
3551415,0.34628907,3551415,0.34628907,3551415,0.34628907
3500066,0.3404064,3500066,0.3404064,3500066,0.3404064
3830296,0.33914,3830296,0.33914,3830296,0.33914
3681107,0.33861464,3681107,0.33861464,3681107,0.33861464
3425768,0.3332202,3425768,0.3332202,3425768,0.3332202
3677931,0.33292297,3677931,0.33292297,3677931,0.33292297
3259560,0.32787406,3259560,0.32787406,3259560,0.32787406
3485864,0.32460988,3485864,0.32460988,3485864,0.32460988
3099514,0.3242938,3099514,0.3242938,3099514,0.3242938
3885443,0.32281616,3885443,0.32281616,3885443,0.32281616
3129130,0.32253313,3129130,0.32253313,3129130,0.32253313
3159139,0.32094166,3159139,0.32094166,3159139,0.32094166
3661127,0.31276536,3661127,0.31276536,3661127,0.31276536
3682695,0.31094646,3682695,0.31094646,3682695,0.31094646
3034985,0.31001937,3034985,0.31001937,3034985,0.31001937
3334052,0.30834776,3334052,0.30834776,3334052,0.30834776
3884776,0.3057792,3884776,0.3057792,3884776,0.3057792
3622109,0.30441174,3622109,0.30441174,3622109,0.30441174
2732131,0.30186442,2732131,0.30186442,2732131,0.30186442
3775530,0.30160302,3775530,0.30160302,3775530,0.30160302
3393611,0.30102873,3393611,0.30102873,3393611,0.30102873
3250009,0.3007741,3250009,0.3007741,3250009,0.3007741
2918785,0.298143,2918785,0.298143,2918785,0.298143
3262542,0.2974038,3262542,0.2974038,3262542,0.2974038
3420100,0.29667443,3420100,0.29667443,3420100,0.29667443
2858205,0.29245457,2858205,0.29245457,2858205,0.29245457
3746228,0.29208893,3746228,0.29208893,3746228,0.29208893
1852684,0.29018566,1852684,0.29018566,1852684,0.29018566
3830374,0.28755134,3830374,0.28755134,3830374,0.28755134
3031940,0.28683895,3031940,0.28683895,3031940,0.28683895
3072018,0.28589556,3072018,0.28589556,3072018,0.28589556
3402675,0.2854091,3402675,0.2854091,3402675,0.2854091
2695167,0.28409564,2695167,0.28409564,2695167,0.28409564
3463916,0.28372267,3463916,0.28372267,3463916,0.28372267
3361852,0.2831172,3361852,0.2831172,3361852,0.2831172
2931786,0.28303528,2931786,0.28303528,2931786,0.28303528
503388,0.28263786,503388,0.28263786,503388,0.28263786
2703243,0.28217077,2703243,0.28217077,2703243,0.28217077
3718650,0.27838215,3718650,0.27838215,3718650,0.27838215
3171842,0.27778268,3171842,0.27778268,3171842,0.27778268
3198743,0.27500868,3198743,0.27500868,3198743,0.27500868
3198526,0.2747267,3198526,0.2747267,3198526,0.2747267
2228297,0.27455586,2228297,0.27455586,2228297,0.27455586
2644670,0.27429643,2644670,0.27429643,2644670,0.27429643
2938572,0.27363446,2938572,0.27363446,2938572,0.27363446
2856356,0.2721477,2856356,0.2721477,2856356,0.2721477
2881018,0.2718472,2881018,0.2718472,2881018,0.2718472
3250018,0.2714154,3250018,0.2714154,3250018,0.2714154
3637209,0.270732,3637209,0.270732,3637209,0.270732
2582825,0.27066424,2582825,0.27066424,2582825,0.27066424
547901,0.26865238,547901,0.26865238,547901,0.26865238
3895824,0.2680087,3895824,0.2680087,3895824,0.2680087
3870206,0.26617888,3870206,0.26617888,3870206,0.26617888
3241316,0.26559827,3241316,0.26559827,3241316,0.26559827
535935,0.26375,535935,0.26375,535935,0.26375
