pmcid,score,pmcid,score,pmcid,score
3878174,0.3531084,3878174,0.3531084,3878174,0.3531084
3022319,0.32269388,3022319,0.32269388,3022319,0.32269388
2768737,0.313936,2768737,0.313936,2768737,0.313936
2270822,0.30818224,2270822,0.30818224,2270822,0.30818224
2453113,0.30660892,2453113,0.30660892,2453113,0.30660892
3405392,0.29806653,3405392,0.29806653,3405392,0.29806653
3246139,0.29056403,3246139,0.29056403,3246139,0.29056403
3181873,0.27572107,3181873,0.27572107,3181873,0.27572107
2031887,0.27213624,2031887,0.27213624,2031887,0.27213624
3777352,0.27142236,3777352,0.27142236,3777352,0.27142236
3068880,0.26316717,3068880,0.26316717,3068880,0.26316717
3096313,0.25745437,3096313,0.25745437,3096313,0.25745437
2515901,0.25058433,2515901,0.25058433,2515901,0.25058433
3845061,0.2500364,3845061,0.2500364,3845061,0.2500364
3181770,0.24805915,3181770,0.24805915,3181770,0.24805915
2729295,0.24192007,2729295,0.24192007,2729295,0.24192007
3181900,0.23823704,3181900,0.23823704,3181900,0.23823704
3573983,0.23812096,3573983,0.23812096,3573983,0.23812096
3123969,0.2361019,3123969,0.2361019,3123969,0.2361019
2671777,0.2311691,2671777,0.2311691,2671777,0.2311691
3443362,0.23014869,3443362,0.23014869,3443362,0.23014869
2951743,0.22677495,2951743,0.22677495,2951743,0.22677495
3267342,0.22191511,3267342,0.22191511,3267342,0.22191511
2921140,0.22188981,2921140,0.22188981,2921140,0.22188981
3375088,0.21915844,3375088,0.21915844,3375088,0.21915844
3665220,0.21900137,3665220,0.21900137,3665220,0.21900137
2656332,0.21805479,2656332,0.21805479,2656332,0.21805479
3195167,0.21630996,3195167,0.21630996,3195167,0.21630996
3032763,0.21578437,3032763,0.21578437,3032763,0.21578437
2889009,0.215602,2889009,0.215602,2889009,0.215602
2738416,0.21558851,2738416,0.21558851,2738416,0.21558851
3142278,0.21473745,3142278,0.21473745,3142278,0.21473745
2796021,0.21375912,2796021,0.21375912,2796021,0.21375912
3449426,0.21224551,3449426,0.21224551,3449426,0.21224551
3122543,0.21199475,3122543,0.21199475,3122543,0.21199475
2914256,0.2098687,2914256,0.2098687,2914256,0.2098687
2724509,0.20937468,2724509,0.20937468,2724509,0.20937468
3235717,0.20802861,3235717,0.20802861,3235717,0.20802861
3146202,0.20672385,3146202,0.20672385,3146202,0.20672385
3181871,0.20594305,3181871,0.20594305,3181871,0.20594305
2590592,0.20451328,2590592,0.20451328,2590592,0.20451328
3477044,0.20432632,3477044,0.20432632,3477044,0.20432632
3662142,0.20329739,3662142,0.20329739,3662142,0.20329739
3350949,0.20289978,3350949,0.20289978,3350949,0.20289978
3821958,0.20160833,3821958,0.20160833,3821958,0.20160833
2918304,0.20154281,2918304,0.20154281,2918304,0.20154281
3622424,0.20080334,3622424,0.20080334,3622424,0.20080334
1716160,0.1999347,1716160,0.1999347,1716160,0.1999347
3810321,0.1993515,3810321,0.1993515,3810321,0.1993515
3468878,0.1956597,3468878,0.1956597,3468878,0.1956597
2820028,0.19402036,2820028,0.19402036,2820028,0.19402036
3012558,0.19324084,3012558,0.19324084,3012558,0.19324084
1858696,0.19240457,1858696,0.19240457,1858696,0.19240457
3181745,0.19225894,3181745,0.19225894,3181745,0.19225894
2170450,0.19113877,2170450,0.19113877,2170450,0.19113877
3745444,0.19073835,3745444,0.19073835,3745444,0.19073835
