pmcid,score,pmcid,score,pmcid,score
3311001,0.41914204,3311001,0.41914204,3311001,0.41914204
3121590,0.38713133,3121590,0.38713133,3121590,0.38713133
2740160,0.2989867,2740160,0.2989867,2740160,0.2989867
3860673,0.28094104,3860673,0.28094104,3860673,0.28094104
2908802,0.27517465,2908802,0.27517465,2908802,0.27517465
3628471,0.27000484,3628471,0.27000484,3628471,0.27000484
2846859,0.25996035,2846859,0.25996035,2846859,0.25996035
1636036,0.25994277,1636036,0.25994277,1636036,0.25994277
3504246,0.25095314,3504246,0.25095314,3504246,0.25095314
3606293,0.24141754,3606293,0.24141754,3606293,0.24141754
3177884,0.23413493,3177884,0.23413493,3177884,0.23413493
2241764,0.23365907,2241764,0.23365907,2241764,0.23365907
3468117,0.2275379,3468117,0.2275379,3468117,0.2275379
3700455,0.22508572,3700455,0.22508572,3700455,0.22508572
3556292,0.22377187,3556292,0.22377187,3556292,0.22377187
2804570,0.22040994,2804570,0.22040994,2804570,0.22040994
3150839,0.21267712,3150839,0.21267712,3150839,0.21267712
3543893,0.2123988,3543893,0.2123988,3543893,0.2123988
3846152,0.21226579,3846152,0.21226579,3846152,0.21226579
3567954,0.21190904,3567954,0.21190904,3567954,0.21190904
3353295,0.20927477,3353295,0.20927477,3353295,0.20927477
3469334,0.20875512,3469334,0.20875512,3469334,0.20875512
3099090,0.20544145,3099090,0.20544145,3099090,0.20544145
2702886,0.2030593,2702886,0.2030593,2702886,0.2030593
3683417,0.19991295,3683417,0.19991295,3683417,0.19991295
3756167,0.1998948,3756167,0.1998948,3756167,0.1998948
3830836,0.19959205,3830836,0.19959205,3830836,0.19959205
2700599,0.19731605,2700599,0.19731605,2700599,0.19731605
2908659,0.19629069,2908659,0.19629069,2908659,0.19629069
3156508,0.19557577,3156508,0.19557577,3156508,0.19557577
3825967,0.1951882,3825967,0.1951882,3825967,0.1951882
3817744,0.19516277,3817744,0.19516277,3817744,0.19516277
3845240,0.19423354,3845240,0.19423354,3845240,0.19423354
3765128,0.1929342,3765128,0.1929342,3765128,0.1929342
3295333,0.19219357,3295333,0.19219357,3295333,0.19219357
3443655,0.19170724,3443655,0.19170724,3443655,0.19170724
3093233,0.1914204,3093233,0.1914204,3093233,0.1914204
2599801,0.19024958,2599801,0.19024958,2599801,0.19024958
2443117,0.18934372,2443117,0.18934372,2443117,0.18934372
3601504,0.18632853,3601504,0.18632853,3601504,0.18632853
3874942,0.18236715,3874942,0.18236715,3874942,0.18236715
3095784,0.18194532,3095784,0.18194532,3095784,0.18194532
3763677,0.18031365,3763677,0.18031365,3763677,0.18031365
3437303,0.18024303,3437303,0.18024303,3437303,0.18024303
3395946,0.18023634,3395946,0.18023634,3395946,0.18023634
3614728,0.1799625,3614728,0.1799625,3614728,0.1799625
3858746,0.17856544,3858746,0.17856544,3858746,0.17856544
2330057,0.17769715,2330057,0.17769715,2330057,0.17769715
3385320,0.17746906,3385320,0.17746906,3385320,0.17746906
3430891,0.17708899,3430891,0.17708899,3430891,0.17708899
3200117,0.1759516,3200117,0.1759516,3200117,0.1759516
3519056,0.17469944,3519056,0.17469944,3519056,0.17469944
2984407,0.17391819,2984407,0.17391819,2984407,0.17391819
2630294,0.17332654,2630294,0.17332654,2630294,0.17332654
3227428,0.17318466,3227428,0.17318466,3227428,0.17318466
3265993,0.17190893,3265993,0.17190893,3265993,0.17190893
3571852,0.17177442,3571852,0.17177442,3571852,0.17177442
3212934,0.17168145,3212934,0.17168145,3212934,0.17168145
