pmcid,score,pmcid,score,pmcid,score
3179583,0.2356622,3179583,0.2356622,3179583,0.2356622
3385367,0.19327863,3385367,0.19327863,3385367,0.19327863
3033095,0.1802697,3033095,0.1802697,3033095,0.1802697
3366531,0.17885433,3366531,0.17885433,3366531,0.17885433
3247096,0.17497334,3247096,0.17497334,3247096,0.17497334
3793530,0.17417125,3793530,0.17417125,3793530,0.17417125
3663325,0.17194536,3663325,0.17194536,3663325,0.17194536
2135600,0.17124929,2135600,0.17124929,2135600,0.17124929
3320300,0.17027836,3320300,0.17027836,3320300,0.17027836
2686703,0.17018196,2686703,0.17018196,2686703,0.17018196
3162819,0.16698693,3162819,0.16698693,3162819,0.16698693
3681687,0.16463637,3681687,0.16463637,3681687,0.16463637
2634608,0.16445315,2634608,0.16445315,2634608,0.16445315
3777376,0.16169973,3777376,0.16169973,3777376,0.16169973
3551508,0.16036442,3551508,0.16036442,3551508,0.16036442
3564029,0.15940206,3564029,0.15940206,3564029,0.15940206
1276800,0.15681237,1276800,0.15681237,1276800,0.15681237
2135574,0.15526815,2135574,0.15526815,2135574,0.15526815
3060837,0.15065196,3060837,0.15065196,3060837,0.15065196
2636786,0.14957681,2636786,0.14957681,2636786,0.14957681
3849794,0.14635308,3849794,0.14635308,3849794,0.14635308
3114546,0.14584173,3114546,0.14584173,3114546,0.14584173
3425265,0.14500272,3425265,0.14500272,3425265,0.14500272
3086217,0.14206868,3086217,0.14206868,3086217,0.14206868
3810733,0.13998185,3810733,0.13998185,3810733,0.13998185
3320288,0.1393194,3320288,0.1393194,3320288,0.1393194
2732089,0.13911071,2732089,0.13911071,2732089,0.13911071
2974995,0.13840124,2974995,0.13840124,2974995,0.13840124
3305576,0.13696577,3305576,0.13696577,3305576,0.13696577
2815980,0.13648644,2815980,0.13648644,2815980,0.13648644
3593508,0.13547786,3593508,0.13547786,3593508,0.13547786
2876698,0.13382319,2876698,0.13382319,2876698,0.13382319
2771826,0.13229237,2771826,0.13229237,2771826,0.13229237
3537559,0.13225096,3537559,0.13225096,3537559,0.13225096
3031002,0.13010128,3031002,0.13010128,3031002,0.13010128
3463053,0.12975155,3463053,0.12975155,3463053,0.12975155
2572046,0.12962568,2572046,0.12962568,2572046,0.12962568
2904905,0.12941572,2904905,0.12941572,2904905,0.12941572
2783073,0.12778412,2783073,0.12778412,2783073,0.12778412
1112595,0.12687665,1112595,0.12687665,1112595,0.12687665
2828091,0.1267798,2828091,0.1267798,2828091,0.1267798
3294360,0.12614794,3294360,0.12614794,3294360,0.12614794
3301050,0.12580545,3301050,0.12580545,3301050,0.12580545
3626614,0.12522388,3626614,0.12522388,3626614,0.12522388
3081356,0.12461684,3081356,0.12461684,3081356,0.12461684
3665130,0.123946115,3665130,0.123946115,3665130,0.123946115
3277335,0.123580284,3277335,0.123580284,3277335,0.123580284
3702368,0.123166755,3702368,0.123166755,3702368,0.123166755
2459199,0.122514725,2459199,0.122514725,2459199,0.122514725
2600375,0.12225936,2600375,0.12225936,2600375,0.12225936
2700454,0.12223875,2700454,0.12223875,2700454,0.12223875
3259402,0.12223424,3259402,0.12223424,3259402,0.12223424
2846739,0.1218934,2846739,0.1218934,2846739,0.1218934
3232426,0.12166133,3232426,0.12166133,3232426,0.12166133
3215638,0.12122437,3215638,0.12122437,3215638,0.12122437
2526531,0.12091323,2526531,0.12091323,2526531,0.12091323
2868877,0.12041249,2868877,0.12041249,2868877,0.12041249
3032622,0.12015744,3032622,0.12015744,3032622,0.12015744
2769415,0.119700335,2769415,0.119700335,2769415,0.119700335
3512619,0.11959536,3512619,0.11959536,3512619,0.11959536
2687693,0.119518995,2687693,0.119518995,2687693,0.119518995
2972757,0.11951626,2972757,0.11951626,2972757,0.11951626
3250002,0.11928251,3250002,0.11928251,3250002,0.11928251
3563701,0.1192364,3563701,0.1192364,3563701,0.1192364
3033840,0.11902905,3033840,0.11902905,3033840,0.11902905
3446154,0.11885389,3446154,0.11885389,3446154,0.11885389
2147019,0.11857332,2147019,0.11857332,2147019,0.11857332
3038958,0.118195236,3038958,0.118195236,3038958,0.118195236
2958005,0.11799674,2958005,0.11799674,2958005,0.11799674
3767271,0.11799372,3767271,0.11799372,3767271,0.11799372
3484592,0.11783394,3484592,0.11783394,3484592,0.11783394
2799965,0.11763996,2799965,0.11763996,2799965,0.11763996
3340991,0.11753178,3340991,0.11753178,3340991,0.11753178
1501014,0.11706632,1501014,0.11706632,1501014,0.11706632
2647170,0.11682151,2647170,0.11682151,2647170,0.11682151
