pmcid	title	abstract	body
3296598	9.244207	6.3774943	7.2329173
3539461	8.958882	5.498505	5.1802497
3383300	8.880915	0.33669257	0.33669257
2702819	8.738355	7.638216	4.6842604
3533611	8.322836	5.9906316	5.9771886
3664367	7.638041	0.0	3.2453887
3032707	7.479876	4.63126	4.7205496
2396178	7.3975086	4.6659374	5.0261087
3420562	7.389091	5.697448	3.9756937
3150318	7.212211	4.5967326	4.328728
2737771	7.21085	4.6752977	3.783682
2170449	7.0256705	0.21005404	0.21005404
3317255	6.949235	0.114768825	4.8093047
3520688	6.911562	4.833492	4.5988894
3792504	6.903541	0.09510833	0.0
1855694	6.865386	0.0	3.4271843
2783054	6.855665	4.48112	4.092515
3129061	6.8538237	5.0181837	5.0309925
3146931	6.835809	4.8950195	4.4769406
2612686	6.780238	4.7642775	0.17430367
2936924	6.7399096	4.6274185	3.8750184
3890613	6.7195277	4.7035675	4.9982595
2702927	6.611547	0.107333764	4.029861
3245485	6.606456	4.861326	5.0750246
2762180	6.603033	5.0600796	4.0213475
3852475	6.545394	4.667975	4.0395055
2628877	6.525628	4.9691415	3.817083
2933632	6.513257	4.465651	4.8105307
3275124	6.498551	0.09185133	4.4923663
3074273	6.4970117	4.3281355	4.31823
3141718	6.4960065	5.6007423	5.5359874
2741488	6.4954042	4.227175	3.4923146
3568884	6.4894786	5.1511474	5.60988
3551416	6.4864173	4.6778316	4.6925797
2737768	6.4583893	4.698721	4.048522
3170353	6.452901	4.44379	4.9838924
3170124	6.437578	4.2875767	4.5800858
2409333	6.3948736	0.08799405	0.0
1564284	6.3645363	5.0574303	3.2793717
3713838	6.3146214	0.0	4.9889874
3354496	6.2290177	0.0	3.7059705
3110133	6.211382	4.5753226	4.070044
3147136	6.1691475	4.8621907	4.025634
2748272	6.157342	4.822675	4.678281
2783075	6.095713	4.1845713	3.7099166
2909170	6.0817523	4.2172465	3.613878
3036638	6.0559382	3.9389238	4.244434
3154349	6.038501	4.278782	0.0
3152526	6.032438	4.4527316	3.4291718
3743391	6.0294533	0.0	3.8174367
3366352	6.0012097	3.6335835	0.0
2783122	5.957344	0.12897855	0.0
3615923	5.9435325	0.0	0.0
3132325	5.9356666	4.784042	4.484286
3337804	5.909295	3.7344885	3.5524325
