,title,abstract,body
2892615,0.40825108,0.40825108,0.40825108
3834987,0.39927283,0.39927283,0.39927283
3506220,0.35215768,0.35215768,0.35215768
3833481,0.3422475,0.3422475,0.3422475
3656631,0.3418251,0.3418251,0.3418251
1915650,0.32714283,0.32714283,0.32714283
3320390,0.32236663,0.32236663,0.32236663
3614649,0.32206747,0.32206747,0.32206747
3764358,0.31685364,0.31685364,0.31685364
3280186,0.3162237,0.3162237,0.3162237
3894143,0.3160869,0.3160869,0.3160869
3423911,0.30635607,0.30635607,0.30635607
2611962,0.30620536,0.30620536,0.30620536
3490473,0.304983,0.304983,0.304983
2868875,0.2988,0.2988,0.2988
3403064,0.2977987,0.2977987,0.2977987
3858699,0.2934812,0.2934812,0.2934812
3820174,0.28844664,0.28844664,0.28844664
2751738,0.28748003,0.28748003,0.28748003
3172973,0.27918792,0.27918792,0.27918792
3420609,0.27713537,0.27713537,0.27713537
3264568,0.2734691,0.2734691,0.2734691
3562534,0.27339134,0.27339134,0.27339134
3755437,0.27297667,0.27297667,0.27297667
3622393,0.27167812,0.27167812,0.27167812
3517187,0.26484072,0.26484072,0.26484072
2807864,0.26445326,0.26445326,0.26445326
3821148,0.26404127,0.26404127,0.26404127
3166438,0.26173818,0.26173818,0.26173818
3654939,0.25990307,0.25990307,0.25990307
3833581,0.25914657,0.25914657,0.25914657
3610089,0.25843057,0.25843057,0.25843057
2793241,0.25800198,0.25800198,0.25800198
3196037,0.25123817,0.25123817,0.25123817
3139154,0.25072795,0.25072795,0.25072795
3208924,0.24928382,0.24928382,0.24928382
3848723,0.2489493,0.2489493,0.2489493
3570032,0.24746765,0.24746765,0.24746765
2628121,0.24737337,0.24737337,0.24737337
3555597,0.2473478,0.2473478,0.2473478
2546470,0.24732445,0.24732445,0.24732445
3735335,0.24393085,0.24393085,0.24393085
3759076,0.24370453,0.24370453,0.24370453
3764340,0.24299407,0.24299407,0.24299407
3582858,0.24191585,0.24191585,0.24191585
2980628,0.24086717,0.24086717,0.24086717
3718246,0.24057646,0.24057646,0.24057646
3741014,0.23838069,0.23838069,0.23838069
3619691,0.23770587,0.23770587,0.23770587
2246109,0.23754737,0.23754737,0.23754737
3119861,0.23723297,0.23723297,0.23723297
1940253,0.23546895,0.23546895,0.23546895
