pmcid,score,pmcid,score,pmcid,score
3335556,0.21781461,3335556,0.21781461,3335556,0.21781461
3833587,0.21780495,3833587,0.21780495,3833587,0.21780495
3279489,0.21013401,3279489,0.21013401,3279489,0.21013401
3745931,0.19844408,3745931,0.19844408,3745931,0.19844408
3618104,0.19683526,3618104,0.19683526,3618104,0.19683526
2659845,0.19657728,2659845,0.19657728,2659845,0.19657728
3515415,0.1940604,3515415,0.1940604,3515415,0.1940604
2987954,0.1890755,2987954,0.1890755,2987954,0.1890755
3677011,0.1863734,3677011,0.1863734,3677011,0.1863734
2803987,0.18554239,2803987,0.18554239,2803987,0.18554239
3863515,0.18490113,3863515,0.18490113,3863515,0.18490113
3335608,0.1836258,3335608,0.1836258,3335608,0.1836258
2740015,0.18275046,2740015,0.18275046,2740015,0.18275046
3616125,0.18235172,3616125,0.18235172,3616125,0.18235172
2716679,0.18185143,2716679,0.18185143,2716679,0.18185143
3426013,0.18151186,3426013,0.18151186,3426013,0.18151186
2856542,0.17895736,2856542,0.17895736,2856542,0.17895736
3015846,0.17860274,3015846,0.17860274,3015846,0.17860274
3649648,0.17818935,3649648,0.17818935,3649648,0.17818935
3773459,0.17768417,3773459,0.17768417,3773459,0.17768417
3118368,0.17766893,3118368,0.17766893,3118368,0.17766893
2169208,0.1758667,2169208,0.1758667,2169208,0.1758667
3147240,0.17495212,3147240,0.17495212,3147240,0.17495212
3291424,0.17464358,3291424,0.17464358,3291424,0.17464358
3384962,0.17306563,3384962,0.17306563,3384962,0.17306563
2732080,0.17262867,2732080,0.17262867,2732080,0.17262867
3239171,0.16934857,3239171,0.16934857,3239171,0.16934857
2700593,0.16888365,2700593,0.16888365,2700593,0.16888365
3090107,0.16865203,3090107,0.16865203,3090107,0.16865203
3101915,0.16807802,3101915,0.16807802,3101915,0.16807802
3562643,0.16689444,3562643,0.16689444,3562643,0.16689444
2672273,0.1663417,2672273,0.1663417,2672273,0.1663417
3542892,0.1663208,3542892,0.1663208,3542892,0.1663208
2629964,0.16458908,2629964,0.16458908,2629964,0.16458908
3622346,0.163303,3622346,0.163303,3622346,0.163303
3168459,0.16163993,3168459,0.16163993,3168459,0.16163993
2605761,0.16111293,2605761,0.16111293,2605761,0.16111293
2517969,0.16097552,2517969,0.16097552,2517969,0.16097552
3606484,0.16079567,3606484,0.16079567,3606484,0.16079567
3866318,0.16070278,3866318,0.16070278,3866318,0.16070278
2518550,0.16061324,2518550,0.16061324,2518550,0.16061324
2908659,0.16056585,2908659,0.16056585,2908659,0.16056585
3485486,0.16043839,3485486,0.16043839,3485486,0.16043839
3279506,0.1600417,3279506,0.1600417,3279506,0.1600417
2958974,0.15985371,2958974,0.15985371,2958974,0.15985371
3616029,0.15972154,3616029,0.15972154,3616029,0.15972154
3213725,0.15971848,3213725,0.15971848,3213725,0.15971848
1780052,0.15918288,1780052,0.15918288,1780052,0.15918288
3336229,0.15909426,3336229,0.15909426,3336229,0.15909426
3336243,0.15904424,3336243,0.15904424,3336243,0.15904424
2762186,0.15766907,2762186,0.15766907,2762186,0.15766907
2672212,0.15740818,2672212,0.15740818,2672212,0.15740818
2424060,0.15710624,2424060,0.15710624,2424060,0.15710624
