pmcid	title	abstract	body
3435916	0.8453627	0.17171296	0.12682286
3662144	0.7855686	0.3399387	0.29699102
3769411	0.61392814	0.07942885	0.045881025
3806158	0.5495122	0.23480725	0.19474396
3022204	0.49619555	0.07649419	0.047242444
2970787	0.4630808	0.48153868	0.48855853
3544356	0.44821763	0.16335095	0.13178763
3406938	0.44472036	0.15113913	0.115796015
2695461	0.43617815	0.09972673	0.072530754
2235827	0.4104277	0.06453356	0.032961894
3712156	0.40928024	0.06459795	0.032341804
3307967	0.4085718	0.11036842	0.086199224
2365966	0.39835677	0.06325387	0.042205703
3491304	0.38955542	0.105459385	0.0757158
3205530	0.3885186	0.061543323	0.062404398
3813311	0.3849592	0.0804727	0.05089315
3016264	0.37484378	0.07902429	0.045000985
2732598	0.37364373	0.14393452	0.1259831
3724961	0.37076992	0.038975894	0.05010566
3356853	0.3604723	0.07399586	0.04700566
3519260	0.3583445	0.025785558	0.036777664
3354856	0.3570635	0.05912011	0.074273385
1808067	0.3553944	0.05170213	0.065536
3625594	0.35520133	0.07479166	0.043932922
2684510	0.35373038	0.04420341	0.021933064
2740122	0.35073105	0.095346674	0.06061602
2859338	0.3505685	0.10050648	0.05370634
2575206	0.34987608	0.09184561	0.051346067
3182443	0.34978595	0.09582391	0.065147914
3206412	0.34806666	0.12442577	0.062060818
3874942	0.3442046	0.08538397	0.056607492
3189473	0.34135535	0.09643143	0.05222263
3827896	0.33844295	0.05005605	0.024429535
3410700	0.33271322	0.04515138	0.0
2984319	0.33224794	0.06925872	0.041115716
3004507	0.3320669	0.3452186	0.3500487
3548361	0.3286819	0.03329347	0.044308748
3140527	0.32582462	0.069734775	0.040622607
2803863	0.32210264	0.06240103	0.033289507
1440851	0.30965763	0.089657046	0.059683096
2930659	0.2954234	0.0	0.025334923
3162710	0.2950975	0.050039783	0.0229229
2329657	0.29370317	0.033976093	0.034489032
3292842	0.29357398	0.074161746	0.045111515
3231647	0.29301023	0.030487705	0.042119786
2811397	0.29107952	0.0	0.0
3312071	0.2881866	0.041822445	0.0
1831476	0.28471103	0.061659366	0.035726428
2889886	0.2808006	0.056276582	0.024897745
3474835	0.28060812	0.0	0.024694674
1997123	0.28038952	0.050589107	0.06488833
2440557	0.27934334	0.05200491	0.02649449
3554459	0.2765345	0.08040661	0.060747195
2276602	0.27363947	0.07300175	0.04152454
2774694	0.2722632	0.06275055	0.04080599
3538779	0.26706606	0.037948184	0.0
2887505	0.26673648	0.037607122	0.0
3109347	0.26662555	0.037492365	0.0
2803981	0.265086	0.023209022	0.032546878
3835276	0.2629039	0.049534954	0.030256549
3751269	0.25932327	0.027380096	0.037313804
2861009	0.25700065	0.042526364	0.05540649
3850443	0.25438192	0.0	0.034822475
3680092	0.2537434	0.03005295	0.030473432
3767647	0.25374022	0.059021328	0.033009965
3191811	0.2528712	0.026067788	0.035879858
2840972	0.25121388	0.044342633	0.023307053
3522130	0.24875453	0.053836923	0.028353209
2690061	0.24854477	0.080587134	0.05173522
3432199	0.2475751	0.0	0.03077821
