pmcid	score
2929215	0.27458996
3785150	0.24121162
3555032	0.23608646
3517709	0.234932
3785158	0.22879092
2642770	0.22083756
2613968	0.18872128
3880487	0.1690224
2900094	0.16041996
3549483	0.15702923
3587294	0.15574978
2787277	0.15323853
3138408	0.1508968
2699644	0.148208
3847761	0.14425927
3821110	0.14421833
3632172	0.14126848
3853474	0.13993648
3180518	0.13974726
3139259	0.13932107
3095960	0.13916466
2700075	0.13834043
2669865	0.13806996
3508566	0.13712838
3537269	0.1360488
2613578	0.13397841
3411311	0.1324115
3006050	0.1322995
2613589	0.13126662
3169763	0.13115893
2814195	0.13072132
2216420	0.12925708
1190205	0.12671229
2797382	0.12665892
3833586	0.12633577
2633203	0.12194309
514569	0.12179501
2628122	0.1186907
3255495	0.117883556
3661902	0.11748931
3814528	0.116771296
2270830	0.11644481
2899787	0.11524495
3459383	0.11478899
3125011	0.11464527
3163638	0.11446918
1832125	0.11398581
2682454	0.11241932
3671015	0.11115665
3481704	0.110912696
2921515	0.11067594
2705820	0.10913441
2758596	0.109010726
3384949	0.10900709
3599009	0.10652708
2644593	0.10585729
2905920	0.105654195
3557580	0.10550987
1386726	0.10480606
3767276	0.10454456
3349544	0.104248464
2571064	0.10366227
3884956	0.10352964
1592148	0.10230773
3632158	0.10208619
3237276	0.101820335
3730183	0.10110898
2879572	0.1010928
3736466	0.100840256
3221217	0.10059654
3851456	0.10048871
2939537	0.10030546
3418493	0.10013233
2267485	0.09915024
3424184	0.09897309
3141563	0.09837041
3614119	0.09824624
3792009	0.09789593
1184084	0.09767713
2845554	0.09744544
2672121	0.09742633
1936260	0.097167686
2140182	0.095989466
1327715	0.09583664
3459800	0.095772736
3552988	0.09555428
3889324	0.095379405
3848740	0.09532517
3431085	0.095178925
1459877	0.09475662
3667237	0.09438589
3728227	0.09415775
2836743	0.094040856
3438860	0.09371645
2811973	0.09327348
3463056	0.092719376
3682695	0.09250298
3181971	0.09235783
3809373	0.09230782
3077500	0.091573805
2606813	0.09113992
3647231	0.0911362
3839799	0.090439744
3654090	0.08969272
1242151	0.08931242
3687094	0.08925273
3151601	0.08903858
2544356	0.08885563
3666903	0.08880533
3467595	0.08867576
2893117	0.088569015
3696868	0.08854949
2924432	0.08853614
2464745	0.08840993
3399638	0.08816408
2232040	0.08787771
3708105	0.087843925
3142033	0.08733662
3633377	0.087281205
3448330	0.08684682
3029794	0.08671779
2335289	0.08670578
3543951	0.08666776
3104376	0.08658459
3082781	0.0862714
2841164	0.086231366
3712083	0.086221166
3813060	0.08587851
3724277	0.08578797
2768214	0.08570841
3221562	0.085347
3541931	0.085116774
2233879	0.08495804
3193044	0.08484407
3252504	0.08459039
3405309	0.08438007
3259362	0.08409877
2350144	0.08405855
3296488	0.0839888
3358560	0.08347966
3044014	0.083039925
3410075	0.08277868
3114322	0.08273663
3389490	0.08267515
3390721	0.08251069
3677638	0.0823509
2947731	0.08187348
3775210	0.081789054
3385360	0.08176386
3234016	0.08167702
3074328	0.081661254
2206336	0.08138153
2788594	0.08121709
3516242	0.0810438
2633190	0.080979966
3506467	0.080896385
3409617	0.08082787
3409236	0.08082644
1370920	0.07993644
3423709	0.07966661
2911602	0.07962236
3268751	0.07960247
2910293	0.07958167
2799410	0.07956183
3853250	0.07949415
3257457	0.07946569
3853387	0.07941002
2799413	0.0792774
3485663	0.07925015
3657849	0.079218805
3662093	0.07918837
3218868	0.07917228
554111	0.07914169
2880967	0.078947105
1402280	0.07892885
3003149	0.07887299
3632179	0.07873494
2515887	0.078696966
2740954	0.07857147
3618189	0.078562446
2990903	0.07854756
3014884	0.07845082
1242225	0.078438014
3821947	0.07841037
3490750	0.078350864
3628393	0.078326255
3161273	0.07807329
2686332	0.077980705
3753210	0.07794899
3807791	0.07785654
3616991	0.07756622
2788602	0.07737389
2684511	0.0773454
3401781	0.07733499
3031010	0.077330336
3891412	0.07724947
3704920	0.07722526
544835	0.07717238
3688353	0.07717008
3261489	0.07716465
3367406	0.07705196
2815795	0.076738834
2267486	0.07672972
3161475	0.07653566
