pmcid	title	abstract	body
3170124	10.541838	7.133774	7.7505875
1769396	8.563493	8.470365	8.816389
3664367	8.40265	0.106426805	3.6608913
3253728	8.352451	5.4740453	4.4876647
3113224	8.146588	0.14387223	6.5107107
2769390	7.931334	6.300046	5.432416
3036638	7.876856	4.921793	5.43776
2737771	7.852087	5.125176	4.19071
3836946	7.850472	0.21959233	5.123553
1855694	7.696372	0.10249237	3.9343445
3087163	7.667586	5.852096	4.304102
2045659	7.660391	6.1551113	4.591828
3317255	7.658362	0.13311946	5.3707085
3148997	7.6401806	5.831	6.231249
3235142	7.558519	0.13638796	3.3711126
3366352	7.4812136	4.358772	0.10675124
2767145	7.4074	0.16014716	0.16014716
3355839	7.4048347	4.631061	4.960566
2702819	7.392266	6.4510117	3.925786
3890613	7.37904	5.211741	5.608181
3058023	7.33678	5.1887016	5.0643015
3147136	7.3066134	5.783463	4.755795
3533611	7.2275662	5.1866326	5.239076
3296598	7.224483	4.947138	5.7063594
3573789	7.215265	4.8837957	4.8424044
2527496	7.198982	5.887684	6.7027354
3150318	7.1912613	4.3680673	4.2117686
2803848	7.1830354	0.21961907	5.5194154
2933632	7.178159	4.9186096	5.3836036
3857506	7.1748037	0.09870426	0.09870426
3154349	7.163961	5.1487412	0.11231718
3713838	7.104922	0.116341144	5.692498
2769272	7.070809	0.16882598	0.16882598
3651322	7.006452	5.4997635	5.225728
2760722	6.9799905	0.100308776	5.4122114
2741488	6.97775	4.3510275	3.673341
2496981	6.8691974	4.847477	0.0966636
3263273	6.868136	6.090629	6.0997305
3551416	6.8081636	4.9141736	5.0044456
3141718	6.8038673	5.928285	5.9121857
3641938	6.799747	0.11025232	5.057197
3275124	6.7978253	0.108450875	4.764355
2783075	6.794626	4.6512423	4.1722703
3568884	6.7809677	5.3933764	5.948816
3152526	6.7340326	5.0448666	3.9288177
2803851	6.7173715	4.260703	4.6481047
1564284	6.6981215	5.358828	3.534035
3668317	6.652312	0.085130855	3.9746046
3320390	6.647376	4.9865828	5.717874
3337804	6.6026	4.1541514	4.016585
3170346	6.5970407	4.6039286	4.298869
2702927	6.5606027	0.08827146	3.973121
3326684	6.535023	0.123588	3.7280138
2726516	6.534209	4.8834157	4.029703
3086328	6.531986	0.07944753	3.3980231
3539461	6.527224	3.7950873	3.6583261
3121680	6.522994	5.1601753	4.240683
3575421	6.457761	0.07740954	3.9078925
2566573	6.43657	0.13623558	4.218242
3615910	6.4343204	4.4134326	4.342822
2170449	6.4198613	0.120570794	0.120570794
3539052	6.4052105	0.10683573	4.02788
2726557	6.402706	4.3818183	0.104488015
3719111	6.398826	0.10085049	4.0214963
2748272	6.3916903	5.0292034	4.9243655
3792504	6.3848767	0.08777265	0.08777265
3665130	6.3774023	0.10536627	0.10536627
3163221	6.3762555	5.1548347	4.733734
2631053	6.3664436	5.1854973	4.675458
2783054	6.365672	4.1695085	3.7657049
2628877	6.358347	4.8454385	3.750122
2737755	6.3561606	4.346739	4.251928
3537696	6.309076	4.2642374	3.679187
2172248	6.3004947	0.07683147	0.07683147
2396178	6.2770143	3.9841242	4.3456984
3704649	6.275787	4.23182	0.08353237
3354496	6.2688556	0.07825028	3.6617992
3420562	6.2652946	4.883933	3.4263573
2767133	6.2248964	4.6872334	4.043361
2783122	6.2204967	0.11722397	0.11722397
3129061	6.1943197	4.520926	4.578345
2259431	6.0940595	4.395361	4.196985
3610292	6.092016	4.4525194	4.7065744
3403125	5.9962378	4.1016555	4.6206203
3016303	5.9812574	3.9101446	3.75251
2409333	5.971361	0.08718926	0.08718926
3170353	5.970344	4.1188188	4.583466
2737768	5.9629164	4.379626	3.8164608
2396176	5.951716	0.09157925	4.2583976
3032707	5.9490104	3.6350381	3.765953
3603642	5.9261904	4.0507298	3.911479
3074273	5.9216175	3.9413302	3.981434
416457	5.8558106	0.07586115	0.07586115
3775175	5.8446503	4.066879	3.7535932
2584629	5.816097	3.9426334	3.755943
2633003	5.8116326	3.5177867	3.7514784
3806701	5.765193	4.5627055	5.0208735
3422903	5.7552886	3.6128964	3.310825
3110133	5.7416506	4.234833	3.7307506
2726523	5.740964	4.5389624	4.5183125
2936924	5.66695	3.928657	3.319633
2909170	5.650759	3.759207	3.280288
3795016	5.6505585	0.06115454	0.06115454
3573360	5.5878778	4.2547975	3.757817
2909247	5.587171	4.102836	3.7686718
3743391	5.5850477	0.054576725	3.474499
