pmcid	score
2892615	0.37012723
3834987	0.3622306
3506220	0.32197288
3656631	0.31647626
3833481	0.31451368
1915650	0.2981325
3320390	0.29336387
3614649	0.29319307
3280186	0.2888834
3764358	0.28809682
3894143	0.28621677
2611962	0.2795708
3490473	0.27863795
3423911	0.27703995
2868875	0.2729045
3403064	0.27216774
3858699	0.2658521
2751738	0.26566935
3820174	0.26119497
3172973	0.2572692
3420609	0.25141057
3264568	0.25007522
3562534	0.2495659
3755437	0.24812087
3622393	0.24808753
2807864	0.24157542
3166438	0.24150991
3517187	0.23998927
3821148	0.23914701
3654939	0.23735625
3833581	0.23603308
2793241	0.23553938
3610089	0.23481089
2546470	0.22822759
3139154	0.22778204
3208924	0.22762322
3196037	0.22757025
3848723	0.22756091
3570032	0.22586875
2628121	0.22584732
3555597	0.22503784
3764340	0.22419915
3735335	0.22201157
3759076	0.22135888
3718246	0.22133161
2980628	0.22021358
3582858	0.2196872
3741014	0.2188557
3572577	0.21764824
3119861	0.2165155
3619691	0.2161686
2246109	0.21589692
1940253	0.2140104
3895790	0.21325162
3670647	0.21305333
3423950	0.2129527
3500135	0.21180724
3513310	0.21157804
3858693	0.21141763
3023428	0.20924449
3548379	0.20712022
2790183	0.20698485
2626929	0.20685825
3252294	0.20678177
1373644	0.20552756
3601044	0.20539992
3871751	0.2044348
3150871	0.20431072
3037323	0.20384803
3524713	0.20354617
3686177	0.20198554
3616977	0.20198056
3432784	0.2018191
3876310	0.20119709
3709274	0.20062813
3835511	0.20062225
3532966	0.20043854
3129533	0.19947037
3429097	0.19867514
514562	0.19867319
3086328	0.19806552
3561083	0.19646421
3096572	0.19625358
2994358	0.19599245
3705145	0.19482954
2526427	0.19480884
3445230	0.19441701
3678211	0.193533
2773587	0.19352582
3153296	0.19228673
3193647	0.19199368
3751786	0.19195317
3385264	0.19092047
3740609	0.19069442
3114601	0.19020948
3730206	0.19017804
3049601	0.18990552
3098519	0.18981068
3182973	0.18876734
3664409	0.18835941
3861848	0.18820277
3104373	0.18768875
3598739	0.18754198
3664413	0.1862209
3170346	0.18588768
3309321	0.18561009
3504250	0.18560424
3487217	0.18462884
2631524	0.18388674
3478569	0.18343
3853354	0.1833563
3328151	0.18299441
3542889	0.18158686
2989524	0.18149891
3614776	0.18144117
3299659	0.18130222
2363948	0.18115081
3613646	0.18105818
2710506	0.18078756
3371349	0.18066938
3675506	0.18065801
1253520	0.1802124
2329664	0.17971386
3506020	0.17770424
3152527	0.1775126
3582863	0.17740175
3705276	0.1773812
1550718	0.17726173
3120665	0.17718646
3883066	0.17704184
3227226	0.17696218
3377918	0.17642763
3203843	0.17636153
2360667	0.17634861
3162908	0.17632046
3606231	0.17585348
3508655	0.17540883
60006	0.17539734
3377381	0.17531922
2901953	0.17529288
3876621	0.17523633
1550245	0.17497472
3457722	0.1748181
3429034	0.1746281
3498670	0.17452952
3622375	0.17444488
3202504	0.17440969
3585303	0.17403476
3810492	0.1738945
2898546	0.17387696
2769323	0.17378458
3690644	0.17357357
1852908	0.17333874
3162835	0.17302766
2672240	0.17294067
3519056	0.17267941
2941760	0.17230822
3540644	0.17229731
3691589	0.17176127
1634849	0.1713867
2329636	0.17136468
3610301	0.17132007
2474607	0.1713191
3495043	0.170989
3472230	0.1707417
3502788	0.17072052
3205552	0.17061509
3734632	0.17060944
3112366	0.17050806
2988848	0.17015141
3488523	0.16974662
2984268	0.16973189
3080839	0.16970521
3384944	0.16949058
2654866	0.16937068
3509705	0.16928573
2908646	0.1691238
3864880	0.16896293
2850859	0.16883571
3383503	0.16880983
3851840	0.16872317
3708351	0.16868816
3325748	0.16855763
3085505	0.16849941
3777312	0.168439
3596862	0.16823481
2799065	0.16816652
3162880	0.1681634
2929215	0.1680862
3411405	0.16803686
3062973	0.16801748
3430891	0.16789207
3438873	0.16774909
1876466	0.16732974
3589868	0.16727836
2769397	0.16725169
3837720	0.16708428
2824958	0.16664487
3528951	0.16630371
2742518	0.16596234
3177918	0.16595943
3746454	0.16548775
3385313	0.16536406
3443435	0.16522783
1282576	0.16515236
3364074	0.16514106
2687896	0.16513215
3027454	0.16508238
3014832	0.16494016
2039785	0.16493742
2538503	0.16407293
3814995	0.16395327
2874766	0.1636118
3214849	0.16313648
2902147	0.1631311
2914366	0.16297686
3445096	0.16286491
2630300	0.16283566
2213654	0.1627063
3157089	0.16250177
3189145	0.1623914
2739423	0.16226941
2791744	0.16224353
2867996	0.16211672
3159754	0.16211252
3143727	0.16200979
3806512	0.16147475
3880707	0.16144465
3451906	0.16139574
2953609	0.16133174
3640972	0.16125005
2850849	0.16116105
2672132	0.16108517
3277335	0.16099796
3166293	0.16092682
2726480	0.16051626
2862042	0.15989444
3649316	0.15963261
3519073	0.15955916
3112085	0.15928398
3641445	0.15901272
2361073	0.15899988
3347913	0.15895326
2966747	0.15881461
3852775	0.15879376
3664389	0.1587072
3259499	0.15858816
2783048	0.1585382
2547099	0.1585144
3599747	0.15842958
2769324	0.15832216
3349960	0.15779853
3491320	0.157766
2832893	0.15776467
3184472	0.1577437
2657235	0.15762134
1564027	0.15739201
3434906	0.15712006
2995798	0.1569009
1952062	0.15686564
2758937	0.15672831
2615281	0.15651831
3660485	0.15633675
3582688	0.15631345
3242647	0.15602785
2781812	0.15596732
2769281	0.15556806
2769310	0.15545721
3751031	0.15526624
3098861	0.15525755
3569902	0.15510637
3524089	0.15502696
2771986	0.15500472
3409992	0.15500231
2950920	0.15459448
3570061	0.15450463
324409	0.15444443
356919	0.15413204
2875668	0.15410794
3407708	0.15393648
3051097	0.15381661
3856285	0.1536539
3212602	0.15356615
2840823	0.1533197
3829227	0.15328455
2946039	0.15321888
3642086	0.15303813
3291884	0.15302593
3683169	0.15295573
3408519	0.15266371
2542391	0.15261172
2238755	0.15259126
2644696	0.1525873
3289218	0.15238033
3276810	0.15234798
3829277	0.15231901
