pmcid	score
3670530	0.36648428
2926430	0.2889899
3027449	0.28892598
3047858	0.28153476
3170356	0.2696453
3184713	0.25807512
3030049	0.25027424
29021	0.24956614
2803817	0.24326393
3403950	0.22990274
3654115	0.2267241
2881524	0.22478704
3040396	0.22455975
2691651	0.22307476
3290188	0.21848325
3004514	0.21813789
2667400	0.216229
1450322	0.21599852
3863555	0.21250445
3025343	0.21216069
2740158	0.21067926
3741949	0.20817319
3483501	0.20546652
3466839	0.20469466
3390429	0.20148568
3785211	0.19903794
3301320	0.1970415
3318093	0.19441722
3232551	0.1926213
3232567	0.19252788
3420382	0.19145866
2396176	0.18634401
3302714	0.18631102
3482081	0.18523261
3617546	0.18399763
3232568	0.18391764
3373981	0.18334411
2628190	0.18194889
3299167	0.18111373
2827809	0.18073753
3152736	0.180035
3049881	0.17939332
2922667	0.17894536
3562163	0.17855619
3809351	0.17759478
3232590	0.17753886
3652732	0.1775
2633361	0.17701358
2740002	0.17605835
3423657	0.17497534
3347841	0.17330302
3227363	0.17271103
2911732	0.17183867
3601021	0.17124936
3596662	0.17019865
3582537	0.16911319
3546418	0.16875294
3032753	0.16831051
3277481	0.16821638
3674744	0.16782099
3599449	0.16750821
2607261	0.16616076
2687574	0.1650463
3264878	0.1643229
2806398	0.16356897
3557637	0.16298236
3097541	0.16250217
3510780	0.16202489
2651898	0.16149637
3560592	0.1610523
3333466	0.16007453
3085233	0.16005352
3530731	0.15913987
3047687	0.15892304
2678700	0.15832886
3550423	0.15808675
3249305	0.15792069
3161236	0.15782721
2491614	0.15713103
2744771	0.15663235
2811211	0.15609543
2893371	0.15571673
3196346	0.15569192
3014857	0.15562148
3423700	0.15551484
3469935	0.15491384
3419663	0.15477061
3556420	0.15461989
3305527	0.15460765
2921513	0.15455207
3310745	0.15327749
3348696	0.15240951
3097588	0.15167083
3572695	0.15148526
2567964	0.15107967
2740058	0.15052244
2948298	0.15037641
3652182	0.14999357
2738309	0.14993589
3137975	0.14993247
3017928	0.14944436
3096297	0.14880767
1896179	0.14835992
3560078	0.14808837
3789939	0.14768563
3487217	0.14730304
3539084	0.14720644
3728547	0.14710703
3666926	0.1470841
2964038	0.14660735
3400884	0.14634347
3403800	0.14608677
3816168	0.14577797
3823385	0.14457108
2827084	0.14437655
3775621	0.14427091
3041237	0.14414828
1851946	0.1438555
3205365	0.14355515
3383153	0.14330228
3575960	0.14323564
2045103	0.14228533
3725358	0.14168186
3891065	0.14166401
3575318	0.14154036
2955573	0.14086771
3522347	0.14062211
2878694	0.14035708
2323360	0.14023316
2684972	0.14020121
2842248	0.14004026
3846099	0.13989055
1764005	0.13959047
3198180	0.13939847
3546445	0.13923296
3461618	0.13897592
2826727	0.13864723
3030033	0.13810739
2815835	0.1380176
3649654	0.13742979
2778768	0.13736205
3398949	0.13731971
3503390	0.13721006
3309248	0.1370145
3101789	0.13661338
2840730	0.13633537
2900109	0.13566989
3838984	0.1356646
1526717	0.13560987
3765092	0.13506922
3849624	0.1350383
3673860	0.13478757
3532910	0.13456808
3150839	0.1345448
3537198	0.13444495
3569571	0.13390876
3117693	0.13390851
3291708	0.13388084
3555585	0.13375993
2987876	0.13372739
3126719	0.13361561
3327834	0.13338567
3309454	0.13312502
3306317	0.13302353
3524089	0.13299038
3686583	0.13294688
2810584	0.13273874
3307024	0.13209064
2797594	0.13181233
3649559	0.13154401
3000916	0.13146752
3614333	0.13137257
3159938	0.13129768
3883370	0.13091333
3051203	0.13089095
3097618	0.13055162
3259381	0.13050947
3088394	0.13038869
3573618	0.13038701
3027451	0.12991013
3668300	0.1298064
3417959	0.12976338
