,title,abstract,body
3531257,0.15323593,0.15323593,0.15323593
2785826,0.14427233,0.14427233,0.14427233
3880166,0.14180443,0.14180443,0.14180443
2363236,0.14171846,0.14171846,0.14171846
3700241,0.14054328,0.14054328,0.14054328
2912127,0.13948631,0.13948631,0.13948631
3480172,0.13764392,0.13764392,0.13764392
2732267,0.13752365,0.13752365,0.13752365
2678120,0.13164477,0.13164477,0.13164477
3371985,0.1311799,0.1311799,0.1311799
3832642,0.1280045,0.1280045,0.1280045
3785345,0.12794152,0.12794152,0.12794152
3271214,0.12738423,0.12738423,0.12738423
2693554,0.12727802,0.12727802,0.12727802
1440864,0.12488497,0.12488497,0.12488497
3649159,0.12403889,0.12403889,0.12403889
2644609,0.123969726,0.123969726,0.123969726
2771838,0.12154132,0.12154132,0.12154132
3717067,0.121330716,0.121330716,0.121330716
1318457,0.120660186,0.120660186,0.120660186
3694111,0.1202879,0.1202879,0.1202879
3082828,0.12020273,0.12020273,0.12020273
2693508,0.120111845,0.120111845,0.120111845
2908644,0.11980261,0.11980261,0.11980261
2879845,0.119119905,0.119119905,0.119119905
3672507,0.118977144,0.118977144,0.118977144
3369420,0.11814325,0.11814325,0.11814325
2845931,0.117470704,0.117470704,0.117470704
3034940,0.11680684,0.11680684,0.11680684
3765937,0.11601187,0.11601187,0.11601187
1890567,0.11594098,0.11594098,0.11594098
2814195,0.11538852,0.11538852,0.11538852
3418340,0.113512315,0.113512315,0.113512315
3480136,0.11319799,0.11319799,0.11319799
2699708,0.11279782,0.11279782,0.11279782
3724576,0.11267402,0.11267402,0.11267402
3480049,0.11201784,0.11201784,0.11201784
3503952,0.11180148,0.11180148,0.11180148
3759770,0.111536965,0.111536965,0.111536965
2740048,0.11153607,0.11153607,0.11153607
3791957,0.11130939,0.11130939,0.11130939
3751742,0.11120293,0.11120293,0.11120293
3194078,0.110893115,0.110893115,0.110893115
3275563,0.11067019,0.11067019,0.11067019
3383136,0.11005403,0.11005403,0.11005403
3009659,0.1096197,0.1096197,0.1096197
3765337,0.10947291,0.10947291,0.10947291
3564478,0.109387845,0.109387845,0.109387845
3481628,0.10873584,0.10873584,0.10873584
3821432,0.108539894,0.108539894,0.108539894
2546416,0.10839347,0.10839347,0.10839347
2912126,0.10830966,0.10830966,0.10830966
3883066,0.10810308,0.10810308,0.10810308
