pmcid,score,pmcid,score,pmcid,score
3880091,0.42354825,3880091,0.42354825,3880091,0.42354825
3708448,0.41883418,3708448,0.41883418,3708448,0.41883418
2811980,0.39231113,2811980,0.39231113,2811980,0.39231113
3570033,0.35343492,3570033,0.35343492,3570033,0.35343492
3262750,0.33827364,3262750,0.33827364,3262750,0.33827364
2811103,0.33135957,2811103,0.33135957,2811103,0.33135957
3639671,0.3259134,3639671,0.3259134,3639671,0.3259134
3487850,0.32491058,3487850,0.32491058,3487850,0.32491058
3575072,0.3092375,3575072,0.3092375,3575072,0.3092375
3266198,0.30767873,3266198,0.30767873,3266198,0.30767873
3527175,0.30074593,3527175,0.30074593,3527175,0.30074593
3108084,0.29968435,3108084,0.29968435,3108084,0.29968435
3139154,0.29962736,3139154,0.29962736,3139154,0.29962736
3830061,0.2945744,3830061,0.2945744,3830061,0.2945744
3629863,0.2905367,3629863,0.2905367,3629863,0.2905367
3087163,0.28555155,3087163,0.28555155,3087163,0.28555155
3726751,0.28348035,3726751,0.28348035,3726751,0.28348035
3446186,0.28167287,3446186,0.28167287,3446186,0.28167287
3868168,0.2812445,3868168,0.2812445,3868168,0.2812445
3049671,0.28110373,3049671,0.28110373,3049671,0.28110373
2909944,0.28051105,2909944,0.28051105,2909944,0.28051105
3407125,0.27984077,3407125,0.27984077,3407125,0.27984077
2638813,0.2787843,2638813,0.2787843,2638813,0.2787843
3760049,0.27811456,3760049,0.27811456,3760049,0.27811456
2686868,0.27263588,2686868,0.27263588,2686868,0.27263588
3311149,0.27110225,3311149,0.27110225,3311149,0.27110225
3098999,0.26954016,3098999,0.26954016,3098999,0.26954016
2987916,0.26764962,2987916,0.26764962,2987916,0.26764962
2547099,0.26513925,2547099,0.26513925,2547099,0.26513925
3430626,0.2642718,3430626,0.2642718,3430626,0.2642718
3733895,0.25484565,3733895,0.25484565,3733895,0.25484565
2799634,0.2548233,2799634,0.2548233,2799634,0.2548233
2981767,0.25409064,2981767,0.25409064,2981767,0.25409064
2771986,0.25371733,2771986,0.25371733,2771986,0.25371733
3706610,0.25244892,3706610,0.25244892,3706610,0.25244892
3212896,0.25196448,3212896,0.25196448,3212896,0.25196448
2854356,0.24852444,2854356,0.24852444,2854356,0.24852444
3806272,0.24847539,3806272,0.24847539,3806272,0.24847539
2686928,0.24836448,2686928,0.24836448,2686928,0.24836448
3173907,0.24815881,3173907,0.24815881,3173907,0.24815881
3618043,0.24777652,3618043,0.24777652,3618043,0.24777652
3580793,0.24766235,3580793,0.24766235,3580793,0.24766235
3590348,0.24732563,3590348,0.24732563,3590348,0.24732563
3612492,0.2459061,3612492,0.2459061,3612492,0.2459061
3328441,0.24581654,3328441,0.24581654,3328441,0.24581654
3590346,0.2452709,3590346,0.2452709,3590346,0.2452709
2801848,0.2450696,2801848,0.2450696,2801848,0.2450696
3759024,0.24254337,3759024,0.24254337,3759024,0.24254337
3614464,0.24237084,3614464,0.24237084,3614464,0.24237084
3243642,0.24205154,3243642,0.24205154,3243642,0.24205154
3776212,0.24043894,3776212,0.24043894,3776212,0.24043894
2672188,0.23954526,2672188,0.23954526,2672188,0.23954526
3177789,0.23876151,3177789,0.23876151,3177789,0.23876151
3556847,0.23809959,3556847,0.23809959,3556847,0.23809959
2771270,0.2380869,2771270,0.2380869,2771270,0.2380869
2844408,0.23717208,2844408,0.23717208,2844408,0.23717208
3531933,0.23655616,3531933,0.23655616,3531933,0.23655616
2668559,0.2364185,2668559,0.2364185,2668559,0.2364185
3807715,0.23599511,3807715,0.23599511,3807715,0.23599511
3777834,0.23573938,3777834,0.23573938,3777834,0.23573938
3677000,0.23504065,3677000,0.23504065,3677000,0.23504065
3199749,0.23420057,3199749,0.23420057,3199749,0.23420057
3782730,0.23367274,3782730,0.23367274,3782730,0.23367274
2944799,0.23301838,2944799,0.23301838,2944799,0.23301838
3844859,0.23292296,3844859,0.23292296,3844859,0.23292296
2914366,0.2310929,2914366,0.2310929,2914366,0.2310929
3400645,0.23057608,3400645,0.23057608,3400645,0.23057608
3236994,0.23039563,3236994,0.23039563,3236994,0.23039563
3102242,0.23015085,3102242,0.23015085,3102242,0.23015085
3853870,0.22950189,3853870,0.22950189,3853870,0.22950189
3664367,0.22939536,3664367,0.22939536,3664367,0.22939536
3551421,0.22900893,3551421,0.22900893,3551421,0.22900893
3506042,0.22866768,3506042,0.22866768,3506042,0.22866768
3403799,0.22822414,3403799,0.22822414,3403799,0.22822414
3569969,0.22787571,3569969,0.22787571,3569969,0.22787571
3317060,0.22765784,3317060,0.22765784,3317060,0.22765784
3682128,0.22749922,3682128,0.22749922,3682128,0.22749922
3597581,0.22724797,3597581,0.22724797,3597581,0.22724797
