pmcid	title	abstract	body
3539461	0.5999031	0.21081854	0.18579024
3383300	0.55454946	0.21482098	0.21667567
3296598	0.535265	0.23552988	0.19433898
2702819	0.4671721	0.2657709	0.14830846
3533611	0.46264055	0.1993511	0.15326656
1855694	0.45098752	0.0	0.0550962
3664367	0.44483495	0.055562094	0.066128865
3129061	0.43329328	0.18120174	0.12852603
3032707	0.43079522	0.17267	0.15700008
2170449	0.41920334	0.13987674	0.1410925
3150318	0.41862953	0.17108749	0.14286886
3113224	0.41571468	0.0	0.0
3074273	0.41009134	0.093587525	0.059128575
2737771	0.40751803	0.14494728	0.11048375
3575421	0.40597093	0.0	0.0
2396178	0.401483	0.1386731	0.1083209
3420562	0.3962181	0.13319956	0.10070449
3275124	0.3839242	0.058126375	0.07300805
3520688	0.3802788	0.16201513	0.14344078
3110133	0.3748227	0.117479414	0.09058679
2783054	0.37023643	0.1317596	0.11181195
2936924	0.3693094	0.12264452	0.09215781
3668317	0.3669457	0.0	0.0
3146931	0.3594834	0.135743	0.105287135
2612686	0.3578831	0.15941995	0.11473786
1564284	0.35545835	0.121914	0.06297604
3713838	0.3547918	0.0	0.064453505
3317255	0.35107446	0.07253344	0.086753204
3743391	0.34848732	0.0	0.06578185
2172248	0.3416972	0.0	0.0
2748272	0.34026048	0.15507485	0.11231419
3792504	0.33943585	0.06258543	0.063129395
2628877	0.33560753	0.13357437	0.09010938
3366352	0.3335871	0.064558856	0.0
2934582	0.33232528	0.4146127	0.37912264
2702927	0.327981	0.0699701	0.08617228
3573789	0.32474932	0.071752176	0.0
3245485	0.32299212	0.10489767	0.08317581
2132358	0.3223223	0.06548625	0.0
3320390	0.3210311	0.08774318	0.0
2762180	0.32046476	0.11645588	0.07837548
3890613	0.31851074	0.118885435	0.089593574
3170353	0.31731847	0.12481838	0.108229734
2933632	0.3170818	0.11414868	0.08730178
2737768	0.31705025	0.11738183	0.089301385
2883195	0.3169602	0.05464261	0.055114377
3141718	0.31678468	0.09611495	0.069561474
2783075	0.3163407	0.12153649	0.08734073
3568884	0.31354126	0.0971992	0.067108236
3551416	0.31183434	0.08184802	0.06532903
3354496	0.31145573	0.0	0.06766016
3036638	0.30995595	0.08514914	0.06422588
416457	0.30803534	0.0	0.0
3337804	0.3066575	0.09251318	0.07535383
3058023	0.3044469	0.08083575	0.055577543
3015305	0.30157867	0.31048045	0.31317905
2741488	0.30144784	0.09520462	0.07082237
2783122	0.29950064	0.083888814	0.08461794
