,title,abstract,body
3649559,0.43266186,0.43266186,0.43266186
3298231,0.34339622,0.34339622,0.34339622
3383153,0.32572293,0.32572293,0.32572293
3147160,0.31392968,0.31392968,0.31392968
3555585,0.31223702,0.31223702,0.31223702
3557637,0.30965456,0.30965456,0.30965456
3487217,0.29889962,0.29889962,0.29889962
3414810,0.29537168,0.29537168,0.29537168
2705819,0.29028517,0.29028517,0.29028517
2859477,0.2893483,0.2893483,0.2893483
3521621,0.2881017,0.2881017,0.2881017
3833587,0.28421822,0.28421822,0.28421822
2803987,0.2833086,0.2833086,0.2833086
3619046,0.27622485,0.27622485,0.27622485
3205379,0.2732358,0.2732358,0.2732358
2697592,0.27038944,0.27038944,0.27038944
3291708,0.26687384,0.26687384,0.26687384
3434906,0.26342517,0.26342517,0.26342517
3572695,0.2597119,0.2597119,0.2597119
3780548,0.25968674,0.25968674,0.25968674
3209594,0.2567832,0.2567832,0.2567832
3299167,0.25150424,0.25150424,0.25150424
2686340,0.24854174,0.24854174,0.24854174
3350058,0.24626999,0.24626999,0.24626999
3465542,0.24517618,0.24517618,0.24517618
2691651,0.24489844,0.24489844,0.24489844
2797594,0.2408544,0.2408544,0.2408544
2803817,0.239917,0.239917,0.239917
3557580,0.23929755,0.23929755,0.23929755
2740311,0.23666067,0.23666067,0.23666067
3147130,0.23501186,0.23501186,0.23501186
2906497,0.23340017,0.23340017,0.23340017
2584645,0.23247634,0.23247634,0.23247634
3227363,0.23241465,0.23241465,0.23241465
3587677,0.23152111,0.23152111,0.23152111
3599449,0.2295899,0.2295899,0.2295899
3086328,0.2285599,0.2285599,0.2285599
3310834,0.22784644,0.22784644,0.22784644
2567964,0.22781335,0.22781335,0.22781335
2526518,0.22749564,0.22749564,0.22749564
3133999,0.22683412,0.22683412,0.22683412
3495359,0.22653852,0.22653852,0.22653852
3095265,0.22437297,0.22437297,0.22437297
3088394,0.22431605,0.22431605,0.22431605
3016304,0.22370894,0.22370894,0.22370894
2878694,0.22320479,0.22320479,0.22320479
3340320,0.22137992,0.22137992,0.22137992
3037982,0.22126125,0.22126125,0.22126125
3429832,0.22053394,0.22053394,0.22053394
2045103,0.21995664,0.21995664,0.21995664
3809351,0.2195992,0.2195992,0.2195992
2633361,0.2195142,0.2195142,0.2195142
3108775,0.21874624,0.21874624,0.21874624
3236176,0.21779408,0.21779408,0.21779408
3129103,0.21588,0.21588,0.21588
3161236,0.21579278,0.21579278,0.21579278
2808568,0.21563424,0.21563424,0.21563424
3825604,0.21544029,0.21544029,0.21544029
3632172,0.21539333,0.21539333,0.21539333
3481929,0.21156539,0.21156539,0.21156539
2657285,0.20997813,0.20997813,0.20997813
3716024,0.20969222,0.20969222,0.20969222
3085975,0.20905118,0.20905118,0.20905118
3871041,0.2084809,0.2084809,0.2084809
3349957,0.20564625,0.20564625,0.20564625
3437617,0.20548235,0.20548235,0.20548235
3741949,0.20533454,0.20533454,0.20533454
2442122,0.20432167,0.20432167,0.20432167
2780638,0.20337458,0.20337458,0.20337458
3065056,0.20321281,0.20321281,0.20321281
3660211,0.20312603,0.20312603,0.20312603
3641938,0.20296589,0.20296589,0.20296589
3575960,0.20190535,0.20190535,0.20190535
2350144,0.20146304,0.20146304,0.20146304
2892692,0.20021948,0.20021948,0.20021948
1851946,0.20007075,0.20007075,0.20007075
2500028,0.19995296,0.19995296,0.19995296
3608317,0.19916433,0.19916433,0.19916433
419368,0.19782564,0.19782564,0.19782564
2797375,0.19761829,0.19761829,0.19761829
2855435,0.19709237,0.19709237,0.19709237
2637899,0.19666575,0.19666575,0.19666575
3170346,0.19657813,0.19657813,0.19657813
1994045,0.19521579,0.19521579,0.19521579
2693835,0.19430165,0.19430165,0.19430165
2850857,0.19348757,0.19348757,0.19348757
3296432,0.19252245,0.19252245,0.19252245
3542944,0.19236265,0.19236265,0.19236265
2584072,0.19219764,0.19219764,0.19219764
2629964,0.19170766,0.19170766,0.19170766
3278879,0.19109264,0.19109264,0.19109264
2740237,0.19097994,0.19097994,0.19097994
2911602,0.19093537,0.19093537,0.19093537
2888329,0.19084074,0.19084074,0.19084074
3004609,0.1890341,0.1890341,0.1890341
3309454,0.18867485,0.18867485,0.18867485
3479936,0.18851736,0.18851736,0.18851736
3679768,0.18827005,0.18827005,0.18827005
3718230,0.18817045,0.18817045,0.18817045
3150839,0.18796526,0.18796526,0.18796526
3390994,0.1879216,0.1879216,0.1879216
3755437,0.18791164,0.18791164,0.18791164
3214678,0.1877467,0.1877467,0.1877467
3470955,0.18772554,0.18772554,0.18772554
3535729,0.1877035,0.1877035,0.1877035
3046006,0.18761995,0.18761995,0.18761995
3638525,0.18738084,0.18738084,0.18738084
