,title,abstract,body
2892615,0.26150218,0.26150218,0.26150218
3834987,0.25414816,0.25414816,0.25414816
3506220,0.22948204,0.22948204,0.22948204
3656631,0.2232333,0.2232333,0.2232333
3833481,0.22174335,0.22174335,0.22174335
1915650,0.21069422,0.21069422,0.21069422
3320390,0.207552,0.207552,0.207552
3614649,0.20727727,0.20727727,0.20727727
3280186,0.20436504,0.20436504,0.20436504
3764358,0.2043038,0.2043038,0.2043038
3894143,0.20242655,0.20242655,0.20242655
3490473,0.19833252,0.19833252,0.19833252
2611962,0.1971896,0.1971896,0.1971896
3423911,0.19655028,0.19655028,0.19655028
2868875,0.19081035,0.19081035,0.19081035
3403064,0.19037794,0.19037794,0.19037794
3858699,0.1877516,0.1877516,0.1877516
2751738,0.18538123,0.18538123,0.18538123
3820174,0.18477695,0.18477695,0.18477695
3755437,0.18023731,0.18023731,0.18023731
3172973,0.18007535,0.18007535,0.18007535
3420609,0.17940417,0.17940417,0.17940417
3264568,0.17819457,0.17819457,0.17819457
3622393,0.17567432,0.17567432,0.17567432
3562534,0.17554817,0.17554817,0.17554817
2807864,0.17137995,0.17137995,0.17137995
3517187,0.1713474,0.1713474,0.1713474
3821148,0.16886812,0.16886812,0.16886812
3166438,0.16883214,0.16883214,0.16883214
3833581,0.1676524,0.1676524,0.1676524
3610089,0.16687442,0.16687442,0.16687442
3654939,0.16677333,0.16677333,0.16677333
2793241,0.16552052,0.16552052,0.16552052
3848723,0.16251168,0.16251168,0.16251168
3196037,0.16134392,0.16134392,0.16134392
3139154,0.16113658,0.16113658,0.16113658
2546470,0.16059536,0.16059536,0.16059536
3570032,0.16016193,0.16016193,0.16016193
2628121,0.15996823,0.15996823,0.15996823
3555597,0.15980431,0.15980431,0.15980431
3208924,0.15977122,0.15977122,0.15977122
3764340,0.15666045,0.15666045,0.15666045
3735335,0.1562447,0.1562447,0.1562447
2980628,0.1561371,0.1561371,0.1561371
3718246,0.15542734,0.15542734,0.15542734
3582858,0.15529832,0.15529832,0.15529832
3759076,0.1547062,0.1547062,0.1547062
3741014,0.153858,0.153858,0.153858
3619691,0.15359648,0.15359648,0.15359648
3572577,0.15320657,0.15320657,0.15320657
3670647,0.15281512,0.15281512,0.15281512
3119861,0.15256248,0.15256248,0.15256248
2246109,0.1517959,0.1517959,0.1517959
1940253,0.15034668,0.15034668,0.15034668
3895790,0.15034203,0.15034203,0.15034203
3423950,0.15016109,0.15016109,0.15016109
3500135,0.14968958,0.14968958,0.14968958
3513310,0.14911015,0.14911015,0.14911015
3023428,0.14872193,0.14872193,0.14872193
3858693,0.14790177,0.14790177,0.14790177
3876310,0.14768784,0.14768784,0.14768784
3548379,0.14715417,0.14715417,0.14715417
3601044,0.146773,0.146773,0.146773
3252294,0.146649,0.146649,0.146649
3037323,0.14635777,0.14635777,0.14635777
2790183,0.14591858,0.14591858,0.14591858
3150871,0.1452578,0.1452578,0.1452578
3871751,0.14484012,0.14484012,0.14484012
1373644,0.14468715,0.14468715,0.14468715
2626929,0.14453377,0.14453377,0.14453377
3524713,0.14394772,0.14394772,0.14394772
3686177,0.14288296,0.14288296,0.14288296
3616977,0.1426789,0.1426789,0.1426789
3835511,0.14232758,0.14232758,0.14232758
3429097,0.14142372,0.14142372,0.14142372
3432784,0.14142206,0.14142206,0.14142206
3709274,0.14072958,0.14072958,0.14072958
3532966,0.14018378,0.14018378,0.14018378
3445230,0.1396071,0.1396071,0.1396071
3086328,0.13938566,0.13938566,0.13938566
514562,0.13881694,0.13881694,0.13881694
3129533,0.13873702,0.13873702,0.13873702
3705145,0.13871789,0.13871789,0.13871789
3096572,0.13861102,0.13861102,0.13861102
2773587,0.13777487,0.13777487,0.13777487
3561083,0.13725254,0.13725254,0.13725254
2526427,0.13688673,0.13688673,0.13688673
3193647,0.13663936,0.13663936,0.13663936
2994358,0.13660972,0.13660972,0.13660972
3751786,0.1360529,0.1360529,0.1360529
3153296,0.13579458,0.13579458,0.13579458
3678211,0.13578594,0.13578594,0.13578594
3730206,0.13539718,0.13539718,0.13539718
3740609,0.13514699,0.13514699,0.13514699
3114601,0.1346967,0.1346967,0.1346967
3049601,0.13424946,0.13424946,0.13424946
3385264,0.13394313,0.13394313,0.13394313
3664409,0.13343398,0.13343398,0.13343398
3098519,0.1330663,0.1330663,0.1330663
3182973,0.13240042,0.13240042,0.13240042
3104373,0.13239335,0.13239335,0.13239335
3598739,0.13201068,0.13201068,0.13201068
3542889,0.13182135,0.13182135,0.13182135
3861848,0.13166326,0.13166326,0.13166326
3309321,0.1316218,0.1316218,0.1316218
3664413,0.13126302,0.13126302,0.13126302
3487217,0.13122584,0.13122584,0.13122584
3478569,0.13082267,0.13082267,0.13082267
3504250,0.13050418,0.13050418,0.13050418
2631524,0.12982476,0.12982476,0.12982476
3170346,0.12974674,0.12974674,0.12974674
3613646,0.12953673,0.12953673,0.12953673
3328151,0.12925544,0.12925544,0.12925544
3853354,0.12902275,0.12902275,0.12902275
3614776,0.12898417,0.12898417,0.12898417
2363948,0.12837383,0.12837383,0.12837383
3299659,0.12782866,0.12782866,0.12782866
3371349,0.12769435,0.12769435,0.12769435
2710506,0.12761898,0.12761898,0.12761898
2989524,0.12746668,0.12746668,0.12746668
3675506,0.12703979,0.12703979,0.12703979
2329664,0.12703602,0.12703602,0.12703602
3883066,0.12624505,0.12624505,0.12624505
1253520,0.12606606,0.12606606,0.12606606
3705276,0.12602425,0.12602425,0.12602425
3606231,0.12572435,0.12572435,0.12572435
1550718,0.12566456,0.12566456,0.12566456
3227226,0.12546271,0.12546271,0.12546271
3506020,0.1253227,0.1253227,0.1253227
3162908,0.12518413,0.12518413,0.12518413
3120665,0.1249524,0.1249524,0.1249524
3582863,0.12461706,0.12461706,0.12461706
3203843,0.12459414,0.12459414,0.12459414
3377918,0.12454715,0.12454715,0.12454715
3457722,0.124411516,0.124411516,0.124411516
3622375,0.124303386,0.124303386,0.124303386
3876621,0.12426551,0.12426551,0.12426551
3508655,0.124196656,0.124196656,0.124196656
3152527,0.12379676,0.12379676,0.12379676
3429034,0.12371888,0.12371888,0.12371888
1550245,0.12360527,0.12360527,0.12360527
2360667,0.12352962,0.12352962,0.12352962
2901953,0.123357564,0.123357564,0.123357564
3690644,0.12328759,0.12328759,0.12328759
3377381,0.12320068,0.12320068,0.12320068
3162835,0.12273908,0.12273908,0.12273908
60006,0.12260745,0.12260745,0.12260745
3202504,0.12254325,0.12254325,0.12254325
3810492,0.12247414,0.12247414,0.12247414
3585303,0.12240265,0.12240265,0.12240265
3498670,0.12230422,0.12230422,0.12230422
3540644,0.12222227,0.12222227,0.12222227
2898546,0.12217458,0.12217458,0.12217458
2769323,0.12185235,0.12185235,0.12185235
1852908,0.121821195,0.121821195,0.121821195
2329636,0.12151727,0.12151727,0.12151727
2474607,0.12145852,0.12145852,0.12145852
3610301,0.12142059,0.12142059,0.12142059
3080839,0.12106392,0.12106392,0.12106392
3596862,0.120908774,0.120908774,0.120908774
3112366,0.12088613,0.12088613,0.12088613
2988848,0.12079735,0.12079735,0.12079735
2984268,0.12070264,0.12070264,0.12070264
3472230,0.12053951,0.12053951,0.12053951
2941760,0.120530196,0.120530196,0.120530196
3502788,0.12044193,0.12044193,0.12044193
3734632,0.120441206,0.120441206,0.120441206
1634849,0.12033247,0.12033247,0.12033247
3691589,0.12027118,0.12027118,0.12027118
3519056,0.120262116,0.120262116,0.120262116
2672240,0.120115116,0.120115116,0.120115116
3383503,0.11995358,0.11995358,0.11995358
3205552,0.1198957,0.1198957,0.1198957
3495043,0.1197095,0.1197095,0.1197095
