pmcid,score,pmcid,score,pmcid,score
3555597,0.56312567,3555597,0.56312567,3555597,0.56312567
3796931,0.5209439,3796931,0.5209439,3796931,0.5209439
2791744,0.49305093,2791744,0.49305093,2791744,0.49305093
3129533,0.4559679,3129533,0.4559679,3129533,0.4559679
1852908,0.4545037,1852908,0.4545037,1852908,0.4545037
2850849,0.45242244,2850849,0.45242244,2850849,0.45242244
3485910,0.43436256,3485910,0.43436256,3485910,0.43436256
3619691,0.4232411,3619691,0.4232411,3619691,0.4232411
3030029,0.4224705,3030029,0.4224705,3030029,0.4224705
2946039,0.4224327,2946039,0.4224327,2946039,0.4224327
3243071,0.41334787,3243071,0.41334787,3243071,0.41334787
2672240,0.41184044,2672240,0.41184044,2672240,0.41184044
3746454,0.41018456,3746454,0.41018456,3746454,0.41018456
2820289,0.40689406,2820289,0.40689406,2820289,0.40689406
3859214,0.4067222,3859214,0.4067222,3859214,0.4067222
2637899,0.40564862,2637899,0.40564862,2637899,0.40564862
3498317,0.40366253,3498317,0.40366253,3498317,0.40366253
2995798,0.4018965,2995798,0.4018965,2995798,0.4018965
3665183,0.40039757,3665183,0.40039757,3665183,0.40039757
2739423,0.39522547,2739423,0.39522547,2739423,0.39522547
3252294,0.39411414,3252294,0.39411414,3252294,0.39411414
2246109,0.39389265,2246109,0.39389265,2246109,0.39389265
2672274,0.39335948,2672274,0.39335948,2672274,0.39335948
2572041,0.39274406,2572041,0.39274406,2572041,0.39274406
2654868,0.39157984,2654868,0.39157984,2654868,0.39157984
2329636,0.39062405,2329636,0.39062405,2329636,0.39062405
3180257,0.38718614,3180257,0.38718614,3180257,0.38718614
3047849,0.38632414,3047849,0.38632414,3047849,0.38632414
3487217,0.38386732,3487217,0.38386732,3487217,0.38386732
2630300,0.383272,2630300,0.383272,2630300,0.383272
3111561,0.38123634,3111561,0.38123634,3111561,0.38123634
3322183,0.38092905,3322183,0.38092905,3322183,0.38092905
3482437,0.3807235,3482437,0.3807235,3482437,0.3807235
3504246,0.38032866,3504246,0.38032866,3504246,0.38032866
3670647,0.38007513,3670647,0.38007513,3670647,0.38007513
3445230,0.37961006,3445230,0.37961006,3445230,0.37961006
3311450,0.3791432,3311450,0.3791432,3311450,0.3791432
1906743,0.37785655,1906743,0.37785655,1906743,0.37785655
3885791,0.37756115,3885791,0.37756115,3885791,0.37756115
1434765,0.3756301,1434765,0.3756301,1434765,0.3756301
3849315,0.37509957,3849315,0.37509957,3849315,0.37509957
1940253,0.37116963,1940253,0.37116963,1940253,0.37116963
3504258,0.37100846,3504258,0.37100846,3504258,0.37100846
3751031,0.3687909,3751031,0.3687909,3751031,0.3687909
3424184,0.3665904,3424184,0.3665904,3424184,0.3665904
2994520,0.36609015,2994520,0.36609015,2994520,0.36609015
2868875,0.3648625,2868875,0.3648625,2868875,0.3648625
2981784,0.36402482,2981784,0.36402482,2981784,0.36402482
2771992,0.36313304,2771992,0.36313304,2771992,0.36313304
3276782,0.36146846,3276782,0.36146846,3276782,0.36146846
3843570,0.36010355,3843570,0.36010355,3843570,0.36010355
3221195,0.35891023,3221195,0.35891023,3221195,0.35891023
3698898,0.35867223,3698898,0.35867223,3698898,0.35867223
2279110,0.35722446,2279110,0.35722446,2279110,0.35722446
2365945,0.3563409,2365945,0.3563409,2365945,0.3563409
3863515,0.35570124,3863515,0.35570124,3863515,0.35570124
3609955,0.35519776,3609955,0.35519776,3609955,0.35519776
2726542,0.3532319,2726542,0.3532319,2726542,0.3532319
2726530,0.35291576,2726530,0.35291576,2726530,0.35291576
2827156,0.35219425,2827156,0.35219425,2827156,0.35219425
2941921,0.35208866,2941921,0.35208866,2941921,0.35208866
3364015,0.3516985,3364015,0.3516985,3364015,0.3516985
3844222,0.35109544,3844222,0.35109544,3844222,0.35109544
2823742,0.35097927,2823742,0.35097927,2823742,0.35097927
2908659,0.3507238,2908659,0.3507238,2908659,0.3507238
3629350,0.3504252,3629350,0.3504252,3629350,0.3504252
3555591,0.35021895,3555591,0.35021895,3555591,0.35021895
3560684,0.34665367,3560684,0.34665367,3560684,0.34665367
3764963,0.346315,3764963,0.346315,3764963,0.346315
3833587,0.34598228,3833587,0.34598228,3833587,0.34598228
3875965,0.3454385,3875965,0.3454385,3875965,0.3454385
2823151,0.34361637,2823151,0.34361637,2823151,0.34361637
2657326,0.34304377,2657326,0.34304377,2657326,0.34304377
3789905,0.34250075,3789905,0.34250075,3789905,0.34250075
3560638,0.34144074,3560638,0.34144074,3560638,0.34144074
3276810,0.3410439,3276810,0.3410439,3276810,0.3410439
2808616,0.34082592,2808616,0.34082592,2808616,0.34082592
3015350,0.33961928,3015350,0.33961928,3015350,0.33961928
3542899,0.33956543,3542899,0.33956543,3542899,0.33956543
3062131,0.3381545,3062131,0.3381545,3062131,0.3381545
3778807,0.33814475,3778807,0.33814475,3778807,0.33814475
3872045,0.33778244,3872045,0.33778244,3872045,0.33778244
3109763,0.33642468,3109763,0.33642468,3109763,0.33642468
3604869,0.3349302,3604869,0.3349302,3604869,0.3349302
3045397,0.33482736,3045397,0.33482736,3045397,0.33482736
2874294,0.33453074,2874294,0.33453074,2874294,0.33453074
3492969,0.33410898,3492969,0.33410898,3492969,0.33410898
3150839,0.33208004,3150839,0.33208004,3150839,0.33208004
